,testId,instanceId,size,isEmpty,peek,peek_obj_type,calledMethod,pushInput,diff,size_p,isEmpty_p,peek_p,peek_obj_type_p,calledMethod_p,pushInput_p
1661,1604913687713:a0fd5f41-aef8-4611-8592-e7e7cc52b26a,1604913687713:965bb021-f9ed-45f4-a7f9-a07fe4fdbc5b,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
1663,1604913687713:a0fd5f41-aef8-4611-8592-e7e7cc52b26a,1604913687713:507f946f-a326-4eb0-be61-90256e3b570d,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
1664,1604913687713:a0fd5f41-aef8-4611-8592-e7e7cc52b26a,1604913687713:507f946f-a326-4eb0-be61-90256e3b570d,2,False,0.0,class java.lang.Float,push,class java.lang.Float,No,1,False,1.0,class java.lang.Float,push,class java.lang.Float
1666,1604913687713:6053b02e-88b8-4ef9-a97e-77313aa9d7d1,1604913687714:ea5edcd1-33d2-4524-9ad1-5915364f908e,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
1667,1604913687713:6053b02e-88b8-4ef9-a97e-77313aa9d7d1,1604913687714:ea5edcd1-33d2-4524-9ad1-5915364f908e,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
1669,1604913687713:6053b02e-88b8-4ef9-a97e-77313aa9d7d1,1604913687713:806725e5-0e57-4518-9466-a5acfeb163d7,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,CTOR,none
1670,1604913687713:6053b02e-88b8-4ef9-a97e-77313aa9d7d1,1604913687713:806725e5-0e57-4518-9466-a5acfeb163d7,1,False,class java.lang.Object,class java.lang.Class,push,class java.lang.Class,No,0,True,EmptyObject,EmptyObject,clear,none
1671,1604913687713:6053b02e-88b8-4ef9-a97e-77313aa9d7d1,1604913687713:806725e5-0e57-4518-9466-a5acfeb163d7,0,True,EmptyObject,EmptyObject,clear,none,No,1,False,class java.lang.Object,class java.lang.Class,push,class java.lang.Class
1672,1604913687713:6053b02e-88b8-4ef9-a97e-77313aa9d7d1,1604913687713:806725e5-0e57-4518-9466-a5acfeb163d7,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,clear,none
1673,1604913687713:6053b02e-88b8-4ef9-a97e-77313aa9d7d1,1604913687713:806725e5-0e57-4518-9466-a5acfeb163d7,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,clear,none
1675,1604913687712:d8bd57fc-0eef-4080-9e93-095b841caaed,1604913687712:d10b061d-902b-4f02-b71b-89c90cbaf49f,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
1676,1604913687712:d8bd57fc-0eef-4080-9e93-095b841caaed,1604913687712:d10b061d-902b-4f02-b71b-89c90cbaf49f,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
1678,1604913687712:5c6c66d8-6b75-463b-9211-8cbb56ca6411,1604913687712:6652cf04-9b41-42e7-8139-f9feed23d895,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
1679,1604913687712:5c6c66d8-6b75-463b-9211-8cbb56ca6411,1604913687712:6652cf04-9b41-42e7-8139-f9feed23d895,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
1681,1604913687712:457d18c0-e5a6-41b0-b5b1-9e1b1e992d1c,1604913687712:5618fa65-1385-4632-81ad-55a6f0c6c8b8,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
1682,1604913687712:457d18c0-e5a6-41b0-b5b1-9e1b1e992d1c,1604913687712:5618fa65-1385-4632-81ad-55a6f0c6c8b8,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
1684,1604913687712:418cd411-183b-476f-ba12-7e5ae9369194,1604913687712:498b475f-babc-46a4-90cc-5c83d4dafd5b,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
1685,1604913687712:418cd411-183b-476f-ba12-7e5ae9369194,1604913687712:498b475f-babc-46a4-90cc-5c83d4dafd5b,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
1687,1604913687712:3dd962ed-fb14-4b10-a2af-8cd377b4bd84,1604913687712:cabe2c53-f3a5-4e41-a475-8d33d5d2d1c8,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,CTOR,none
1688,1604913687712:3dd962ed-fb14-4b10-a2af-8cd377b4bd84,1604913687712:cabe2c53-f3a5-4e41-a475-8d33d5d2d1c8,1,False,class java.lang.Object,class java.lang.Class,push,class java.lang.Class,No,0,True,EmptyObject,EmptyObject,clear,none
1689,1604913687712:3dd962ed-fb14-4b10-a2af-8cd377b4bd84,1604913687712:cabe2c53-f3a5-4e41-a475-8d33d5d2d1c8,0,True,EmptyObject,EmptyObject,clear,none,No,1,False,class java.lang.Object,class java.lang.Class,push,class java.lang.Class
1691,1604913687712:3dd962ed-fb14-4b10-a2af-8cd377b4bd84,1604913687712:8a53d178-379b-49c2-a280-cb68faf3e74c,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
1692,1604913687712:3dd962ed-fb14-4b10-a2af-8cd377b4bd84,1604913687712:8a53d178-379b-49c2-a280-cb68faf3e74c,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
1695,1604913687712:3dd962ed-fb14-4b10-a2af-8cd377b4bd84,1604913687712:2008e85a-a76e-4dd6-8330-c04ecc01bbb1,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
1697,1604913687711:fafb9c0a-4794-4414-8c09-bfede4e06e64,1604913687711:d3c9cb73-34d2-4d0b-8a6d-dfa4c6ffb877,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
1698,1604913687711:fafb9c0a-4794-4414-8c09-bfede4e06e64,1604913687711:d3c9cb73-34d2-4d0b-8a6d-dfa4c6ffb877,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
1700,1604913687711:f1dfb334-22e2-4c56-be8d-7bc32a144bad,1604913687711:fa5c6fef-5eb2-461b-bca4-cc299a9bbb14,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,CTOR,none
1701,1604913687711:f1dfb334-22e2-4c56-be8d-7bc32a144bad,1604913687711:fa5c6fef-5eb2-461b-bca4-cc299a9bbb14,1,False,class java.lang.Object,class java.lang.Class,push,class java.lang.Class,No,0,True,EmptyObject,EmptyObject,clear,none
1702,1604913687711:f1dfb334-22e2-4c56-be8d-7bc32a144bad,1604913687711:fa5c6fef-5eb2-461b-bca4-cc299a9bbb14,0,True,EmptyObject,EmptyObject,clear,none,No,1,False,class java.lang.Object,class java.lang.Class,push,class java.lang.Class
1703,1604913687711:f1dfb334-22e2-4c56-be8d-7bc32a144bad,1604913687711:fa5c6fef-5eb2-461b-bca4-cc299a9bbb14,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,clear,none
1704,1604913687711:f1dfb334-22e2-4c56-be8d-7bc32a144bad,1604913687711:fa5c6fef-5eb2-461b-bca4-cc299a9bbb14,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,clear,none
1706,1604913687711:f1dfb334-22e2-4c56-be8d-7bc32a144bad,1604913687711:44db6f01-c094-4e28-aea2-39236dfb4c9f,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
1707,1604913687711:f1dfb334-22e2-4c56-be8d-7bc32a144bad,1604913687711:44db6f01-c094-4e28-aea2-39236dfb4c9f,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
1709,1604913687711:bea3e6ca-5166-439f-802d-0d8e11b41671,1604913687711:f1866a3b-5dbe-43a8-b45e-dd695848c9c6,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
1710,1604913687711:bea3e6ca-5166-439f-802d-0d8e11b41671,1604913687711:f1866a3b-5dbe-43a8-b45e-dd695848c9c6,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
1712,1604913687711:bea3e6ca-5166-439f-802d-0d8e11b41671,1604913687711:de2570a3-c0ec-43c7-b7d9-e5282d4a3200,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
1715,1604913687711:bbe7ab72-51ae-4483-8c93-26a2d3877dd6,1604913687711:e8fb5b74-02f3-4c8f-9ff8-93a5c3b8def2,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
1716,1604913687711:bbe7ab72-51ae-4483-8c93-26a2d3877dd6,1604913687711:e8fb5b74-02f3-4c8f-9ff8-93a5c3b8def2,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
1718,1604913687710:b0e3d88e-2a0f-4908-a016-fdc51be2c8d3,1604913687710:ccf84e77-9cd8-41aa-b47a-65dbb9f5f897,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
1719,1604913687710:b0e3d88e-2a0f-4908-a016-fdc51be2c8d3,1604913687710:ccf84e77-9cd8-41aa-b47a-65dbb9f5f897,2,False,0.0,class java.lang.Float,push,class java.lang.Float,No,1,False,1.0,class java.lang.Float,push,class java.lang.Float
1720,1604913687710:b0e3d88e-2a0f-4908-a016-fdc51be2c8d3,1604913687710:ccf84e77-9cd8-41aa-b47a-65dbb9f5f897,3,False,1.0,class java.lang.Double,push,class java.lang.Double,No,2,False,0.0,class java.lang.Float,push,class java.lang.Float
1721,1604913687710:b0e3d88e-2a0f-4908-a016-fdc51be2c8d3,1604913687710:ccf84e77-9cd8-41aa-b47a-65dbb9f5f897,0,True,EmptyObject,EmptyObject,clear,none,No,3,False,1.0,class java.lang.Double,push,class java.lang.Double
1723,1604913687710:b0e3d88e-2a0f-4908-a016-fdc51be2c8d3,1604913687710:757ba4e5-34a8-4677-9219-09a55e37d1c6,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
1724,1604913687710:b0e3d88e-2a0f-4908-a016-fdc51be2c8d3,1604913687710:757ba4e5-34a8-4677-9219-09a55e37d1c6,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
1726,1604913687710:b0e3d88e-2a0f-4908-a016-fdc51be2c8d3,1604913687710:4d3d118b-39f0-4ea3-b8ac-45cee1d35c84,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
1728,1604913687706:7f90733b-fc47-43cf-b866-1762da3d5731,1604913687706:122f5ffd-6a3f-47e6-8f66-9d61218010c3,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
1729,1604913687706:7f90733b-fc47-43cf-b866-1762da3d5731,1604913687706:122f5ffd-6a3f-47e6-8f66-9d61218010c3,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
1731,1604913687706:595d26a7-ab74-4b46-8462-1f067d9a02a5,1604913687706:c12890af-a18d-4d25-8d66-7c7b5e8c2887,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,CTOR,none
1732,1604913687706:595d26a7-ab74-4b46-8462-1f067d9a02a5,1604913687706:c12890af-a18d-4d25-8d66-7c7b5e8c2887,1,False,class java.lang.Object,class java.lang.Class,push,class java.lang.Class,No,0,True,EmptyObject,EmptyObject,clear,none
1733,1604913687706:595d26a7-ab74-4b46-8462-1f067d9a02a5,1604913687706:c12890af-a18d-4d25-8d66-7c7b5e8c2887,1,False,class java.lang.Object,class java.lang.Class,pop,none,Yes,1,False,class java.lang.Object,class java.lang.Class,push,class java.lang.Class
1735,1604913687704:df114d6e-6256-4ac0-8de9-20f7f5fa968c,1604913687704:dc0090db-1dec-441f-847e-4578885f46c1,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
1736,1604913687704:df114d6e-6256-4ac0-8de9-20f7f5fa968c,1604913687704:dc0090db-1dec-441f-847e-4578885f46c1,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
1738,1604913687703:d684cdc9-9392-470b-a75f-5b428c918bd2,1604913687703:866c728e-07a5-4f4d-8c97-2b2fbd3d41ef,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
1739,1604913687703:d684cdc9-9392-470b-a75f-5b428c918bd2,1604913687703:866c728e-07a5-4f4d-8c97-2b2fbd3d41ef,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
1741,1604913687703:9e9cb392-5974-4341-b1c8-86fc03e95c0b,1604913687703:d2554c85-906f-4e4d-9c1a-18d4ca48d6fe,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
1742,1604913687703:9e9cb392-5974-4341-b1c8-86fc03e95c0b,1604913687703:d2554c85-906f-4e4d-9c1a-18d4ca48d6fe,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
1744,1604913687703:9e9cb392-5974-4341-b1c8-86fc03e95c0b,1604913687703:2f16b72d-bc42-4628-8e80-13158791ba05,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
1747,1604913687703:83ca48fc-7f04-4462-a15a-18ee760f0591,1604913687704:5e153b1a-d7bf-42e4-afcf-08474c527866,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
1750,1604913687703:83ca48fc-7f04-4462-a15a-18ee760f0591,1604913687704:3c7e0a74-a1c4-4764-b78c-6b1313a4138f,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
1751,1604913687703:83ca48fc-7f04-4462-a15a-18ee760f0591,1604913687704:3c7e0a74-a1c4-4764-b78c-6b1313a4138f,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
1753,1604913687703:77efa6b4-fad4-47da-b95a-1f2a7e4a9025,1604913687703:68959400-90cc-429d-81d3-791a420a19b7,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
1754,1604913687703:77efa6b4-fad4-47da-b95a-1f2a7e4a9025,1604913687703:68959400-90cc-429d-81d3-791a420a19b7,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
1756,1604913687702:ccc9e018-940a-4977-821c-818db8cc98f8,1604913687702:8928f2f2-56fd-46c0-9efd-5532603bc326,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
1757,1604913687702:ccc9e018-940a-4977-821c-818db8cc98f8,1604913687702:8928f2f2-56fd-46c0-9efd-5532603bc326,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
1759,1604913687702:6f1b084a-f972-472d-9fe8-da53fe62ba0f,1604913687702:eda6d05b-fc20-4681-8463-33eba4fa3b19,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
1760,1604913687702:6f1b084a-f972-472d-9fe8-da53fe62ba0f,1604913687702:eda6d05b-fc20-4681-8463-33eba4fa3b19,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
1762,1604913687702:51ca2a6d-3c55-4c48-a61f-517cf065844e,1604913687702:fecd1abc-9ce0-49d1-8dd0-b10fcfad7423,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,CTOR,none
1763,1604913687702:51ca2a6d-3c55-4c48-a61f-517cf065844e,1604913687702:fecd1abc-9ce0-49d1-8dd0-b10fcfad7423,1,False,class java.lang.Object,class java.lang.Class,push,class java.lang.Class,No,0,True,EmptyObject,EmptyObject,clear,none
1764,1604913687702:51ca2a6d-3c55-4c48-a61f-517cf065844e,1604913687702:fecd1abc-9ce0-49d1-8dd0-b10fcfad7423,0,True,EmptyObject,EmptyObject,clear,none,No,1,False,class java.lang.Object,class java.lang.Class,push,class java.lang.Class
1765,1604913687702:51ca2a6d-3c55-4c48-a61f-517cf065844e,1604913687702:fecd1abc-9ce0-49d1-8dd0-b10fcfad7423,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,clear,none
1766,1604913687702:51ca2a6d-3c55-4c48-a61f-517cf065844e,1604913687702:fecd1abc-9ce0-49d1-8dd0-b10fcfad7423,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,clear,none
1768,1604913687702:51ca2a6d-3c55-4c48-a61f-517cf065844e,1604913687702:969f81cc-ff9b-48aa-8325-f459f5e94bc6,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
1769,1604913687702:51ca2a6d-3c55-4c48-a61f-517cf065844e,1604913687702:969f81cc-ff9b-48aa-8325-f459f5e94bc6,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
1771,1604913687702:369f6157-0424-4b5c-a2e3-779c55f805bb,1604913687702:438ca9ac-94f3-4caa-b0d6-aec7e5a9cc8f,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
1772,1604913687702:369f6157-0424-4b5c-a2e3-779c55f805bb,1604913687702:438ca9ac-94f3-4caa-b0d6-aec7e5a9cc8f,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
1774,1604913687701:60bf8dad-df0c-4484-a84b-57a25f0fe7be,1604913687701:5218b549-fe9a-4a3d-add8-a71f65780a37,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
1775,1604913687701:60bf8dad-df0c-4484-a84b-57a25f0fe7be,1604913687701:5218b549-fe9a-4a3d-add8-a71f65780a37,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
1777,1604913687701:60bf8dad-df0c-4484-a84b-57a25f0fe7be,1604913687701:24f6f562-fcf6-47eb-b384-94beeedc75ee,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
1778,1604913687701:60bf8dad-df0c-4484-a84b-57a25f0fe7be,1604913687701:24f6f562-fcf6-47eb-b384-94beeedc75ee,2,False,0.0,class java.lang.Float,push,class java.lang.Float,No,1,False,1.0,class java.lang.Float,push,class java.lang.Float
1780,1604913687701:5b9c8f4e-7992-4177-b6fb-7a37808ecc71,1604913687701:92afdf9d-31d3-4ee7-882f-d22f01f0d372,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,CTOR,none
1781,1604913687701:5b9c8f4e-7992-4177-b6fb-7a37808ecc71,1604913687701:92afdf9d-31d3-4ee7-882f-d22f01f0d372,1,False,class java.lang.Object,class java.lang.Class,push,class java.lang.Class,No,0,True,EmptyObject,EmptyObject,clear,none
1782,1604913687701:5b9c8f4e-7992-4177-b6fb-7a37808ecc71,1604913687701:92afdf9d-31d3-4ee7-882f-d22f01f0d372,0,True,EmptyObject,EmptyObject,clear,none,No,1,False,class java.lang.Object,class java.lang.Class,push,class java.lang.Class
1784,1604913687701:5b9c8f4e-7992-4177-b6fb-7a37808ecc71,1604913687701:7c756ac5-616c-49bc-a057-cda54926665b,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
1785,1604913687701:5b9c8f4e-7992-4177-b6fb-7a37808ecc71,1604913687701:7c756ac5-616c-49bc-a057-cda54926665b,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
1787,1604913687700:88da8813-9339-42ad-bda8-94e72706cea2,1604913687700:1bfae380-6cb4-41a0-a40a-6e4af3a7dae6,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
1788,1604913687700:88da8813-9339-42ad-bda8-94e72706cea2,1604913687700:1bfae380-6cb4-41a0-a40a-6e4af3a7dae6,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
1790,1604913687700:7c79625f-26fa-4b22-9d67-52365f15bc13,1604913687701:8aa8dbbd-30ac-4060-827f-87c9765946b6,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
1791,1604913687700:7c79625f-26fa-4b22-9d67-52365f15bc13,1604913687701:8aa8dbbd-30ac-4060-827f-87c9765946b6,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
1793,1604913687700:7c79625f-26fa-4b22-9d67-52365f15bc13,1604913687700:6c821e91-9044-4afb-830f-8bdcdcdc770e,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,CTOR,none
1794,1604913687700:7c79625f-26fa-4b22-9d67-52365f15bc13,1604913687700:6c821e91-9044-4afb-830f-8bdcdcdc770e,1,False,class java.lang.Object,class java.lang.Class,push,class java.lang.Class,No,0,True,EmptyObject,EmptyObject,clear,none
1795,1604913687700:7c79625f-26fa-4b22-9d67-52365f15bc13,1604913687700:6c821e91-9044-4afb-830f-8bdcdcdc770e,0,True,EmptyObject,EmptyObject,clear,none,No,1,False,class java.lang.Object,class java.lang.Class,push,class java.lang.Class
1796,1604913687700:7c79625f-26fa-4b22-9d67-52365f15bc13,1604913687700:6c821e91-9044-4afb-830f-8bdcdcdc770e,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,clear,none
1797,1604913687700:7c79625f-26fa-4b22-9d67-52365f15bc13,1604913687700:6c821e91-9044-4afb-830f-8bdcdcdc770e,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,clear,none
1799,1604913687700:2f35f2ec-f502-436e-9b32-41bb49d22946,1604913687700:056023ad-9a77-4724-a9e1-4a44775e9a2d,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,CTOR,none
1800,1604913687700:2f35f2ec-f502-436e-9b32-41bb49d22946,1604913687700:056023ad-9a77-4724-a9e1-4a44775e9a2d,1,False,class java.lang.Object,class java.lang.Class,push,class java.lang.Class,No,0,True,EmptyObject,EmptyObject,clear,none
1801,1604913687700:2f35f2ec-f502-436e-9b32-41bb49d22946,1604913687700:056023ad-9a77-4724-a9e1-4a44775e9a2d,0,True,EmptyObject,EmptyObject,clear,none,No,1,False,class java.lang.Object,class java.lang.Class,push,class java.lang.Class
1802,1604913687700:2f35f2ec-f502-436e-9b32-41bb49d22946,1604913687700:056023ad-9a77-4724-a9e1-4a44775e9a2d,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,clear,none
1803,1604913687700:2f35f2ec-f502-436e-9b32-41bb49d22946,1604913687700:056023ad-9a77-4724-a9e1-4a44775e9a2d,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,clear,none
1805,1604913687700:2f35f2ec-f502-436e-9b32-41bb49d22946,1604913687700:04a9a75c-9319-4ea8-badf-e339b1112641,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
1806,1604913687700:2f35f2ec-f502-436e-9b32-41bb49d22946,1604913687700:04a9a75c-9319-4ea8-badf-e339b1112641,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
1808,1604913687699:e5e17072-2edf-47e8-b585-7f61eb26fcd0,1604913687699:3b9c1ba9-5402-473c-bc76-3236d27ad287,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
1809,1604913687699:e5e17072-2edf-47e8-b585-7f61eb26fcd0,1604913687699:3b9c1ba9-5402-473c-bc76-3236d27ad287,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
1811,1604913687699:e5e17072-2edf-47e8-b585-7f61eb26fcd0,1604913687699:287d468d-2189-4c2f-843a-d915fe42c7bd,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,CTOR,none
1812,1604913687699:e5e17072-2edf-47e8-b585-7f61eb26fcd0,1604913687699:287d468d-2189-4c2f-843a-d915fe42c7bd,1,False,class java.lang.Object,class java.lang.Class,push,class java.lang.Class,No,0,True,EmptyObject,EmptyObject,clear,none
1813,1604913687699:e5e17072-2edf-47e8-b585-7f61eb26fcd0,1604913687699:287d468d-2189-4c2f-843a-d915fe42c7bd,0,True,EmptyObject,EmptyObject,clear,none,No,1,False,class java.lang.Object,class java.lang.Class,push,class java.lang.Class
1814,1604913687699:e5e17072-2edf-47e8-b585-7f61eb26fcd0,1604913687699:287d468d-2189-4c2f-843a-d915fe42c7bd,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,clear,none
1815,1604913687699:e5e17072-2edf-47e8-b585-7f61eb26fcd0,1604913687699:287d468d-2189-4c2f-843a-d915fe42c7bd,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,clear,none
1817,1604913687699:cedde000-b14b-4821-9bba-26243cb0ae7a,1604913687699:fb4fee5f-1d9b-45b6-b8f3-224f4fef4daf,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
1818,1604913687699:cedde000-b14b-4821-9bba-26243cb0ae7a,1604913687699:fb4fee5f-1d9b-45b6-b8f3-224f4fef4daf,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
1820,1604913687699:5deb04bb-ac3f-401b-9c89-f3466962009a,1604913687699:7d2075c0-4cdf-4032-bd45-eda90519118b,1,False,1.0,class java.lang.Float,push,class java.lang.Float,No,0,True,EmptyObject,EmptyObject,CTOR,none
1821,1604913687699:5deb04bb-ac3f-401b-9c89-f3466962009a,1604913687699:7d2075c0-4cdf-4032-bd45-eda90519118b,1,False,1.0,class java.lang.Float,pop,none,Yes,1,False,1.0,class java.lang.Float,push,class java.lang.Float
