,testId,instanceId,size,isEmpty,peek,peek_obj_type,calledMethod,pushInput,diff,size_p,isEmpty_p,peek_p,peek_obj_type_p,calledMethod_p,pushInput_p
1,1604915698382:fa6c1ff4-03fd-42d0-98a9-fe5b0334bfac,1604915698382:17a7dff8-2d8b-47e4-9ca7-ed87c7b560af,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
2,1604915698382:fa6c1ff4-03fd-42d0-98a9-fe5b0334bfac,1604915698382:17a7dff8-2d8b-47e4-9ca7-ed87c7b560af,1,True,EmptyObject,class java.lang.String,pop,none,Yes,1,True,EmptyObject,class java.lang.String,push,class java.lang.String
4,1604915698382:b177a1ca-2d93-4908-8efc-42c31efc9969,1604915698382:d44a894c-7279-4c0e-857f-cef54bd40ddb,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
5,1604915698382:b177a1ca-2d93-4908-8efc-42c31efc9969,1604915698382:d44a894c-7279-4c0e-857f-cef54bd40ddb,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,1,True,EmptyObject,class java.lang.String,push,class java.lang.String
7,1604915698382:b177a1ca-2d93-4908-8efc-42c31efc9969,1604915698382:43552e78-cc36-4ccf-9dc9-defea16f3a65,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
8,1604915698382:b177a1ca-2d93-4908-8efc-42c31efc9969,1604915698382:43552e78-cc36-4ccf-9dc9-defea16f3a65,1,True,EmptyObject,class java.lang.String,pop,none,Yes,1,True,EmptyObject,class java.lang.String,push,class java.lang.String
10,1604915698382:9e8e6110-01bf-4c4a-a1c1-bc253b761bcd,1604915698382:f5b0a2ff-72f9-471b-bcaa-299d79614717,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
11,1604915698382:9e8e6110-01bf-4c4a-a1c1-bc253b761bcd,1604915698382:f5b0a2ff-72f9-471b-bcaa-299d79614717,1,True,EmptyObject,class java.lang.String,pop,none,Yes,1,True,EmptyObject,class java.lang.String,push,class java.lang.String
13,1604915698382:9e8e6110-01bf-4c4a-a1c1-bc253b761bcd,1604915698382:a66c30bb-314d-4536-a546-92eada5f6765,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,CTOR,none
14,1604915698382:9e8e6110-01bf-4c4a-a1c1-bc253b761bcd,1604915698382:a66c30bb-314d-4536-a546-92eada5f6765,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,clear,none
15,1604915698382:9e8e6110-01bf-4c4a-a1c1-bc253b761bcd,1604915698382:a66c30bb-314d-4536-a546-92eada5f6765,0,True,EmptyObject,EmptyObject,clear,none,No,1,True,EmptyObject,class java.lang.String,push,class java.lang.String
16,1604915698382:9e8e6110-01bf-4c4a-a1c1-bc253b761bcd,1604915698382:a66c30bb-314d-4536-a546-92eada5f6765,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,clear,none
17,1604915698382:9e8e6110-01bf-4c4a-a1c1-bc253b761bcd,1604915698382:a66c30bb-314d-4536-a546-92eada5f6765,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,clear,none
19,1604915698382:8dcceb24-3d18-49b4-b776-2cf1d275c05b,1604915698382:9229a2d1-1a8d-49bb-b731-0867140e83e9,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
20,1604915698382:8dcceb24-3d18-49b4-b776-2cf1d275c05b,1604915698382:9229a2d1-1a8d-49bb-b731-0867140e83e9,1,True,EmptyObject,class java.lang.String,pop,none,Yes,1,True,EmptyObject,class java.lang.String,push,class java.lang.String
22,1604915698382:84ae5e3b-3d96-4714-894b-09a50e7402b9,1604915698382:161401f7-5ead-46c0-a670-59bd07cc390c,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
23,1604915698382:84ae5e3b-3d96-4714-894b-09a50e7402b9,1604915698382:161401f7-5ead-46c0-a670-59bd07cc390c,1,True,EmptyObject,class java.lang.String,pop,none,Yes,1,True,EmptyObject,class java.lang.String,push,class java.lang.String
25,1604915698380:f19e0ee1-74b4-4fe8-b94a-8451ab57eb55,1604915698380:0448c353-7852-494d-9c82-2e474ee2f0d6,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
26,1604915698380:f19e0ee1-74b4-4fe8-b94a-8451ab57eb55,1604915698380:0448c353-7852-494d-9c82-2e474ee2f0d6,1,True,EmptyObject,class java.lang.String,pop,none,Yes,1,True,EmptyObject,class java.lang.String,push,class java.lang.String
28,1604915698380:e9b519f7-0f4b-4f65-836f-c3d7d0b54d27,1604915698380:dd6cbde1-59e4-42ae-aac5-6490a68682b8,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
29,1604915698380:e9b519f7-0f4b-4f65-836f-c3d7d0b54d27,1604915698380:dd6cbde1-59e4-42ae-aac5-6490a68682b8,1,True,EmptyObject,class java.lang.String,pop,none,Yes,1,True,EmptyObject,class java.lang.String,push,class java.lang.String
31,1604915698380:e9b519f7-0f4b-4f65-836f-c3d7d0b54d27,1604915698380:14c80c5c-5107-4e71-82e6-07552753a32c,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,CTOR,none
32,1604915698380:e9b519f7-0f4b-4f65-836f-c3d7d0b54d27,1604915698380:14c80c5c-5107-4e71-82e6-07552753a32c,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,clear,none
33,1604915698380:e9b519f7-0f4b-4f65-836f-c3d7d0b54d27,1604915698380:14c80c5c-5107-4e71-82e6-07552753a32c,0,True,EmptyObject,EmptyObject,clear,none,No,1,True,EmptyObject,class java.lang.String,push,class java.lang.String
34,1604915698380:e9b519f7-0f4b-4f65-836f-c3d7d0b54d27,1604915698380:14c80c5c-5107-4e71-82e6-07552753a32c,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,clear,none
35,1604915698380:e9b519f7-0f4b-4f65-836f-c3d7d0b54d27,1604915698380:14c80c5c-5107-4e71-82e6-07552753a32c,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,clear,none
37,1604915698380:cfe45565-2826-4949-b257-b7ce954add91,1604915698380:fc677ca3-d805-4c83-954b-f8dea14710cf,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
38,1604915698380:cfe45565-2826-4949-b257-b7ce954add91,1604915698380:fc677ca3-d805-4c83-954b-f8dea14710cf,1,True,EmptyObject,class java.lang.String,pop,none,Yes,1,True,EmptyObject,class java.lang.String,push,class java.lang.String
40,1604915698380:cfe45565-2826-4949-b257-b7ce954add91,1604915698380:7ffdb4d1-fc63-4281-9811-c5a6fcd1cf7e,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
42,1604915698380:cb653e0e-0eb6-4082-9bef-af7340637691,1604915698380:ab858831-8cdf-445e-b0f8-c075eca0cfae,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
43,1604915698380:cb653e0e-0eb6-4082-9bef-af7340637691,1604915698380:ab858831-8cdf-445e-b0f8-c075eca0cfae,1,True,EmptyObject,class java.lang.String,pop,none,Yes,1,True,EmptyObject,class java.lang.String,push,class java.lang.String
45,1604915698380:cb653e0e-0eb6-4082-9bef-af7340637691,1604915698380:132b08e2-f47e-4b14-b9a3-3419573ecf20,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,CTOR,none
46,1604915698380:cb653e0e-0eb6-4082-9bef-af7340637691,1604915698380:132b08e2-f47e-4b14-b9a3-3419573ecf20,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,clear,none
47,1604915698380:cb653e0e-0eb6-4082-9bef-af7340637691,1604915698380:132b08e2-f47e-4b14-b9a3-3419573ecf20,0,True,EmptyObject,EmptyObject,clear,none,No,1,True,EmptyObject,class java.lang.String,push,class java.lang.String
48,1604915698380:cb653e0e-0eb6-4082-9bef-af7340637691,1604915698380:132b08e2-f47e-4b14-b9a3-3419573ecf20,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,clear,none
49,1604915698380:cb653e0e-0eb6-4082-9bef-af7340637691,1604915698380:132b08e2-f47e-4b14-b9a3-3419573ecf20,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,clear,none
51,1604915698380:aad985a9-ff57-49a3-ae84-ed3034b21e97,1604915698380:bb0e3d59-9dcc-4fb5-a369-5b3505646d30,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
52,1604915698380:aad985a9-ff57-49a3-ae84-ed3034b21e97,1604915698380:bb0e3d59-9dcc-4fb5-a369-5b3505646d30,1,True,EmptyObject,class java.lang.String,pop,none,Yes,1,True,EmptyObject,class java.lang.String,push,class java.lang.String
54,1604915698380:aad985a9-ff57-49a3-ae84-ed3034b21e97,1604915698380:36075ff9-8238-4d3d-a734-30953fb94160,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
55,1604915698380:aad985a9-ff57-49a3-ae84-ed3034b21e97,1604915698380:36075ff9-8238-4d3d-a734-30953fb94160,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,1,True,EmptyObject,class java.lang.String,push,class java.lang.String
56,1604915698380:aad985a9-ff57-49a3-ae84-ed3034b21e97,1604915698380:36075ff9-8238-4d3d-a734-30953fb94160,3,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,2,True,EmptyObject,class java.lang.String,push,class java.lang.String
58,1604915698380:a8a6932b-bc28-4355-8621-a4e64feb027f,1604915698380:8a7ec6b4-8cef-4b7e-a84b-e99a1fe7fe49,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,CTOR,none
59,1604915698380:a8a6932b-bc28-4355-8621-a4e64feb027f,1604915698380:8a7ec6b4-8cef-4b7e-a84b-e99a1fe7fe49,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,clear,none
60,1604915698380:a8a6932b-bc28-4355-8621-a4e64feb027f,1604915698380:8a7ec6b4-8cef-4b7e-a84b-e99a1fe7fe49,0,True,EmptyObject,EmptyObject,clear,none,No,1,True,EmptyObject,class java.lang.String,push,class java.lang.String
61,1604915698380:a8a6932b-bc28-4355-8621-a4e64feb027f,1604915698380:8a7ec6b4-8cef-4b7e-a84b-e99a1fe7fe49,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,clear,none
62,1604915698380:a8a6932b-bc28-4355-8621-a4e64feb027f,1604915698380:8a7ec6b4-8cef-4b7e-a84b-e99a1fe7fe49,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,clear,none
64,1604915698380:a8a6932b-bc28-4355-8621-a4e64feb027f,1604915698380:1e54ae3f-240d-4a16-a629-8ba68e749901,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
65,1604915698380:a8a6932b-bc28-4355-8621-a4e64feb027f,1604915698380:1e54ae3f-240d-4a16-a629-8ba68e749901,1,True,EmptyObject,class java.lang.String,pop,none,Yes,1,True,EmptyObject,class java.lang.String,push,class java.lang.String
67,1604915698380:708d7a1a-a4b8-4280-91b5-8b9be5478640,1604915698380:f3735481-f8bc-4dd3-8448-dae1d781a88b,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
68,1604915698380:708d7a1a-a4b8-4280-91b5-8b9be5478640,1604915698380:f3735481-f8bc-4dd3-8448-dae1d781a88b,1,True,EmptyObject,class java.lang.String,pop,none,Yes,1,True,EmptyObject,class java.lang.String,push,class java.lang.String
70,1604915698380:708d7a1a-a4b8-4280-91b5-8b9be5478640,1604915698380:ace76dfb-6eb6-4ca3-9df2-8f755a7e3dfb,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
73,1604915698380:5f9bd18e-6ce0-49a1-8473-3d93df3e1f59,1604915698380:f7a4dca8-24b5-4e35-b418-d486695d20c4,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
74,1604915698380:5f9bd18e-6ce0-49a1-8473-3d93df3e1f59,1604915698380:f7a4dca8-24b5-4e35-b418-d486695d20c4,1,True,EmptyObject,class java.lang.String,pop,none,Yes,1,True,EmptyObject,class java.lang.String,push,class java.lang.String
77,1604915698380:5f9bd18e-6ce0-49a1-8473-3d93df3e1f59,1604915698380:531781af-3872-47ec-b004-aa1ae37a1fab,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
79,1604915698380:474e6b72-9201-4e7f-9b27-d2ccb246f123,1604915698380:cb31bf3c-e571-4e54-9b59-5d1bb014698e,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
80,1604915698380:474e6b72-9201-4e7f-9b27-d2ccb246f123,1604915698380:cb31bf3c-e571-4e54-9b59-5d1bb014698e,1,True,EmptyObject,class java.lang.String,pop,none,Yes,1,True,EmptyObject,class java.lang.String,push,class java.lang.String
82,1604915698380:46c43f60-5923-4f0b-9d71-7999473846f2,1604915698380:18e78121-aa01-4035-9a75-e0e8a469f060,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,CTOR,none
83,1604915698380:46c43f60-5923-4f0b-9d71-7999473846f2,1604915698380:18e78121-aa01-4035-9a75-e0e8a469f060,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,clear,none
84,1604915698380:46c43f60-5923-4f0b-9d71-7999473846f2,1604915698380:18e78121-aa01-4035-9a75-e0e8a469f060,1,True,EmptyObject,class java.lang.String,pop,none,Yes,1,True,EmptyObject,class java.lang.String,push,class java.lang.String
86,1604915698380:3362d1c2-226e-4f23-9def-87fa99d298be,1604915698380:dab27abf-2121-4a36-bbf0-66e46bd8a703,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
87,1604915698380:3362d1c2-226e-4f23-9def-87fa99d298be,1604915698380:dab27abf-2121-4a36-bbf0-66e46bd8a703,1,True,EmptyObject,class java.lang.String,pop,none,Yes,1,True,EmptyObject,class java.lang.String,push,class java.lang.String
89,1604915698380:31fccb63-e72e-43d9-af2d-501e0bf16421,1604915698380:f5b9ea96-9c5d-4477-b4b0-cb017c4b53df,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
90,1604915698380:31fccb63-e72e-43d9-af2d-501e0bf16421,1604915698380:f5b9ea96-9c5d-4477-b4b0-cb017c4b53df,1,True,EmptyObject,class java.lang.String,pop,none,Yes,1,True,EmptyObject,class java.lang.String,push,class java.lang.String
92,1604915698380:31fccb63-e72e-43d9-af2d-501e0bf16421,1604915698380:a9e82c35-dbe2-4500-83c6-952d484e8dc0,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
93,1604915698380:31fccb63-e72e-43d9-af2d-501e0bf16421,1604915698380:a9e82c35-dbe2-4500-83c6-952d484e8dc0,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,1,True,EmptyObject,class java.lang.String,push,class java.lang.String
95,1604915698380:26cad5ed-4717-4363-8630-feac2604506d,1604915698382:d03b3c2c-120f-4d1a-8f2e-f42780060f98,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
96,1604915698380:26cad5ed-4717-4363-8630-feac2604506d,1604915698382:d03b3c2c-120f-4d1a-8f2e-f42780060f98,1,True,EmptyObject,class java.lang.String,pop,none,Yes,1,True,EmptyObject,class java.lang.String,push,class java.lang.String
98,1604915698380:26cad5ed-4717-4363-8630-feac2604506d,1604915698380:779cdf1b-86f2-4ad4-8cff-b5649922353a,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
100,1604915698380:2304d7c4-9b8e-4dbc-bf28-d3175bb9fde9,1604915698380:ffd9f528-407b-4f45-8a46-effce2a40604,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
101,1604915698380:2304d7c4-9b8e-4dbc-bf28-d3175bb9fde9,1604915698380:ffd9f528-407b-4f45-8a46-effce2a40604,1,True,EmptyObject,class java.lang.String,pop,none,Yes,1,True,EmptyObject,class java.lang.String,push,class java.lang.String
103,1604915698380:2304d7c4-9b8e-4dbc-bf28-d3175bb9fde9,1604915698380:eb2c0828-2df1-4072-b349-66b2fa426832,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
105,1604915698380:142b8c45-6ebe-4889-8c99-01f36cec2416,1604915698380:6126c9c9-08c6-4bdd-91af-1e1b3e8ee34a,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
106,1604915698380:142b8c45-6ebe-4889-8c99-01f36cec2416,1604915698380:6126c9c9-08c6-4bdd-91af-1e1b3e8ee34a,1,True,EmptyObject,class java.lang.String,pop,none,Yes,1,True,EmptyObject,class java.lang.String,push,class java.lang.String
108,1604915698380:142b8c45-6ebe-4889-8c99-01f36cec2416,1604915698380:02593761-8fa7-4168-9735-5edcda882c3c,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
110,1604915698380:0395e0c3-0b17-4e52-a664-6cf2f7388809,1604915698380:4ad77971-724c-4bff-8318-13bddaf57845,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
111,1604915698380:0395e0c3-0b17-4e52-a664-6cf2f7388809,1604915698380:4ad77971-724c-4bff-8318-13bddaf57845,1,True,EmptyObject,class java.lang.String,pop,none,Yes,1,True,EmptyObject,class java.lang.String,push,class java.lang.String
113,1604915698370:fffefa4c-68b7-498d-a1e3-abb6a0d54b8f,1604915698370:b1a3acc7-78ea-466b-acfe-7790c583243a,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
114,1604915698370:fffefa4c-68b7-498d-a1e3-abb6a0d54b8f,1604915698370:b1a3acc7-78ea-466b-acfe-7790c583243a,1,True,EmptyObject,class java.lang.String,pop,none,Yes,1,True,EmptyObject,class java.lang.String,push,class java.lang.String
116,1604915698370:fffefa4c-68b7-498d-a1e3-abb6a0d54b8f,1604915698370:a1eb7e12-0202-4bb7-80d2-344c5673b48c,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
117,1604915698370:fffefa4c-68b7-498d-a1e3-abb6a0d54b8f,1604915698370:a1eb7e12-0202-4bb7-80d2-344c5673b48c,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,1,True,EmptyObject,class java.lang.String,push,class java.lang.String
119,1604915698370:ff6b642f-68f0-42ce-804b-88390dc20ca4,1604915698370:6e4896e7-ecc1-4822-82e5-42ac953d3259,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
120,1604915698370:ff6b642f-68f0-42ce-804b-88390dc20ca4,1604915698370:6e4896e7-ecc1-4822-82e5-42ac953d3259,1,True,EmptyObject,class java.lang.String,pop,none,Yes,1,True,EmptyObject,class java.lang.String,push,class java.lang.String
122,1604915698370:ff6b642f-68f0-42ce-804b-88390dc20ca4,1604915698370:47c1f57b-fab5-4789-97a9-ad87ff887121,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,CTOR,none
123,1604915698370:ff6b642f-68f0-42ce-804b-88390dc20ca4,1604915698370:47c1f57b-fab5-4789-97a9-ad87ff887121,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,clear,none
124,1604915698370:ff6b642f-68f0-42ce-804b-88390dc20ca4,1604915698370:47c1f57b-fab5-4789-97a9-ad87ff887121,0,True,EmptyObject,EmptyObject,clear,none,No,1,True,EmptyObject,class java.lang.String,push,class java.lang.String
126,1604915698370:ff436e93-c409-4d50-b6c0-cb876fe8a023,1604915698370:fbece302-3ed2-4bad-baf6-3fe4bb9fb68c,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
127,1604915698370:ff436e93-c409-4d50-b6c0-cb876fe8a023,1604915698370:fbece302-3ed2-4bad-baf6-3fe4bb9fb68c,1,True,EmptyObject,class java.lang.String,pop,none,Yes,1,True,EmptyObject,class java.lang.String,push,class java.lang.String
129,1604915698370:fef1b4be-08c1-4da5-b7f5-bedd4a0ce33a,1604915698370:b4113978-e2dc-41a6-b3ad-01b58cc307f3,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
130,1604915698370:fef1b4be-08c1-4da5-b7f5-bedd4a0ce33a,1604915698370:b4113978-e2dc-41a6-b3ad-01b58cc307f3,1,True,EmptyObject,class java.lang.String,pop,none,Yes,1,True,EmptyObject,class java.lang.String,push,class java.lang.String
132,1604915698370:f83493ca-9513-4131-b954-3968364140ba,1604915698370:8489d5fc-2dce-4547-80bc-2cb954d951a1,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
133,1604915698370:f83493ca-9513-4131-b954-3968364140ba,1604915698370:8489d5fc-2dce-4547-80bc-2cb954d951a1,1,True,EmptyObject,class java.lang.String,pop,none,Yes,1,True,EmptyObject,class java.lang.String,push,class java.lang.String
135,1604915698370:f83493ca-9513-4131-b954-3968364140ba,1604915698370:4eebc105-51af-42fa-af4c-cb860e59b755,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,CTOR,none
136,1604915698370:f83493ca-9513-4131-b954-3968364140ba,1604915698370:4eebc105-51af-42fa-af4c-cb860e59b755,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,clear,none
137,1604915698370:f83493ca-9513-4131-b954-3968364140ba,1604915698370:4eebc105-51af-42fa-af4c-cb860e59b755,0,True,EmptyObject,EmptyObject,clear,none,No,1,True,EmptyObject,class java.lang.String,push,class java.lang.String
138,1604915698370:f83493ca-9513-4131-b954-3968364140ba,1604915698370:4eebc105-51af-42fa-af4c-cb860e59b755,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,clear,none
139,1604915698370:f83493ca-9513-4131-b954-3968364140ba,1604915698370:4eebc105-51af-42fa-af4c-cb860e59b755,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,clear,none
141,1604915698370:f12af764-0f2f-491f-a83a-5c46e0140926,1604915698370:19cd448f-4ac5-4ee3-890f-19e2d16b7c73,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
142,1604915698370:f12af764-0f2f-491f-a83a-5c46e0140926,1604915698370:19cd448f-4ac5-4ee3-890f-19e2d16b7c73,1,True,EmptyObject,class java.lang.String,pop,none,Yes,1,True,EmptyObject,class java.lang.String,push,class java.lang.String
144,1604915698370:ee1edd54-b909-4e6e-a9f3-22fc0758a939,1604915698370:47f5142d-f6d7-4ec2-9863-f019d4a2a131,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
145,1604915698370:ee1edd54-b909-4e6e-a9f3-22fc0758a939,1604915698370:47f5142d-f6d7-4ec2-9863-f019d4a2a131,1,True,EmptyObject,class java.lang.String,pop,none,Yes,1,True,EmptyObject,class java.lang.String,push,class java.lang.String
147,1604915698370:eaa380c9-c75f-4263-95e0-868b40df445a,1604915698370:7ab92ce5-8aa0-4d5f-9786-14aeb4a3baa1,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
148,1604915698370:eaa380c9-c75f-4263-95e0-868b40df445a,1604915698370:7ab92ce5-8aa0-4d5f-9786-14aeb4a3baa1,1,True,EmptyObject,class java.lang.String,pop,none,Yes,1,True,EmptyObject,class java.lang.String,push,class java.lang.String
150,1604915698370:ea91fd19-4d5e-4d07-95f2-73a52051a9c0,1604915698370:cc2e4d5e-0dde-41d7-b0ce-77473807c9be,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
151,1604915698370:ea91fd19-4d5e-4d07-95f2-73a52051a9c0,1604915698370:cc2e4d5e-0dde-41d7-b0ce-77473807c9be,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,1,True,EmptyObject,class java.lang.String,push,class java.lang.String
153,1604915698370:ea91fd19-4d5e-4d07-95f2-73a52051a9c0,1604915698370:184eb331-ad47-48ce-9fe8-44c6727bfb81,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
154,1604915698370:ea91fd19-4d5e-4d07-95f2-73a52051a9c0,1604915698370:184eb331-ad47-48ce-9fe8-44c6727bfb81,1,True,EmptyObject,class java.lang.String,pop,none,Yes,1,True,EmptyObject,class java.lang.String,push,class java.lang.String
156,1604915698370:e8d04da7-c860-4719-8e55-d5df12ac4632,1604915698370:41ec8394-52b4-42b2-9483-5cc880616fae,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
157,1604915698370:e8d04da7-c860-4719-8e55-d5df12ac4632,1604915698370:41ec8394-52b4-42b2-9483-5cc880616fae,2,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,1,True,EmptyObject,class java.lang.String,push,class java.lang.String
158,1604915698370:e8d04da7-c860-4719-8e55-d5df12ac4632,1604915698370:41ec8394-52b4-42b2-9483-5cc880616fae,3,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,2,True,EmptyObject,class java.lang.String,push,class java.lang.String
160,1604915698370:e8d04da7-c860-4719-8e55-d5df12ac4632,1604915698370:4059729f-bf46-4ffb-b954-d159a12fdee6,1,True,EmptyObject,class java.lang.String,push,class java.lang.String,Yes,0,True,EmptyObject,EmptyObject,CTOR,none
161,1604915698370:e8d04da7-c860-4719-8e55-d5df12ac4632,1604915698370:4059729f-bf46-4ffb-b954-d159a12fdee6,1,True,EmptyObject,class java.lang.String,pop,none,Yes,1,True,EmptyObject,class java.lang.String,push,class java.lang.String
163,1604915698370:e6cec1c7-4968-405a-8f81-24a85c512d1c,1604915698370:f81b29f9-7467-45cb-883c-ee7899969c62,0,True,EmptyObject,EmptyObject,clear,none,No,0,True,EmptyObject,EmptyObject,CTOR,none
