,testId,instanceId,size,isEmpty,peek_obj_type,push,pop,clear,size_p,isEmpty_p,peek_obj_type_p,push_p,pop_p,clear_p,calledMethod,diff
1303,1607938157748:22cfddc6-c106-43d9-9ee6-a355b61fcf75,1607938157748:52c67384-248b-4f8e-8828-b604fa824786,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1309,1607938157747:d2489873-bd67-4d0f-b212-fd7c57ff29ac,1607938157747:bd131b52-4427-43cd-b6a8-77a2a867fa35,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1312,1607938157747:7adb5d5a-cee2-4ebd-ad29-ab68a44ad061,1607938157747:00ded263-335f-4414-ac48-62626f402392,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1314,1607938157747:61c9cce1-2cd6-4a8e-9396-c59317759f9c,1607938157747:66e90797-3225-44cc-b1e0-27ed3234cb3a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1317,1607938157747:11289104-1a58-4174-a4b1-f245dc068b1b,1607938157747:71117279-427a-4519-94cf-3ca229be64c8,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1320,1607938157746:eb7ecf8c-3e16-49de-a2f1-bedbac26e225,1607938157746:6ae796ca-58b5-4882-bc05-3fe137e1c629,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1324,1607938157746:81934114-4f15-4bd2-a5e2-166999bd8b2f,1607938157746:bf2e3324-8957-4bad-a1aa-9527e567fcb0,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1329,1607938157745:e229595b-eca7-41a8-97b2-1f835ee77c7d,1607938157745:70c72804-eaab-4ed2-a42c-91d050d7da0e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1339,1607938157744:c9f898b4-cd74-4855-979f-bf6f1f506008,1607938157744:98a93d33-bc5a-4d31-b589-33f3e5c1aed5,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1342,1607938157744:74d54ae4-d706-446c-8e07-bd75adb94c74,1607938157744:bcf248db-d943-44ad-966f-de985780912e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1348,1607938157743:75425ce1-b6a1-4d68-9149-cbf208fc740f,1607938157743:0ba19801-25f6-477e-8725-32fadfab35bb,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1354,1607938157742:f1d443b3-31fa-449d-814d-01dcf94f39e6,1607938157742:d0fec757-8fc7-46d6-8911-32eca522ddb1,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1356,1607938157742:92c723eb-3d26-4d13-8800-728fd897038a,1607938157742:dd411328-3c8c-4099-b8fa-2fd2e704c2b6,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1365,1607938157741:5c7ccb43-abd9-4416-a711-79c71ba52faa,1607938157741:d0837510-4714-4a45-b4da-69a2d9173c65,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1367,1607938157741:523b38a2-3ec3-453e-9c96-1e19040247f8,1607938157741:b19dba62-1045-4edc-8a61-6d0662204d56,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1369,1607938157741:21505791-44ab-489b-9085-165a6a2edfc0,1607938157741:a6eb8657-bd24-4325-aceb-0ad29381bbbb,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1383,1607938157740:02f0d9b0-1ee1-4e81-aece-63d72779ec7b,1607938157740:35b6d840-589a-41a1-9186-023bfa52774a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1388,1607938157739:c2340d38-bdb7-42b1-924b-2cf5f86a0ae4,1607938157740:90afe589-d9f7-41aa-9ef1-86097e51c333,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1390,1607938157739:a4a9e42e-f4c5-4620-96eb-a045c9cb236e,1607938157739:cc99c31b-914a-409f-b7c3-d6eb8a3b2cd5,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1398,1607938157738:87d65d8c-6231-44e4-a7ea-9e2ae718e75c,1607938157738:ca508be8-6a81-4887-8e16-de1506dc4a76,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1402,1607938157738:3c041ec3-1ee1-4084-8f0d-1038affa27a5,1607938157738:24268875-248c-4835-b5e4-9f6acdbaf99f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1411,1607938157737:baa332b5-fa4a-41e1-8c5e-a9db202a5fd0,1607938157737:9016d59b-db69-4e66-9b88-9b675dd122a4,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1416,1607938157736:e55bd326-0fda-4cfa-933f-d540d20b1c36,1607938157736:0dde5c53-6065-47c3-b1e7-9d7709a76e0c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1429,1607938157735:47c1412f-eb57-4399-b742-faf89b8550ed,1607938157735:639506c0-f33a-4947-945c-716d2d09617e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1435,1607938157734:1968c714-e023-4e39-99fd-51e23e0262ab,1607938157734:bfabfe84-467f-47b7-b583-70a47f077742,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1449,1607938157732:5188256d-7197-4848-884c-9d76ba06b6b9,1607938157732:e74679a4-2027-4b10-8b1e-9e4ad9749839,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1482,1607938157727:b7cc249e-beb6-4e51-952e-a990e03f163e,1607938157727:6ca4a5c2-164f-4f86-8f37-380ce9ac6a0a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1492,1607938157726:6732ae04-43c9-4be2-a054-1fccd955465b,1607938157726:2345c4d1-ec3c-4ce0-a227-429a241067c9,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1505,1607938157724:649651ae-c1d4-41bb-975c-eb5fbea53f1c,1607938157724:874abe0b-1732-4dba-adc8-1c1cf744bd74,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1507,1607938157724:36a8672c-bebb-471a-939e-236771431e7f,1607938157724:89454a8f-b1c3-4a79-a538-8ae72b3ee2c5,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1515,1607938157723:0f12dedb-4a41-4c45-991a-9a64c987722a,1607938157723:a3c3f57a-2923-4cf4-846d-7401cc7703fe,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1517,1607938157722:fe561330-2dce-4c90-bc01-9211a64e6de5,1607938157722:fb4a733d-613e-48be-9010-9ef8230830ab,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1527,1607938157721:97582167-53ba-488b-9aa8-741cca06b88e,1607938157721:ec8ae5ee-e123-43b5-82ab-ecca6d8d1006,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1535,1607938157720:452a7d1f-b71c-43d1-9775-831f1e962f87,1607938157720:4870ae7b-be18-4cb2-9d17-965d2389eadd,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1539,1607938157719:e47f322d-1ae3-404c-bb30-e3fe816b282e,1607938157719:68867916-2641-4105-8cb7-3c8f9abbf71c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1543,1607938157719:2ecbf363-dc81-475b-a091-4b8adaab2852,1607938157719:084ad578-8293-489b-9d2a-8dbef783dda6,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1545,1607938157718:c291240b-b9e5-4dcc-9fe6-f4f783161e29,1607938157718:1a92537c-fa94-44d5-8872-e38a816109aa,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1550,1607938157718:308c9999-5804-4b86-a573-3303484df9be,1607938157718:616115cd-6583-4ec7-845b-0052c6797b9c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1557,1607938157717:751e2cdc-15b0-408b-8a82-a090d072f746,1607938157717:e1e477c1-fd52-4cd1-b3f1-f864a4625036,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1559,1607938157717:5f5fa673-8595-45f9-b3c2-fc6093e7f9fb,1607938157717:f6bda4cb-39c8-4303-8910-7c045bb969d9,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1561,1607938157717:118c7dbd-38ff-411d-a243-f49e03fb2581,1607938157717:912b84d2-4fc8-4ce3-a294-e8ea8ec786cd,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1563,1607938157716:f500230d-70de-4ac7-b8f1-6fe335a24a76,1607938157716:df6d4f50-edfc-4218-a15d-be380346d93f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1566,1607938157716:b0d5d492-4d63-46d3-acb9-aca551944ec6,1607938157716:d0e49492-7089-48fa-8e20-9014a909c716,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1575,1607938157715:59a72d4f-eab6-4917-a466-c51d1e34383e,1607938157715:f9b9627f-b3c7-49d7-8226-c3de54885c14,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1577,1607938157715:3c7c962c-c92a-49da-9356-6c53e558c430,1607938157715:b7756083-dd61-43bb-ac02-a5dc81161d53,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1582,1607938157714:58a6bdc3-e8e4-4ae1-b194-6e0b8d3d1cda,1607938157714:9d82eab8-e17d-492e-989c-d867892ffb6b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1587,1607938157713:f50e176e-d0a1-48d9-b661-3a0450482f1d,1607938157713:982a9120-15fe-430f-b68a-15cd84c9e65b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1590,1607938157713:a4c5a641-8207-46de-8b6c-bded317cf85c,1607938157713:03c1df81-7b4d-4b72-a58d-ddc75057077d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1594,1607938157713:672f20e5-b80c-4f61-b61b-417cc5816cb0,1607938157713:b0dabf81-e39b-4f5f-9847-6ccb119a039d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1596,1607938157713:1139cab5-9f18-47f4-b5e7-15216abb5a61,1607938157713:296f32f7-6a9e-478a-a851-3b1746f1a424,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1602,1607938157712:45af6459-b22c-487c-a3f4-2fb033a49a42,1607938157712:553f015e-46ae-46ae-9c71-b4983caefe93,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1610,1607938157711:73105ac3-af6f-4da6-a73d-dee37f660402,1607938157711:fb564f26-5867-4b44-ae18-352a3946156b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1628,1607938157708:eb3d9116-b928-4eb1-b1e5-bdd7190dd15d,1607938157708:6075e1f9-e364-4615-b489-f86ab1eec7f2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1633,1607938157708:353103d6-5376-48b2-b0f3-571cdbdc95d9,1607938157708:a7561cf9-f1c8-4449-9620-71eb3b948034,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1636,1607938157707:e7601722-ae3f-40f6-a965-e4d7f8ccacf4,1607938157707:22c75cf1-03fa-4649-93af-cdd083d725e3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1645,1607938157706:a610bd26-06c7-45f9-92f7-ac5419eb9542,1607938157706:118d935c-6655-4206-be36-19d60dae731d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1652,1607938157705:c9996604-fef8-4f74-bb30-a7d7398abb83,1607938157705:b255d065-9bce-4eba-a544-98e97fde7965,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1657,1607938157704:93159c65-69d6-489e-a724-c451d3a9ca1f,1607938157704:48f21256-729b-455e-802e-86acb984d1ff,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1659,1607938157704:8ce5c4aa-6f5b-4c46-b119-415f18ee47cc,1607938157704:60bd7d93-db8f-4d35-b40f-bd5d3a14ed08,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1664,1607938157703:96fe637c-35f9-4217-84bb-16078f408e4d,1607938157703:b31ffdde-3832-45b0-aecc-de51ff5ef6a0,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1667,1607938157703:52cc8c48-a9e2-445a-aae7-4b5534f10ce4,1607938157703:2d479fbc-f83e-4ca7-93c5-587221b93f6b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1672,1607938157702:38b8f4c9-66bb-427b-bfb8-a0b7ba855ee8,1607938157702:57e3a317-1d70-4637-b02b-d18db4880f87,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1676,1607938157702:173ec9e2-3e8f-4507-a32f-0c65b643f243,1607938157702:9ea1c36a-f868-4db8-8f90-d8fffd0a1313,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1680,1607938157701:28c7b5b6-c205-4b29-9be4-9c6cc461ddea,1607938157701:fccf4b26-abce-4729-b914-f2c31388e7c4,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
1682,1607938157701:26035fac-b1ef-4e30-a9e8-a23b038a67f1,1607938157701:5bffc73e-061a-481b-b72b-5c77a07c1bea,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",No
