,testId,instanceId,size,isEmpty,peek_obj_type,push,pop,clear,size_p,diff
1806,1607895376561:e8b2f11a-1351-414a-8993-962f92fa05ef,1607895376561:22bda43c-2cf3-46d0-8e69-a9acce1ab57b,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""4""",Yes
1808,1607895376561:a4313668-9f9f-413d-96a2-f93867d4d707,1607895376561:bbeb1713-c6a8-4dac-85a9-51e3b942a9ab,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
1809,1607895376561:a4313668-9f9f-413d-96a2-f93867d4d707,1607895376561:bbeb1713-c6a8-4dac-85a9-51e3b942a9ab,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""none""","pop == ""class java.lang.Float""","clear == ""none""","size_p == ""1""",Yes
1811,1607895376561:a4313668-9f9f-413d-96a2-f93867d4d707,1607895376561:a2fa7760-c28f-4ed2-988e-5a9f62a8507c,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
1814,1607895376561:7f802b09-19d8-45bb-bf97-c42bf23f0330,1607895376562:ab014a78-44f6-459d-9ca1-76a138fe19b2,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
1815,1607895376561:7f802b09-19d8-45bb-bf97-c42bf23f0330,1607895376562:ab014a78-44f6-459d-9ca1-76a138fe19b2,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""none""","pop == ""class java.lang.Float""","clear == ""none""","size_p == ""1""",Yes
1817,1607895376561:7f802b09-19d8-45bb-bf97-c42bf23f0330,1607895376561:bb00aaf3-4984-4e29-bf32-7a559aba46cb,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",Yes
1818,1607895376561:7f802b09-19d8-45bb-bf97-c42bf23f0330,1607895376561:bb00aaf3-4984-4e29-bf32-7a559aba46cb,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""class java.lang.Class""","pop == ""none""","clear == ""none""","size_p == ""1""",Yes
1819,1607895376561:7f802b09-19d8-45bb-bf97-c42bf23f0330,1607895376561:bb00aaf3-4984-4e29-bf32-7a559aba46cb,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""2""",Yes
1820,1607895376561:7f802b09-19d8-45bb-bf97-c42bf23f0330,1607895376561:bb00aaf3-4984-4e29-bf32-7a559aba46cb,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""3""",Yes
1821,1607895376561:7f802b09-19d8-45bb-bf97-c42bf23f0330,1607895376561:bb00aaf3-4984-4e29-bf32-7a559aba46cb,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""4""",Yes
1823,1607895376561:6eca27f4-dc29-486b-a520-5dc92e95b1ab,1607895376561:d59de1c7-f45e-44c7-8d97-e6009455f2b5,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
1824,1607895376561:6eca27f4-dc29-486b-a520-5dc92e95b1ab,1607895376561:d59de1c7-f45e-44c7-8d97-e6009455f2b5,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""none""","pop == ""class java.lang.Float""","clear == ""none""","size_p == ""1""",Yes
1826,1607895376561:1761a0ea-0513-4d12-b6a2-386d58a52ec3,1607895376561:7a2e86b1-3293-4aa0-bb19-9611e680b236,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
1827,1607895376561:1761a0ea-0513-4d12-b6a2-386d58a52ec3,1607895376561:7a2e86b1-3293-4aa0-bb19-9611e680b236,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""none""","pop == ""class java.lang.Float""","clear == ""none""","size_p == ""1""",Yes
1829,1607895376560:cdd349d3-dd44-4d48-abf8-291766ef6425,1607895376560:b41a7bc7-99ec-4bfd-89b5-cdd06729f07c,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
1830,1607895376560:cdd349d3-dd44-4d48-abf8-291766ef6425,1607895376560:b41a7bc7-99ec-4bfd-89b5-cdd06729f07c,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""none""","pop == ""class java.lang.Float""","clear == ""none""","size_p == ""1""",Yes
1832,1607895376560:ba3ea426-30f7-4f74-a503-2004af934a50,1607895376560:f8200699-1e3c-431d-85e2-499bf8314db7,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
1833,1607895376560:ba3ea426-30f7-4f74-a503-2004af934a50,1607895376560:f8200699-1e3c-431d-85e2-499bf8314db7,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""none""","pop == ""class java.lang.Float""","clear == ""none""","size_p == ""1""",Yes
1835,1607895376560:86a1e18d-0455-4fe4-b209-457e033379b9,1607895376560:aa25c0ab-0055-437a-87ec-330a660c72f9,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
1836,1607895376560:86a1e18d-0455-4fe4-b209-457e033379b9,1607895376560:aa25c0ab-0055-437a-87ec-330a660c72f9,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""none""","pop == ""class java.lang.Float""","clear == ""none""","size_p == ""1""",Yes
1838,1607895376560:86a1e18d-0455-4fe4-b209-457e033379b9,1607895376560:1b0954a3-5f02-40e5-aaf8-db00c37b1271,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",Yes
1839,1607895376560:86a1e18d-0455-4fe4-b209-457e033379b9,1607895376560:1b0954a3-5f02-40e5-aaf8-db00c37b1271,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""class java.lang.Class""","pop == ""none""","clear == ""none""","size_p == ""1""",Yes
1840,1607895376560:86a1e18d-0455-4fe4-b209-457e033379b9,1607895376560:1b0954a3-5f02-40e5-aaf8-db00c37b1271,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""2""",Yes
1841,1607895376560:86a1e18d-0455-4fe4-b209-457e033379b9,1607895376560:1b0954a3-5f02-40e5-aaf8-db00c37b1271,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""3""",Yes
1842,1607895376560:86a1e18d-0455-4fe4-b209-457e033379b9,1607895376560:1b0954a3-5f02-40e5-aaf8-db00c37b1271,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""4""",Yes
1844,1607895376560:247991a7-b731-4f2d-9207-55e3172a830c,1607895376560:455488bd-45e4-4ced-a784-f064f07c9946,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
1845,1607895376560:247991a7-b731-4f2d-9207-55e3172a830c,1607895376560:455488bd-45e4-4ced-a784-f064f07c9946,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""1""",No
1847,1607895376560:247991a7-b731-4f2d-9207-55e3172a830c,1607895376560:2d280c5b-38af-408b-93de-3abe19c31918,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
1848,1607895376560:247991a7-b731-4f2d-9207-55e3172a830c,1607895376560:2d280c5b-38af-408b-93de-3abe19c31918,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""none""","pop == ""class java.lang.Float""","clear == ""none""","size_p == ""1""",Yes
1850,1607895376553:d329dc2b-3608-4db1-a17d-99a2756ad6e7,1607895376559:80618d5e-de96-40bb-86a4-eaf465939da2,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
1851,1607895376553:d329dc2b-3608-4db1-a17d-99a2756ad6e7,1607895376559:80618d5e-de96-40bb-86a4-eaf465939da2,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""none""","pop == ""class java.lang.Float""","clear == ""none""","size_p == ""1""",Yes
1853,1607895376553:d329dc2b-3608-4db1-a17d-99a2756ad6e7,1607895376553:50129e40-c27b-4063-aa05-c58c1d08e443,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",Yes
1854,1607895376553:d329dc2b-3608-4db1-a17d-99a2756ad6e7,1607895376553:50129e40-c27b-4063-aa05-c58c1d08e443,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""class java.lang.Class""","pop == ""none""","clear == ""none""","size_p == ""1""",Yes
1855,1607895376553:d329dc2b-3608-4db1-a17d-99a2756ad6e7,1607895376553:50129e40-c27b-4063-aa05-c58c1d08e443,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""2""",Yes
1856,1607895376553:d329dc2b-3608-4db1-a17d-99a2756ad6e7,1607895376553:50129e40-c27b-4063-aa05-c58c1d08e443,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""3""",Yes
1857,1607895376553:d329dc2b-3608-4db1-a17d-99a2756ad6e7,1607895376553:50129e40-c27b-4063-aa05-c58c1d08e443,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""4""",Yes
1859,1607895376553:a8e8c3e5-cad6-4d04-bb7e-fe926addecb2,1607895376553:7f806942-151a-404a-bb04-78c18d17fb83,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
1860,1607895376553:a8e8c3e5-cad6-4d04-bb7e-fe926addecb2,1607895376553:7f806942-151a-404a-bb04-78c18d17fb83,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""none""","pop == ""class java.lang.Float""","clear == ""none""","size_p == ""1""",Yes
1862,1607895376553:a8e8c3e5-cad6-4d04-bb7e-fe926addecb2,1607895376553:2eacadad-343d-4492-a656-719b1c19d414,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
1864,1607895376553:798fe7d0-104a-4238-ac0f-0e0a9e2e11f3,1607895376553:39386f90-3a06-4d4a-813c-2a562327487c,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
1865,1607895376553:798fe7d0-104a-4238-ac0f-0e0a9e2e11f3,1607895376553:39386f90-3a06-4d4a-813c-2a562327487c,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""1""",No
1867,1607895376553:798fe7d0-104a-4238-ac0f-0e0a9e2e11f3,1607895376553:033a24b5-39fc-49b9-bae7-9a17657953c4,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
1868,1607895376553:798fe7d0-104a-4238-ac0f-0e0a9e2e11f3,1607895376553:033a24b5-39fc-49b9-bae7-9a17657953c4,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""none""","pop == ""class java.lang.Float""","clear == ""none""","size_p == ""1""",Yes
1870,1607895376552:fa5aeaf9-5daf-41ad-bb53-d4fea22699da,1607895376552:669cd863-b8bb-4509-a7fe-84a7b044562e,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",Yes
1871,1607895376552:fa5aeaf9-5daf-41ad-bb53-d4fea22699da,1607895376552:669cd863-b8bb-4509-a7fe-84a7b044562e,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""class java.lang.Class""","pop == ""none""","clear == ""none""","size_p == ""1""",Yes
1872,1607895376552:fa5aeaf9-5daf-41ad-bb53-d4fea22699da,1607895376552:669cd863-b8bb-4509-a7fe-84a7b044562e,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""2""",Yes
1873,1607895376552:fa5aeaf9-5daf-41ad-bb53-d4fea22699da,1607895376552:669cd863-b8bb-4509-a7fe-84a7b044562e,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""3""",Yes
1874,1607895376552:fa5aeaf9-5daf-41ad-bb53-d4fea22699da,1607895376552:669cd863-b8bb-4509-a7fe-84a7b044562e,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""4""",Yes
1876,1607895376552:fa5aeaf9-5daf-41ad-bb53-d4fea22699da,1607895376552:608041c9-71d3-447a-9520-2b3fe249bd2a,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
1877,1607895376552:fa5aeaf9-5daf-41ad-bb53-d4fea22699da,1607895376552:608041c9-71d3-447a-9520-2b3fe249bd2a,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""none""","pop == ""class java.lang.Float""","clear == ""none""","size_p == ""1""",Yes
1879,1607895376552:2bbb8a95-c067-4872-8c2a-35aaca8b97f0,1607895376552:dbaf88ef-f84d-4e6f-b670-b55b5ce8b00f,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
1880,1607895376552:2bbb8a95-c067-4872-8c2a-35aaca8b97f0,1607895376552:dbaf88ef-f84d-4e6f-b670-b55b5ce8b00f,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""none""","pop == ""class java.lang.Float""","clear == ""none""","size_p == ""1""",Yes
1882,1607895376552:0576a20d-d9c1-4cb5-9d5b-9033d1a85d23,1607895376552:710e377b-8543-42da-98ef-8a104d410d5e,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
1883,1607895376552:0576a20d-d9c1-4cb5-9d5b-9033d1a85d23,1607895376552:710e377b-8543-42da-98ef-8a104d410d5e,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""none""","pop == ""class java.lang.Float""","clear == ""none""","size_p == ""1""",Yes
1885,1607895376552:0576a20d-d9c1-4cb5-9d5b-9033d1a85d23,1607895376552:53a142b3-6942-4177-a561-03aa96d76ed3,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
1886,1607895376552:0576a20d-d9c1-4cb5-9d5b-9033d1a85d23,1607895376552:53a142b3-6942-4177-a561-03aa96d76ed3,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""1""",No
1888,1607895376551:e1f21344-0754-4c63-bf9f-11ea6694a01f,1607895376551:cd01ff5f-287c-4d46-90bb-f06a4fe4ee17,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
1889,1607895376551:e1f21344-0754-4c63-bf9f-11ea6694a01f,1607895376551:cd01ff5f-287c-4d46-90bb-f06a4fe4ee17,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""none""","pop == ""class java.lang.Float""","clear == ""none""","size_p == ""1""",Yes
1891,1607895376551:e1f21344-0754-4c63-bf9f-11ea6694a01f,1607895376551:3cdad43b-b0ac-4a87-9002-941bf764ff80,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
1894,1607895376551:c5977c76-5aa8-4b26-ae48-ee3a467cdf5f,1607895376551:b327e4c0-b090-4fd8-9f76-377f05561731,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
1895,1607895376551:c5977c76-5aa8-4b26-ae48-ee3a467cdf5f,1607895376551:b327e4c0-b090-4fd8-9f76-377f05561731,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""none""","pop == ""class java.lang.Float""","clear == ""none""","size_p == ""1""",Yes
1897,1607895376551:c5977c76-5aa8-4b26-ae48-ee3a467cdf5f,1607895376551:7f93ae5a-0570-4d23-84fe-406bc98bdce0,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",Yes
1898,1607895376551:c5977c76-5aa8-4b26-ae48-ee3a467cdf5f,1607895376551:7f93ae5a-0570-4d23-84fe-406bc98bdce0,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""class java.lang.Class""","pop == ""none""","clear == ""none""","size_p == ""1""",Yes
1899,1607895376551:c5977c76-5aa8-4b26-ae48-ee3a467cdf5f,1607895376551:7f93ae5a-0570-4d23-84fe-406bc98bdce0,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""2""",Yes
1900,1607895376551:c5977c76-5aa8-4b26-ae48-ee3a467cdf5f,1607895376551:7f93ae5a-0570-4d23-84fe-406bc98bdce0,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""3""",Yes
1901,1607895376551:c5977c76-5aa8-4b26-ae48-ee3a467cdf5f,1607895376551:7f93ae5a-0570-4d23-84fe-406bc98bdce0,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""4""",Yes
1903,1607895376551:b63ee656-b0aa-435b-9f48-894f9a539b00,1607895376551:d5ed8859-77fb-46b8-995e-255f43098995,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
1906,1607895376551:b63ee656-b0aa-435b-9f48-894f9a539b00,1607895376551:21d8c6b8-e0eb-47e3-a8aa-dbcf95fe50dd,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
1907,1607895376551:b63ee656-b0aa-435b-9f48-894f9a539b00,1607895376551:21d8c6b8-e0eb-47e3-a8aa-dbcf95fe50dd,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""none""","pop == ""class java.lang.Float""","clear == ""none""","size_p == ""1""",Yes
1909,1607895376551:519f70ce-d108-4024-a67d-6e7338ec536a,1607895376551:b9375715-fda7-428a-9ae9-bb8c7461856e,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
1910,1607895376551:519f70ce-d108-4024-a67d-6e7338ec536a,1607895376551:b9375715-fda7-428a-9ae9-bb8c7461856e,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""none""","pop == ""class java.lang.Float""","clear == ""none""","size_p == ""1""",Yes
1912,1607895376551:2ad3bf03-9731-4cce-bcaa-b115149b2f35,1607895376551:faed71c6-46fc-4340-ac55-ff7147c055a3,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
1913,1607895376551:2ad3bf03-9731-4cce-bcaa-b115149b2f35,1607895376551:faed71c6-46fc-4340-ac55-ff7147c055a3,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""none""","pop == ""class java.lang.Float""","clear == ""none""","size_p == ""1""",Yes
1915,1607895376551:2ad3bf03-9731-4cce-bcaa-b115149b2f35,1607895376551:35c32ac0-c70a-4c34-ae42-20fbabf35b53,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",Yes
1916,1607895376551:2ad3bf03-9731-4cce-bcaa-b115149b2f35,1607895376551:35c32ac0-c70a-4c34-ae42-20fbabf35b53,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""class java.lang.Class""","pop == ""none""","clear == ""none""","size_p == ""1""",Yes
1917,1607895376551:2ad3bf03-9731-4cce-bcaa-b115149b2f35,1607895376551:35c32ac0-c70a-4c34-ae42-20fbabf35b53,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""2""",Yes
1918,1607895376551:2ad3bf03-9731-4cce-bcaa-b115149b2f35,1607895376551:35c32ac0-c70a-4c34-ae42-20fbabf35b53,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""3""",Yes
1919,1607895376551:2ad3bf03-9731-4cce-bcaa-b115149b2f35,1607895376551:35c32ac0-c70a-4c34-ae42-20fbabf35b53,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""4""",Yes
1921,1607895376551:072d4b1f-5031-4664-af99-489c9f8a29a1,1607895376551:a0d6e1b7-99c8-45ed-b2e7-5d1c332e9478,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
1922,1607895376551:072d4b1f-5031-4664-af99-489c9f8a29a1,1607895376551:a0d6e1b7-99c8-45ed-b2e7-5d1c332e9478,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""none""","pop == ""class java.lang.Float""","clear == ""none""","size_p == ""1""",Yes
1924,1607895376551:072d4b1f-5031-4664-af99-489c9f8a29a1,1607895376551:280741f9-adff-480f-8826-619cd2ad0399,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",Yes
1925,1607895376551:072d4b1f-5031-4664-af99-489c9f8a29a1,1607895376551:280741f9-adff-480f-8826-619cd2ad0399,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""class java.lang.Class""","pop == ""none""","clear == ""none""","size_p == ""1""",Yes
1926,1607895376551:072d4b1f-5031-4664-af99-489c9f8a29a1,1607895376551:280741f9-adff-480f-8826-619cd2ad0399,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""2""",Yes
1927,1607895376551:072d4b1f-5031-4664-af99-489c9f8a29a1,1607895376551:280741f9-adff-480f-8826-619cd2ad0399,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""3""",Yes
1928,1607895376551:072d4b1f-5031-4664-af99-489c9f8a29a1,1607895376551:280741f9-adff-480f-8826-619cd2ad0399,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""4""",Yes
1930,1607895376550:e624b35a-e129-4c83-a001-198630f8f516,1607895376550:82c537ef-f9a7-4741-ac99-a942903a6119,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
1933,1607895376550:e624b35a-e129-4c83-a001-198630f8f516,1607895376550:16e03e83-067c-44d7-9a26-3926cded78f9,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
1934,1607895376550:e624b35a-e129-4c83-a001-198630f8f516,1607895376550:16e03e83-067c-44d7-9a26-3926cded78f9,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""none""","pop == ""class java.lang.Float""","clear == ""none""","size_p == ""1""",Yes
1936,1607895376550:bdc2ac2b-0c12-4b2c-ac5c-72d1a32d69e3,1607895376550:b8ad05b1-29e4-4784-bd3d-6a8557feb355,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
1937,1607895376550:bdc2ac2b-0c12-4b2c-ac5c-72d1a32d69e3,1607895376550:b8ad05b1-29e4-4784-bd3d-6a8557feb355,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""1""",No
1939,1607895376550:bdc2ac2b-0c12-4b2c-ac5c-72d1a32d69e3,1607895376550:011cf3dd-eb71-471d-b5c2-12d45ff5237a,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
1940,1607895376550:bdc2ac2b-0c12-4b2c-ac5c-72d1a32d69e3,1607895376550:011cf3dd-eb71-471d-b5c2-12d45ff5237a,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""none""","pop == ""class java.lang.Float""","clear == ""none""","size_p == ""1""",Yes
1942,1607895376550:6d756cb0-07cb-4c82-a426-df7ea4fb63cf,1607895376550:569ed152-4b1f-4506-9e1e-574f9814b890,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""0""",No
