,testId,instanceId,size,isEmpty,peek_obj_type,push,pop,clear,size_p,diff
3342,1607885767667:0332249e-b5c6-4b92-984e-381de26a757f,1607885767667:c8d57b46-1820-4261-aa83-fd9977fefa4e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
3343,1607885767667:0332249e-b5c6-4b92-984e-381de26a757f,1607885767667:c8d57b46-1820-4261-aa83-fd9977fefa4e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
3346,1607885767666:fcc8f15c-643e-418c-abb8-b3b1cd2676b1,1607885767666:9409873a-0960-4e4c-a7af-f8333063a3e5,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
3347,1607885767666:fcc8f15c-643e-418c-abb8-b3b1cd2676b1,1607885767666:9409873a-0960-4e4c-a7af-f8333063a3e5,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""",No
3349,1607885767666:fcc8f15c-643e-418c-abb8-b3b1cd2676b1,1607885767666:49cc3bc9-1cfa-40a8-b21d-84c1f3f8cd51,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
3351,1607885767666:adc3987b-ac40-44fa-89e4-9fdb4e115be6,1607885767666:b21b86eb-dd4e-411a-a343-9b2851e4bb24,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
3352,1607885767666:adc3987b-ac40-44fa-89e4-9fdb4e115be6,1607885767666:b21b86eb-dd4e-411a-a343-9b2851e4bb24,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""",No
3354,1607885767666:67dc39ae-de9e-40d0-84c6-04e17f7be938,1607885767666:fee7974b-f375-4634-a5d8-ae60e5f9b473,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
3355,1607885767666:67dc39ae-de9e-40d0-84c6-04e17f7be938,1607885767666:fee7974b-f375-4634-a5d8-ae60e5f9b473,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
3356,1607885767666:67dc39ae-de9e-40d0-84c6-04e17f7be938,1607885767666:fee7974b-f375-4634-a5d8-ae60e5f9b473,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
3358,1607885767666:67dc39ae-de9e-40d0-84c6-04e17f7be938,1607885767666:640dc5b4-d520-4091-a4eb-a212b281da6c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
3359,1607885767666:67dc39ae-de9e-40d0-84c6-04e17f7be938,1607885767666:640dc5b4-d520-4091-a4eb-a212b281da6c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""",No
3361,1607885767666:38d4846e-654e-488a-9cd6-cc418a834e76,1607885767666:fce46e74-c454-486e-bf64-98ce285cd57b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
3362,1607885767666:38d4846e-654e-488a-9cd6-cc418a834e76,1607885767666:fce46e74-c454-486e-bf64-98ce285cd57b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""",No
3364,1607885767666:38d4846e-654e-488a-9cd6-cc418a834e76,1607885767666:a709a86b-722c-40ee-aff5-a096cd094108,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
3365,1607885767666:38d4846e-654e-488a-9cd6-cc418a834e76,1607885767666:a709a86b-722c-40ee-aff5-a096cd094108,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
3366,1607885767666:38d4846e-654e-488a-9cd6-cc418a834e76,1607885767666:a709a86b-722c-40ee-aff5-a096cd094108,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
3367,1607885767666:38d4846e-654e-488a-9cd6-cc418a834e76,1607885767666:a709a86b-722c-40ee-aff5-a096cd094108,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
3368,1607885767666:38d4846e-654e-488a-9cd6-cc418a834e76,1607885767666:a709a86b-722c-40ee-aff5-a096cd094108,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
3370,1607885767666:36494a89-ee70-4369-89aa-55c23eba9041,1607885767666:e3aaeffd-5f9f-4ae0-b0e3-171b25489f9d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
3371,1607885767666:36494a89-ee70-4369-89aa-55c23eba9041,1607885767666:e3aaeffd-5f9f-4ae0-b0e3-171b25489f9d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""",No
3373,1607885767666:0a5b3134-fc6f-4fc1-9b2c-15bcb6c7a0b4,1607885767666:c1cad1f5-2f16-46a8-8fe1-7ac034a6d319,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
3374,1607885767666:0a5b3134-fc6f-4fc1-9b2c-15bcb6c7a0b4,1607885767666:c1cad1f5-2f16-46a8-8fe1-7ac034a6d319,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""",No
3376,1607885767665:f1edd632-71c9-4b77-a4f3-470bdc435992,1607885767665:e5480dd3-957c-48c4-bb08-8ef12581efa6,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
3377,1607885767665:f1edd632-71c9-4b77-a4f3-470bdc435992,1607885767665:e5480dd3-957c-48c4-bb08-8ef12581efa6,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""",No
3379,1607885767665:f1edd632-71c9-4b77-a4f3-470bdc435992,1607885767665:5705eea4-32b4-45ec-975b-034662f8a7e4,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
3380,1607885767665:f1edd632-71c9-4b77-a4f3-470bdc435992,1607885767665:5705eea4-32b4-45ec-975b-034662f8a7e4,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
3381,1607885767665:f1edd632-71c9-4b77-a4f3-470bdc435992,1607885767665:5705eea4-32b4-45ec-975b-034662f8a7e4,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
3382,1607885767665:f1edd632-71c9-4b77-a4f3-470bdc435992,1607885767665:5705eea4-32b4-45ec-975b-034662f8a7e4,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
3383,1607885767665:f1edd632-71c9-4b77-a4f3-470bdc435992,1607885767665:5705eea4-32b4-45ec-975b-034662f8a7e4,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
3385,1607885767665:85b90f07-ccea-4c3a-a3f7-944daeee7d9b,1607885767665:a2536d68-4f84-4d4d-8355-e7cf9da5edb6,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
3386,1607885767665:85b90f07-ccea-4c3a-a3f7-944daeee7d9b,1607885767665:a2536d68-4f84-4d4d-8355-e7cf9da5edb6,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
3387,1607885767665:85b90f07-ccea-4c3a-a3f7-944daeee7d9b,1607885767665:a2536d68-4f84-4d4d-8355-e7cf9da5edb6,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
3389,1607885767665:85b90f07-ccea-4c3a-a3f7-944daeee7d9b,1607885767665:6d2c89f9-a846-4054-8cfc-fd43d3901798,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
3390,1607885767665:85b90f07-ccea-4c3a-a3f7-944daeee7d9b,1607885767665:6d2c89f9-a846-4054-8cfc-fd43d3901798,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
3391,1607885767665:85b90f07-ccea-4c3a-a3f7-944daeee7d9b,1607885767665:6d2c89f9-a846-4054-8cfc-fd43d3901798,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""",No
3393,1607885767665:73c2cf68-7671-430e-aba6-fc335d891f3f,1607885767665:b6e76aca-06df-4adf-90fb-fc7da02bf90a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
3394,1607885767665:73c2cf68-7671-430e-aba6-fc335d891f3f,1607885767665:b6e76aca-06df-4adf-90fb-fc7da02bf90a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
3395,1607885767665:73c2cf68-7671-430e-aba6-fc335d891f3f,1607885767665:b6e76aca-06df-4adf-90fb-fc7da02bf90a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
3396,1607885767665:73c2cf68-7671-430e-aba6-fc335d891f3f,1607885767665:b6e76aca-06df-4adf-90fb-fc7da02bf90a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
3397,1607885767665:73c2cf68-7671-430e-aba6-fc335d891f3f,1607885767665:b6e76aca-06df-4adf-90fb-fc7da02bf90a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
3399,1607885767665:73c2cf68-7671-430e-aba6-fc335d891f3f,1607885767665:74ab1678-9343-444e-a07c-cec4ad699617,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
3400,1607885767665:73c2cf68-7671-430e-aba6-fc335d891f3f,1607885767665:74ab1678-9343-444e-a07c-cec4ad699617,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""",No
3402,1607885767665:6f42d15f-febe-49d1-b365-c6b107c89173,1607885767665:e64e4dad-d789-41d1-b600-b1511989eeaa,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
3403,1607885767665:6f42d15f-febe-49d1-b365-c6b107c89173,1607885767665:e64e4dad-d789-41d1-b600-b1511989eeaa,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""",No
3405,1607885767665:6f42d15f-febe-49d1-b365-c6b107c89173,1607885767665:090329cd-f08a-4415-a7ae-a99d7148cf63,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
3406,1607885767665:6f42d15f-febe-49d1-b365-c6b107c89173,1607885767665:090329cd-f08a-4415-a7ae-a99d7148cf63,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
3408,1607885767664:93b60e06-613c-4d40-aaf1-39dcede526a4,1607885767664:91c0945e-df49-426b-a107-2ed3d43a3b49,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
3409,1607885767664:93b60e06-613c-4d40-aaf1-39dcede526a4,1607885767664:91c0945e-df49-426b-a107-2ed3d43a3b49,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""",No
3411,1607885767664:6ff6ff5b-d407-4da4-82ad-cda963fec479,1607885767665:528699d6-d5c8-43e4-bece-4cd66868cc4c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
3412,1607885767664:6ff6ff5b-d407-4da4-82ad-cda963fec479,1607885767665:528699d6-d5c8-43e4-bece-4cd66868cc4c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""",No
3414,1607885767664:6ff6ff5b-d407-4da4-82ad-cda963fec479,1607885767664:f96f5a2d-0c28-4273-9f75-a1a818ae4996,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
3415,1607885767664:6ff6ff5b-d407-4da4-82ad-cda963fec479,1607885767664:f96f5a2d-0c28-4273-9f75-a1a818ae4996,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
3416,1607885767664:6ff6ff5b-d407-4da4-82ad-cda963fec479,1607885767664:f96f5a2d-0c28-4273-9f75-a1a818ae4996,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
3417,1607885767664:6ff6ff5b-d407-4da4-82ad-cda963fec479,1607885767664:f96f5a2d-0c28-4273-9f75-a1a818ae4996,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
3418,1607885767664:6ff6ff5b-d407-4da4-82ad-cda963fec479,1607885767664:f96f5a2d-0c28-4273-9f75-a1a818ae4996,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
3420,1607885767664:69049c96-d607-4645-8545-9fbb5f994030,1607885767664:b54acdfc-024f-4a86-964c-a36578dc3837,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
3421,1607885767664:69049c96-d607-4645-8545-9fbb5f994030,1607885767664:b54acdfc-024f-4a86-964c-a36578dc3837,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""",No
3423,1607885767664:40485d50-49ba-45a6-9b86-0df0dc6a3c23,1607885767664:b34851b9-68ee-47ae-b622-2fbf725d992e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
3424,1607885767664:40485d50-49ba-45a6-9b86-0df0dc6a3c23,1607885767664:b34851b9-68ee-47ae-b622-2fbf725d992e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""",No
3426,1607885767664:40485d50-49ba-45a6-9b86-0df0dc6a3c23,1607885767664:440b45e6-ca5b-472c-9343-05f9d1b0785f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
3429,1607885767664:3f25ebc1-051d-4ee4-935b-58ea6eff063e,1607885767664:68a72e42-7b4b-4a4a-aeae-423b8a126bf6,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
3430,1607885767664:3f25ebc1-051d-4ee4-935b-58ea6eff063e,1607885767664:68a72e42-7b4b-4a4a-aeae-423b8a126bf6,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
3431,1607885767664:3f25ebc1-051d-4ee4-935b-58ea6eff063e,1607885767664:68a72e42-7b4b-4a4a-aeae-423b8a126bf6,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
3432,1607885767664:3f25ebc1-051d-4ee4-935b-58ea6eff063e,1607885767664:68a72e42-7b4b-4a4a-aeae-423b8a126bf6,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
3433,1607885767664:3f25ebc1-051d-4ee4-935b-58ea6eff063e,1607885767664:68a72e42-7b4b-4a4a-aeae-423b8a126bf6,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
3435,1607885767664:3f25ebc1-051d-4ee4-935b-58ea6eff063e,1607885767664:0dbf1f40-e08c-462c-ae20-002e8dd6eba5,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
3436,1607885767664:3f25ebc1-051d-4ee4-935b-58ea6eff063e,1607885767664:0dbf1f40-e08c-462c-ae20-002e8dd6eba5,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""",No
3438,1607885767663:f21cdc0e-62ef-457f-a7b7-be12dceb7073,1607885767663:d9ed3df6-4ac6-44e1-961d-443f596529a4,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
3439,1607885767663:f21cdc0e-62ef-457f-a7b7-be12dceb7073,1607885767663:d9ed3df6-4ac6-44e1-961d-443f596529a4,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""",No
3441,1607885767663:f1e584b4-3e48-4de5-af5f-99dbbaaf4c38,1607885767663:b78daa13-20ba-4979-ba64-a4cd040b1406,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
3442,1607885767663:f1e584b4-3e48-4de5-af5f-99dbbaaf4c38,1607885767663:b78daa13-20ba-4979-ba64-a4cd040b1406,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
3443,1607885767663:f1e584b4-3e48-4de5-af5f-99dbbaaf4c38,1607885767663:b78daa13-20ba-4979-ba64-a4cd040b1406,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""",No
3445,1607885767663:f1e584b4-3e48-4de5-af5f-99dbbaaf4c38,1607885767663:24438699-5794-4e2b-8f81-d9ef2f9c6902,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
3446,1607885767663:f1e584b4-3e48-4de5-af5f-99dbbaaf4c38,1607885767663:24438699-5794-4e2b-8f81-d9ef2f9c6902,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
3448,1607885767663:b08118f0-f9cb-41ed-b5fe-f5f342aa0467,1607885767663:b4c27427-de3f-48d5-b249-0b6c5d0f1727,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
3449,1607885767663:b08118f0-f9cb-41ed-b5fe-f5f342aa0467,1607885767663:b4c27427-de3f-48d5-b249-0b6c5d0f1727,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
3450,1607885767663:b08118f0-f9cb-41ed-b5fe-f5f342aa0467,1607885767663:b4c27427-de3f-48d5-b249-0b6c5d0f1727,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
3451,1607885767663:b08118f0-f9cb-41ed-b5fe-f5f342aa0467,1607885767663:b4c27427-de3f-48d5-b249-0b6c5d0f1727,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
3452,1607885767663:b08118f0-f9cb-41ed-b5fe-f5f342aa0467,1607885767663:b4c27427-de3f-48d5-b249-0b6c5d0f1727,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
3454,1607885767663:b08118f0-f9cb-41ed-b5fe-f5f342aa0467,1607885767663:9a6eafa5-9e9f-4db1-b8df-b37052fe776b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
3455,1607885767663:b08118f0-f9cb-41ed-b5fe-f5f342aa0467,1607885767663:9a6eafa5-9e9f-4db1-b8df-b37052fe776b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""",No
3457,1607885767663:a42dea13-37e9-4ad3-b3aa-b7464cb074f4,1607885767663:e6ecc442-9931-4b81-b8e8-e7fa5816c857,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
3459,1607885767663:a42dea13-37e9-4ad3-b3aa-b7464cb074f4,1607885767663:64c8af5e-9d0e-48e7-b49f-b3240b10ecec,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
3460,1607885767663:a42dea13-37e9-4ad3-b3aa-b7464cb074f4,1607885767663:64c8af5e-9d0e-48e7-b49f-b3240b10ecec,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""",No
3463,1607885767663:8d7fcc87-36a4-4233-9717-10d16cb726dd,1607885767663:52e83f48-dec7-4abf-a9a9-492c09b7e2d5,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
3464,1607885767663:8d7fcc87-36a4-4233-9717-10d16cb726dd,1607885767663:52e83f48-dec7-4abf-a9a9-492c09b7e2d5,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""",No
3466,1607885767663:7d51ded9-92b9-4bb7-9470-40102a84a3a0,1607885767663:b88f04ad-a761-4c98-876d-0009fb58245a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
3467,1607885767663:7d51ded9-92b9-4bb7-9470-40102a84a3a0,1607885767663:b88f04ad-a761-4c98-876d-0009fb58245a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""",No
3469,1607885767663:457d05fc-dcc6-4f4d-bc1f-fbcd7fcdbffa,1607885767663:eac32199-a80f-4e21-8c6e-e1abe8eb1544,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
3470,1607885767663:457d05fc-dcc6-4f4d-bc1f-fbcd7fcdbffa,1607885767663:eac32199-a80f-4e21-8c6e-e1abe8eb1544,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""",No
3472,1607885767662:e5758844-c840-4d3f-b7ca-ce125b4bfaca,1607885767663:601ddcb7-0f31-4c76-a8a1-5f4caa7a7412,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""0""",No
3473,1607885767662:e5758844-c840-4d3f-b7ca-ce125b4bfaca,1607885767663:601ddcb7-0f31-4c76-a8a1-5f4caa7a7412,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
3474,1607885767662:e5758844-c840-4d3f-b7ca-ce125b4bfaca,1607885767663:601ddcb7-0f31-4c76-a8a1-5f4caa7a7412,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","size_p == ""0""",No
3476,1607885767662:e5758844-c840-4d3f-b7ca-ce125b4bfaca,1607885767662:3a4ade52-1c5e-4b84-9287-4a032e99089d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
