,testId,instanceId,size,isEmpty,peek_obj_type,push,pop,clear,size_p,isEmpty_p,peek_obj_type_p,push_p,pop_p,clear_p,diff
1853,1607893352682:2c2c07a4-0bb5-46f2-9312-42f4319ce44a,1607893352682:7996be64-3afe-4e08-a2a4-f922d9cb07f1,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""1""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
1856,1607893352682:2c2c07a4-0bb5-46f2-9312-42f4319ce44a,1607893352682:348de47f-509d-43ce-adb0-7dd362d24c40,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes
1861,1607893352682:13e6242a-da62-4c20-a04e-5ad6ac18e3c4,1607893352682:921da5df-569e-49a7-9e3b-acb6fee4d94b,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
1862,1607893352682:13e6242a-da62-4c20-a04e-5ad6ac18e3c4,1607893352682:921da5df-569e-49a7-9e3b-acb6fee4d94b,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""1""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
1864,1607893352682:13bb3de8-3059-468f-913b-720a7a692254,1607893352682:d75bd7e9-b157-4095-aaab-041a2a41c172,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
1865,1607893352682:13bb3de8-3059-468f-913b-720a7a692254,1607893352682:d75bd7e9-b157-4095-aaab-041a2a41c172,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""1""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
1867,1607893352682:13bb3de8-3059-468f-913b-720a7a692254,1607893352682:c829981e-6ffd-4ab5-b881-3980866636a5,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
1868,1607893352682:13bb3de8-3059-468f-913b-720a7a692254,1607893352682:c829981e-6ffd-4ab5-b881-3980866636a5,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""1""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
1870,1607893352681:ec16543a-3887-4cef-bf6c-2c67be2b92c4,1607893352681:4ac6c04f-284d-4769-b09e-505229587d70,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
1871,1607893352681:ec16543a-3887-4cef-bf6c-2c67be2b92c4,1607893352681:4ac6c04f-284d-4769-b09e-505229587d70,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""1""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
1874,1607893352681:ec16543a-3887-4cef-bf6c-2c67be2b92c4,1607893352681:1856af3c-fc29-4b2d-b69c-97ae009bb63a,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes
1879,1607893352681:b2db8a01-6326-481a-9d99-60aa59add95e,1607893352681:6275bebd-e9a0-4bc1-8fcd-8b3e70979aae,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
1880,1607893352681:b2db8a01-6326-481a-9d99-60aa59add95e,1607893352681:6275bebd-e9a0-4bc1-8fcd-8b3e70979aae,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""1""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
1882,1607893352681:95fb890f-3e84-45f6-8d45-71d198a5f357,1607893352682:d4ecbf36-240b-40ff-859e-a210c6568459,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
1883,1607893352681:95fb890f-3e84-45f6-8d45-71d198a5f357,1607893352682:d4ecbf36-240b-40ff-859e-a210c6568459,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""1""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
1885,1607893352681:95fb890f-3e84-45f6-8d45-71d198a5f357,1607893352681:1c6be14e-26d0-43ed-836e-d1d0a46928cc,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
1886,1607893352681:95fb890f-3e84-45f6-8d45-71d198a5f357,1607893352681:1c6be14e-26d0-43ed-836e-d1d0a46928cc,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""1""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
1888,1607893352681:8bb0b8c3-6d3a-46b5-85fe-8e8a0122ce95,1607893352681:e74ee0c2-d97a-4971-ae9b-0be248fd3c69,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
1889,1607893352681:8bb0b8c3-6d3a-46b5-85fe-8e8a0122ce95,1607893352681:e74ee0c2-d97a-4971-ae9b-0be248fd3c69,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""1""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
1892,1607893352681:8bb0b8c3-6d3a-46b5-85fe-8e8a0122ce95,1607893352681:cd436eb9-5e36-49b5-ab40-f7393b03e2ed,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes
1898,1607893352681:4723f37e-b8d5-492e-8a00-bf99d01c47ba,1607893352681:2ce7f7ab-079b-49e1-8c99-698254f62674,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
1899,1607893352681:4723f37e-b8d5-492e-8a00-bf99d01c47ba,1607893352681:2ce7f7ab-079b-49e1-8c99-698254f62674,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""1""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
1901,1607893352681:4723f37e-b8d5-492e-8a00-bf99d01c47ba,1607893352681:0a53b8ae-d6b4-4de9-88ad-b6e3572f0f1f,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
1903,1607893352681:16970f17-b255-40d6-9245-99f12d7d41f0,1607893352681:d07b33a4-96ba-4b01-807b-88f87b1e1613,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
1904,1607893352681:16970f17-b255-40d6-9245-99f12d7d41f0,1607893352681:d07b33a4-96ba-4b01-807b-88f87b1e1613,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""1""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
1906,1607893352680:e33554df-81b5-4db3-8ce2-f7272921839c,1607893352680:f30eb47f-23ba-4661-8bf7-67f2cdbd575d,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
1909,1607893352680:e33554df-81b5-4db3-8ce2-f7272921839c,1607893352680:691c75cd-84e4-4e29-817c-58c5605c2cf0,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
1910,1607893352680:e33554df-81b5-4db3-8ce2-f7272921839c,1607893352680:691c75cd-84e4-4e29-817c-58c5605c2cf0,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""1""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
1912,1607893352680:b70715b0-0ca6-4230-bc37-66aacc77833f,1607893352681:87da348f-f276-43c8-ba9d-6fa43f9ee9b0,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
1913,1607893352680:b70715b0-0ca6-4230-bc37-66aacc77833f,1607893352681:87da348f-f276-43c8-ba9d-6fa43f9ee9b0,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""1""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
1916,1607893352680:b70715b0-0ca6-4230-bc37-66aacc77833f,1607893352680:ac726bf1-7874-47dc-8db6-0b1fc9834952,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes
1921,1607893352680:b26db279-815a-4fdd-a140-38feba4c70e3,1607893352680:404f1359-d924-43ca-b408-45292a5688c0,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
1923,1607893352680:b26db279-815a-4fdd-a140-38feba4c70e3,1607893352680:3832d524-99e2-4889-883e-07550ca64e0f,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
1924,1607893352680:b26db279-815a-4fdd-a140-38feba4c70e3,1607893352680:3832d524-99e2-4889-883e-07550ca64e0f,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""1""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
1927,1607893352680:7fbfcf3f-1e76-48b8-8c11-2128c2298185,1607893352680:d7471cac-ceb1-4a36-a261-2857bbd304c3,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
1928,1607893352680:7fbfcf3f-1e76-48b8-8c11-2128c2298185,1607893352680:d7471cac-ceb1-4a36-a261-2857bbd304c3,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""1""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
1930,1607893352680:5834c05b-33e3-4966-9f8a-3f150268f323,1607893352680:e6bd72e3-5289-4a4b-a750-75d58342bc5d,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
1931,1607893352680:5834c05b-33e3-4966-9f8a-3f150268f323,1607893352680:e6bd72e3-5289-4a4b-a750-75d58342bc5d,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""1""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
1933,1607893352680:5834c05b-33e3-4966-9f8a-3f150268f323,1607893352680:c43a2a76-26f6-403e-9274-7c331be0c889,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
1934,1607893352680:5834c05b-33e3-4966-9f8a-3f150268f323,1607893352680:c43a2a76-26f6-403e-9274-7c331be0c889,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""1""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
1936,1607893352680:0604cfec-bd29-48d5-b75c-7c00eaed8fd5,1607893352680:f54b171f-2ed7-48b1-9e2f-c2c9d358475b,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
1937,1607893352680:0604cfec-bd29-48d5-b75c-7c00eaed8fd5,1607893352680:f54b171f-2ed7-48b1-9e2f-c2c9d358475b,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""1""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
1940,1607893352680:0604cfec-bd29-48d5-b75c-7c00eaed8fd5,1607893352680:09bfb684-ceb3-4022-bbb6-56619066293d,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes
1946,1607893352679:eef8eec7-9b47-424e-914b-7a75667326a4,1607893352679:3117d385-4c1a-4ff3-8f04-832862c45e20,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes
1947,1607893352679:eef8eec7-9b47-424e-914b-7a75667326a4,1607893352679:3117d385-4c1a-4ff3-8f04-832862c45e20,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""1""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
1949,1607893352679:b98192af-cbf6-4241-9b15-bbaf9ee79d56,1607893352679:0428f0e4-5073-4e56-94cd-d10b6dba62a1,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
1950,1607893352679:b98192af-cbf6-4241-9b15-bbaf9ee79d56,1607893352679:0428f0e4-5073-4e56-94cd-d10b6dba62a1,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""1""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
1952,1607893352679:a4114c1c-1b69-4a70-b50b-2663313362a1,1607893352679:d6e584a3-9a5a-4b47-80c9-399788c32b20,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
1953,1607893352679:a4114c1c-1b69-4a70-b50b-2663313362a1,1607893352679:d6e584a3-9a5a-4b47-80c9-399788c32b20,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""1""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
1956,1607893352679:a4114c1c-1b69-4a70-b50b-2663313362a1,1607893352679:a57d669d-9e8e-49da-9c04-cb67abf5b085,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
1958,1607893352679:74889baa-a7cc-49d1-bf7d-f89452a2c370,1607893352679:3dfe93e6-59d2-4148-a623-d22cdef687fc,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
1959,1607893352679:74889baa-a7cc-49d1-bf7d-f89452a2c370,1607893352679:3dfe93e6-59d2-4148-a623-d22cdef687fc,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""1""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
1962,1607893352679:74889baa-a7cc-49d1-bf7d-f89452a2c370,1607893352679:3510bd9a-8db7-4f74-9619-6082643a4c89,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes
1967,1607893352679:13ef1bd6-1905-415e-aa93-3d30f3a6a1c4,1607893352679:a0bd5929-8d3a-404c-afb0-80b07e4b2daf,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
1968,1607893352679:13ef1bd6-1905-415e-aa93-3d30f3a6a1c4,1607893352679:a0bd5929-8d3a-404c-afb0-80b07e4b2daf,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""1""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
1970,1607893352679:13ef1bd6-1905-415e-aa93-3d30f3a6a1c4,1607893352679:9f5e6415-0648-47cd-848b-812ce858e09e,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
1973,1607893352679:1186fa7a-7e7b-4396-b50a-53a372d92f5c,1607893352679:b2121c6d-2c38-46af-88f6-e036815e1080,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
1974,1607893352679:1186fa7a-7e7b-4396-b50a-53a372d92f5c,1607893352679:b2121c6d-2c38-46af-88f6-e036815e1080,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""1""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
1977,1607893352678:f8a7ef05-c7d8-4952-9ea3-9ce4b7fbc68a,1607893352678:d4601850-a748-4c49-ac9b-19681db319b4,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes
1978,1607893352678:f8a7ef05-c7d8-4952-9ea3-9ce4b7fbc68a,1607893352678:d4601850-a748-4c49-ac9b-19681db319b4,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""1""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
1980,1607893352678:ee980e5d-9035-4bf3-a2aa-976b1a4bcbdf,1607893352678:167ee014-5d29-47a4-acf0-bfe429f53615,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
1981,1607893352678:ee980e5d-9035-4bf3-a2aa-976b1a4bcbdf,1607893352678:167ee014-5d29-47a4-acf0-bfe429f53615,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""1""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
1983,1607893352678:a52ddeef-650e-4583-a3cc-c6cb8a2712b8,1607893352678:fb46e979-13dc-4c3a-b6c3-460aa0c99a0a,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
1984,1607893352678:a52ddeef-650e-4583-a3cc-c6cb8a2712b8,1607893352678:fb46e979-13dc-4c3a-b6c3-460aa0c99a0a,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""1""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
1987,1607893352678:a52ddeef-650e-4583-a3cc-c6cb8a2712b8,1607893352678:37127e81-8fab-4d38-b9d3-71aeed2b41a8,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
1990,1607893352678:63b94c1f-8d96-4dda-9bf9-8ed311e40379,1607893352678:c0020f14-1144-41cd-a0e4-4b6b00b34852,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes
1996,1607893352678:63b94c1f-8d96-4dda-9bf9-8ed311e40379,1607893352678:6cb68d2e-daeb-4052-a4d5-0ee1040c4b6d,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes
