,size,isEmpty,peek_obj_type,push,pop,clear,size_p,isEmpty_p,peek_obj_type_p,push_p,pop_p,clear_p,diff,testId,instanceId
1430,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979900:66c9b6a1-2912-4136-8fe3-57d63e11b8be,1607893979900:f46b237e-b9d6-495c-9648-d0ab1aca4521
1432,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979900:66c9b6a1-2912-4136-8fe3-57d63e11b8be,1607893979900:f46b237e-b9d6-495c-9648-d0ab1aca4521
1474,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979899:eedd4c9a-37c1-4eb1-8a4a-5e95a4c72f3a,1607893979899:57f6dced-f2d8-4fda-b30a-5d5bd9f3104b
1500,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Short""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Short""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979899:2d3b5586-53ef-4818-ba85-95cfd3678fd3,1607893979899:ceb4e26c-8c07-43da-9b35-928a5dca0a85
1571,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979898:e2fd86bf-06e5-4f55-bdc2-51127e8a0881,1607893979898:1f72b3db-4a8f-4edf-8e39-8043c861cf15
1585,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979897:bfc1add1-7daa-4195-bd07-c34af9d15c29,1607893979897:e2270b32-8f2b-44b9-948f-d7fed5cabf07
1612,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979897:bfc1add1-7daa-4195-bd07-c34af9d15c29,1607893979897:4fd1f069-c21b-47f0-a2e9-7e48a9260ede
1613,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979897:bfc1add1-7daa-4195-bd07-c34af9d15c29,1607893979897:4fd1f069-c21b-47f0-a2e9-7e48a9260ede
1640,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Double""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Double""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979897:663bf6e9-a380-43f2-b9a6-1ca348e30eda,1607893979897:a0dab3a7-6812-49c2-b8fd-139b8922a67b
1641,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Double""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Double""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979897:663bf6e9-a380-43f2-b9a6-1ca348e30eda,1607893979897:a0dab3a7-6812-49c2-b8fd-139b8922a67b
1668,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979897:1beccec6-8fa5-4c6c-bec4-fc97bcf1adec,1607893979898:f124def5-d8ea-49fe-82c6-3004ccafa656
1694,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979897:1beccec6-8fa5-4c6c-bec4-fc97bcf1adec,1607893979897:dad9d085-a456-43b7-8944-4165bfad2ca1
1707,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979896:edad3ce2-b848-45c6-8e57-7453ec876214,1607893979896:3d2471bb-2999-4b25-94f9-03ec8c89ffd4
1708,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979896:edad3ce2-b848-45c6-8e57-7453ec876214,1607893979896:3d2471bb-2999-4b25-94f9-03ec8c89ffd4
1709,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979896:edad3ce2-b848-45c6-8e57-7453ec876214,1607893979896:3d2471bb-2999-4b25-94f9-03ec8c89ffd4
1723,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979896:8e9e5569-06e0-4924-9f57-aad5cba871a6,1607893979896:d543f77e-645e-4f2d-997c-bf5dd1ae287b
1738,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979896:8e9e5569-06e0-4924-9f57-aad5cba871a6,1607893979896:63214891-0621-402d-b00b-19491b8f0ceb
1739,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979896:8e9e5569-06e0-4924-9f57-aad5cba871a6,1607893979896:63214891-0621-402d-b00b-19491b8f0ceb
1763,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979895:df38244f-a9a2-4f02-aa19-f60b667d4f77,1607893979895:ff1fd00b-bd5e-4788-80e9-ee407a33ec1c
1845,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979894:eda0003d-8787-4e03-9b22-732936fee06c,1607893979894:0ab553db-bc2c-44c7-9de3-a258de5cc70b
1998,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979891:d450928d-c76f-4f39-9220-474d628cbf27,1607893979891:216a4758-6220-495c-a6d2-368b74e3cab7
2032,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979891:54dfcd77-09b0-437e-9413-05f4f003f8db,1607893979891:d6f93532-2f7f-4356-a189-98bfc5a1cf1f
2033,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979891:54dfcd77-09b0-437e-9413-05f4f003f8db,1607893979891:d6f93532-2f7f-4356-a189-98bfc5a1cf1f
2057,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979891:54dfcd77-09b0-437e-9413-05f4f003f8db,1607893979891:44b211ad-9a09-4b1a-8970-c76d10bd2fc0
2135,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979890:470f1e25-4187-4869-aecf-3556680de851,1607893979890:06958a19-c387-41e6-818d-13a875c08860
2206,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979889:988a765a-22e6-435f-8032-60baf00187d3,1607893979889:698ecf5b-eb81-4e50-bdb5-2f74dd7ab087
2207,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979889:988a765a-22e6-435f-8032-60baf00187d3,1607893979889:698ecf5b-eb81-4e50-bdb5-2f74dd7ab087
2391,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979886:84232aec-e761-413f-9df9-45d08d88851f,1607893979886:05915c1d-8d1b-4f04-b7a5-5e77fa2bad14
2398,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979886:84232aec-e761-413f-9df9-45d08d88851f,1607893979886:017b6dfc-b25d-4af2-ade0-6d9b2ce29f78
2399,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979886:84232aec-e761-413f-9df9-45d08d88851f,1607893979886:017b6dfc-b25d-4af2-ade0-6d9b2ce29f78
2473,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979885:57e01c65-249f-44f6-a0b9-453be81b2211,1607893979885:e1877cec-9f1c-413c-aeef-c13e9f17ebbb
2633,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979882:a9cc3a32-68ff-4539-81ad-6e69c9cb1080,1607893979882:042cf70d-ae81-4ba5-b087-35722e36c36c
2640,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979882:73e45933-b74b-431e-a819-46c23e55e040,1607893979883:9f078176-855d-49aa-8f1e-e7b4ea26823c
2649,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Byte""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979882:73e45933-b74b-431e-a819-46c23e55e040,1607893979883:884825c2-9e29-4b90-85ae-d0ded1279bfd
2650,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Byte""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979882:73e45933-b74b-431e-a819-46c23e55e040,1607893979883:884825c2-9e29-4b90-85ae-d0ded1279bfd
2718,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979881:857f9758-6acc-4de0-be44-000e154e4253,1607893979881:b70b0de8-4400-48d4-ac19-b1191c3a03cd
2719,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979881:857f9758-6acc-4de0-be44-000e154e4253,1607893979881:b70b0de8-4400-48d4-ac19-b1191c3a03cd
2720,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979881:857f9758-6acc-4de0-be44-000e154e4253,1607893979881:b70b0de8-4400-48d4-ac19-b1191c3a03cd
2735,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Short""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979881:857f9758-6acc-4de0-be44-000e154e4253,1607893979881:a46dcc4c-4e07-4ffe-8db4-7fcc0253beb3
2832,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979880:cd737813-fb29-40bc-83ae-4c9722b0153a,1607893979880:8f7256c8-03ec-41a9-8860-6f2a335d134f
3288,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Double""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Boolean""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979874:411f3ad3-2868-416e-a1e3-b5d855f59fc5,1607893979874:8356c24e-ee6c-434c-b2f5-cc0bccd70d96
3289,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Double""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979874:411f3ad3-2868-416e-a1e3-b5d855f59fc5,1607893979874:8356c24e-ee6c-434c-b2f5-cc0bccd70d96
3322,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Double""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979874:2d4334c8-6a10-47da-95d3-3799f5404a37,1607893979874:8f86133f-18ed-45b6-8c6e-bfae401cfebf
3357,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979873:b5fe0d59-6c3c-484e-a666-68412df2432f,1607893979873:5fc7b9f4-8b97-442f-9bac-b1a0cbeba60f
3358,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979873:b5fe0d59-6c3c-484e-a666-68412df2432f,1607893979873:5fc7b9f4-8b97-442f-9bac-b1a0cbeba60f
3396,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979873:03aaacab-c86a-4f13-94c2-61955fd29bb6,1607893979873:80598c69-dd4a-4546-81a0-475c4d4241d5
3457,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979872:9e5c8295-bcec-4ec7-ac31-81d3d26bb6f1,1607893979872:6210c27d-c02a-48d7-ba7c-7de42a3f697c
3471,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Short""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Short""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979872:8b62f977-cb54-4625-b08a-4e4b1ec99e14,1607893979872:fc5f22c0-f30f-4b2e-830b-d3bb5360072c
3472,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Short""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Short""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979872:8b62f977-cb54-4625-b08a-4e4b1ec99e14,1607893979872:fc5f22c0-f30f-4b2e-830b-d3bb5360072c
3525,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979872:42c9afe3-39e0-4992-9432-86ffcde0638e,1607893979872:7f348825-74bd-41ca-837d-c842c0169509
3569,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979871:d71d3255-9ada-4b20-942d-63b9c615d5be,1607893979871:bb18fcbf-ff48-4e53-b451-19c524f050fa
3594,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979871:d71d3255-9ada-4b20-942d-63b9c615d5be,1607893979871:5f327af6-50f2-4adb-9c34-1ade5dbbaf3c
3595,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979871:d71d3255-9ada-4b20-942d-63b9c615d5be,1607893979871:5f327af6-50f2-4adb-9c34-1ade5dbbaf3c
3596,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""6""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979871:d71d3255-9ada-4b20-942d-63b9c615d5be,1607893979871:5f327af6-50f2-4adb-9c34-1ade5dbbaf3c
3597,"size == ""7""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""6""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979871:d71d3255-9ada-4b20-942d-63b9c615d5be,1607893979871:5f327af6-50f2-4adb-9c34-1ade5dbbaf3c
3626,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979871:90aab24b-f35a-4bba-bdee-0d23a53a5079,1607893979871:569095ba-62c2-4e67-b3c1-cc075802ac01
3627,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979871:90aab24b-f35a-4bba-bdee-0d23a53a5079,1607893979871:569095ba-62c2-4e67-b3c1-cc075802ac01
3628,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979871:90aab24b-f35a-4bba-bdee-0d23a53a5079,1607893979871:569095ba-62c2-4e67-b3c1-cc075802ac01
3690,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979870:4d6f3d0e-27eb-4d6b-8d32-e81c188a1951,1607893979870:b18ef142-805c-429f-abf5-1e42009c652d
3795,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Short""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979870:0c6c5afb-e779-4e10-bec6-072cd7ce9c69,1607893979870:08e29c6b-7672-4a75-9fe6-12057c560d1d
3938,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""6""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes,1607893979868:d72d1f46-b48c-431b-9785-abc7d81e0a4e,1607893979868:f41aadbb-45ae-4dec-9e84-e24732d2d67a
3951,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979868:b7e2f438-3c45-4527-984b-ace3d31bb308,1607893979868:db4245d4-b292-4434-9329-633f40720b19
4034,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes,1607893979867:d9508017-81e6-4aa1-b750-058889e4b249,1607893979868:b172c475-deea-4799-b3bd-76cad92fb171
4035,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""","push_p == ""False""","pop_p == ""True""","clear_p == ""False""",Yes,1607893979867:d9508017-81e6-4aa1-b750-058889e4b249,1607893979868:b172c475-deea-4799-b3bd-76cad92fb171
