,testId,instanceId,size,isEmpty,peek_obj_type,push,pop,clear,calledMethod,size_p,diff
3220,1607900359071:5787c298-23f3-4f96-9018-1898aedb83b4,1607900359071:99ebdd32-4180-476f-b125-79bb6c581d5c,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
3221,1607900359071:5787c298-23f3-4f96-9018-1898aedb83b4,1607900359071:99ebdd32-4180-476f-b125-79bb6c581d5c,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
3223,1607900359070:f5681c73-cdd2-419b-8ac9-3cec529521e1,1607900359070:db68a975-ee16-4c9d-ab23-81e419443280,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
3224,1607900359070:f5681c73-cdd2-419b-8ac9-3cec529521e1,1607900359070:db68a975-ee16-4c9d-ab23-81e419443280,2,True,class java.lang.String,class java.lang.String,none,none,push,1,Yes
3225,1607900359070:f5681c73-cdd2-419b-8ac9-3cec529521e1,1607900359070:db68a975-ee16-4c9d-ab23-81e419443280,3,True,class java.lang.String,class java.lang.String,none,none,push,2,Yes
3227,1607900359070:f5681c73-cdd2-419b-8ac9-3cec529521e1,1607900359070:4a61c2ba-c2aa-441f-9b49-4f7a1531e299,0,True,EmptyObject,none,none,clear,clear,0,No
3228,1607900359070:f5681c73-cdd2-419b-8ac9-3cec529521e1,1607900359070:4a61c2ba-c2aa-441f-9b49-4f7a1531e299,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
3229,1607900359070:f5681c73-cdd2-419b-8ac9-3cec529521e1,1607900359070:4a61c2ba-c2aa-441f-9b49-4f7a1531e299,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
3231,1607900359070:e9cf3461-414f-4350-8a6e-26880ea8570e,1607900359071:eb4a878d-fd6d-4713-8416-1e5ccb4fb513,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
3232,1607900359070:e9cf3461-414f-4350-8a6e-26880ea8570e,1607900359071:eb4a878d-fd6d-4713-8416-1e5ccb4fb513,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
3234,1607900359070:e5b2c299-fa7f-44ae-88ce-1ec1e7ead731,1607900359070:fde523e9-b967-42da-97c0-44f6c303b15e,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
3235,1607900359070:e5b2c299-fa7f-44ae-88ce-1ec1e7ead731,1607900359070:fde523e9-b967-42da-97c0-44f6c303b15e,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
3238,1607900359070:87ecfc03-131d-4f57-8179-7e5e07185bd7,1607900359070:339790e5-43b8-42ee-8f26-1718c6c144b1,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
3239,1607900359070:87ecfc03-131d-4f57-8179-7e5e07185bd7,1607900359070:339790e5-43b8-42ee-8f26-1718c6c144b1,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
3241,1607900359070:87ecfc03-131d-4f57-8179-7e5e07185bd7,1607900359070:0801fd38-b1fb-4816-93f3-3b3fcaaac33d,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
3243,1607900359069:bdb404ff-e587-4985-b361-a3cfe7686a81,1607900359069:b08ceeef-5aa9-4adf-82be-125db5021742,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
3244,1607900359069:bdb404ff-e587-4985-b361-a3cfe7686a81,1607900359069:b08ceeef-5aa9-4adf-82be-125db5021742,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
3246,1607900359069:8812d5d2-49f6-4b84-b9d1-f8b91a9ebb9d,1607900359069:da8f2b0f-1fa9-4183-8d28-e7c3f46827bc,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
3247,1607900359069:8812d5d2-49f6-4b84-b9d1-f8b91a9ebb9d,1607900359069:da8f2b0f-1fa9-4183-8d28-e7c3f46827bc,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
3249,1607900359069:76ed3fb3-8776-43d1-bbe2-f67eda000625,1607900359069:b2264ec9-66ae-4bd3-a190-60a9f8b06ce0,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
3250,1607900359069:76ed3fb3-8776-43d1-bbe2-f67eda000625,1607900359069:b2264ec9-66ae-4bd3-a190-60a9f8b06ce0,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
3252,1607900359069:15668b2d-dde5-4f01-a6ba-c44a993a665e,1607900359069:6c1093b1-0bb8-436d-82bb-8ee1562439bb,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
3253,1607900359069:15668b2d-dde5-4f01-a6ba-c44a993a665e,1607900359069:6c1093b1-0bb8-436d-82bb-8ee1562439bb,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
3255,1607900359068:d0a108c8-bb28-4bcd-92e8-6437e9ffa4ba,1607900359068:1f84552a-3e06-4414-be75-c26363ffa8c0,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
3256,1607900359068:d0a108c8-bb28-4bcd-92e8-6437e9ffa4ba,1607900359068:1f84552a-3e06-4414-be75-c26363ffa8c0,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
3258,1607900359068:9ca23546-cd32-4841-929f-ce4bf767961b,1607900359068:be904050-54c2-431e-b916-845909c6c0b7,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
3259,1607900359068:9ca23546-cd32-4841-929f-ce4bf767961b,1607900359068:be904050-54c2-431e-b916-845909c6c0b7,2,True,class java.lang.String,class java.lang.String,none,none,push,1,Yes
3260,1607900359068:9ca23546-cd32-4841-929f-ce4bf767961b,1607900359068:be904050-54c2-431e-b916-845909c6c0b7,3,True,class java.lang.String,class java.lang.String,none,none,push,2,Yes
3261,1607900359068:9ca23546-cd32-4841-929f-ce4bf767961b,1607900359068:be904050-54c2-431e-b916-845909c6c0b7,3,True,class java.lang.String,none,class java.lang.String,none,pop,3,Yes
3263,1607900359068:583e3815-ec95-4230-b8a4-e6f0768c9f8a,1607900359068:ede667f9-ceb4-4f11-a130-0e2553a00589,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
3264,1607900359068:583e3815-ec95-4230-b8a4-e6f0768c9f8a,1607900359068:ede667f9-ceb4-4f11-a130-0e2553a00589,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
3266,1607900359068:583e3815-ec95-4230-b8a4-e6f0768c9f8a,1607900359068:cb78bec6-2f69-4804-9d89-7296b436f05b,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
3267,1607900359068:583e3815-ec95-4230-b8a4-e6f0768c9f8a,1607900359068:cb78bec6-2f69-4804-9d89-7296b436f05b,2,True,class java.lang.String,class java.lang.String,none,none,push,1,Yes
3268,1607900359068:583e3815-ec95-4230-b8a4-e6f0768c9f8a,1607900359068:cb78bec6-2f69-4804-9d89-7296b436f05b,3,True,class java.lang.String,class java.lang.String,none,none,push,2,Yes
3270,1607900359068:35bb00ab-09c2-4ca8-ab55-0db54c1d4a6a,1607900359068:fba90806-ef2e-4c3c-bb0c-15b810af347a,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
3271,1607900359068:35bb00ab-09c2-4ca8-ab55-0db54c1d4a6a,1607900359068:fba90806-ef2e-4c3c-bb0c-15b810af347a,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
3273,1607900359068:35bb00ab-09c2-4ca8-ab55-0db54c1d4a6a,1607900359068:9170ac55-6b01-4fcf-8277-ba39d867420b,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
3276,1607900359067:a3037568-fb14-4c13-a3ad-f58b87a4a99c,1607900359067:cf783ae9-8328-45ac-8f3f-23aed83341e6,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
3278,1607900359067:a3037568-fb14-4c13-a3ad-f58b87a4a99c,1607900359067:89b96984-67a0-4721-b290-e9a4bd9ec708,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
3279,1607900359067:a3037568-fb14-4c13-a3ad-f58b87a4a99c,1607900359067:89b96984-67a0-4721-b290-e9a4bd9ec708,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
3281,1607900359067:4f2c4a0c-94db-428e-b965-d05f87da62b4,1607900359067:acf04556-e8e7-4674-a465-dc1a8db22098,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
3282,1607900359067:4f2c4a0c-94db-428e-b965-d05f87da62b4,1607900359067:acf04556-e8e7-4674-a465-dc1a8db22098,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
3284,1607900359067:4602aee5-c866-42b1-b37d-7ae0e925d632,1607900359067:b846e794-287c-497a-8581-a8a6d39b718f,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
3285,1607900359067:4602aee5-c866-42b1-b37d-7ae0e925d632,1607900359067:b846e794-287c-497a-8581-a8a6d39b718f,2,True,class java.lang.String,class java.lang.String,none,none,push,1,Yes
3287,1607900359067:4602aee5-c866-42b1-b37d-7ae0e925d632,1607900359067:47a0dd17-71a4-48ec-a2d7-83e56f8f622a,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
3288,1607900359067:4602aee5-c866-42b1-b37d-7ae0e925d632,1607900359067:47a0dd17-71a4-48ec-a2d7-83e56f8f622a,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
3290,1607900359067:3c467ebd-4ab1-4d2c-9a91-9f4bf039075d,1607900359067:992c7b34-7c22-4fd0-a3de-d1cdfa77fcdb,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
3291,1607900359067:3c467ebd-4ab1-4d2c-9a91-9f4bf039075d,1607900359067:992c7b34-7c22-4fd0-a3de-d1cdfa77fcdb,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
3293,1607900359066:d439568f-5576-4c72-bed5-666e4d40e1b1,1607900359066:c5df5f32-48bb-4e4a-a902-39742496d301,0,True,EmptyObject,none,none,clear,clear,0,No
3294,1607900359066:d439568f-5576-4c72-bed5-666e4d40e1b1,1607900359066:c5df5f32-48bb-4e4a-a902-39742496d301,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
3295,1607900359066:d439568f-5576-4c72-bed5-666e4d40e1b1,1607900359066:c5df5f32-48bb-4e4a-a902-39742496d301,1,True,class java.lang.String,none,none,clear,clear,1,Yes
3297,1607900359066:d439568f-5576-4c72-bed5-666e4d40e1b1,1607900359066:58628cde-b887-4686-8934-498e0346d46c,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
3298,1607900359066:d439568f-5576-4c72-bed5-666e4d40e1b1,1607900359066:58628cde-b887-4686-8934-498e0346d46c,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
3300,1607900359066:c87de712-3cbd-4ade-8719-0983e0cd35a6,1607900359066:5a63ed8d-a2ab-4940-bdd1-0f3234af545e,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
3301,1607900359066:c87de712-3cbd-4ade-8719-0983e0cd35a6,1607900359066:5a63ed8d-a2ab-4940-bdd1-0f3234af545e,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
3303,1607900359066:8d8b6daa-64ab-437f-beab-c9b2a9e9f73c,1607900359066:c9776d7c-13ed-4ac9-a78e-6ca6e116279f,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
3304,1607900359066:8d8b6daa-64ab-437f-beab-c9b2a9e9f73c,1607900359066:c9776d7c-13ed-4ac9-a78e-6ca6e116279f,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
3306,1607900359066:6e6b9b43-ba28-4f19-ab51-870f1a59c2c8,1607900359066:6d50ee67-3210-40ed-9608-27633966dfea,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
3307,1607900359066:6e6b9b43-ba28-4f19-ab51-870f1a59c2c8,1607900359066:6d50ee67-3210-40ed-9608-27633966dfea,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
3309,1607900359066:6007bb56-ded9-4919-a320-ced8a046f718,1607900359066:2aaa7cb4-dcfa-48cf-93e9-0577348bdaea,0,True,EmptyObject,none,none,clear,clear,0,No
3310,1607900359066:6007bb56-ded9-4919-a320-ced8a046f718,1607900359066:2aaa7cb4-dcfa-48cf-93e9-0577348bdaea,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
3311,1607900359066:6007bb56-ded9-4919-a320-ced8a046f718,1607900359066:2aaa7cb4-dcfa-48cf-93e9-0577348bdaea,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
3313,1607900359065:f05598de-b410-4339-89d4-6f83d4a1b939,1607900359065:28e09bad-f990-424d-837d-544444ef0b4e,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
3314,1607900359065:f05598de-b410-4339-89d4-6f83d4a1b939,1607900359065:28e09bad-f990-424d-837d-544444ef0b4e,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
3316,1607900359065:d8538e61-e183-4131-8a45-9a89abe33e2c,1607900359065:aa5652dc-42d9-4c7e-892e-a8a9f23c7034,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
3317,1607900359065:d8538e61-e183-4131-8a45-9a89abe33e2c,1607900359065:aa5652dc-42d9-4c7e-892e-a8a9f23c7034,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
3319,1607900359065:b8f4e587-8810-4d25-843a-64cdcd5ec6fc,1607900359065:24a2a8d8-4de7-4840-b896-62de8f8a2de3,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
3320,1607900359065:b8f4e587-8810-4d25-843a-64cdcd5ec6fc,1607900359065:24a2a8d8-4de7-4840-b896-62de8f8a2de3,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
3322,1607900359065:7ff7ccc7-223a-48af-b071-5d2f49e5e058,1607900359065:ed00ab0a-f020-4c48-8f04-a9568dc3e5ab,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
3324,1607900359065:7ff7ccc7-223a-48af-b071-5d2f49e5e058,1607900359065:6c4b0078-e021-4167-8b79-d97c13acb98a,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
3325,1607900359065:7ff7ccc7-223a-48af-b071-5d2f49e5e058,1607900359065:6c4b0078-e021-4167-8b79-d97c13acb98a,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
3327,1607900359065:793b429e-a83b-4763-ab3e-1f34819ef22f,1607900359065:f858990e-a02a-496e-ad35-e4dd2dbc0d66,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
3328,1607900359065:793b429e-a83b-4763-ab3e-1f34819ef22f,1607900359065:f858990e-a02a-496e-ad35-e4dd2dbc0d66,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
3330,1607900359064:a486fd38-1412-4190-9470-2c226912986c,1607900359064:f85afd03-77fe-4381-8b5c-bd02002f1ccf,0,True,EmptyObject,none,none,clear,clear,0,No
3331,1607900359064:a486fd38-1412-4190-9470-2c226912986c,1607900359064:f85afd03-77fe-4381-8b5c-bd02002f1ccf,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
3332,1607900359064:a486fd38-1412-4190-9470-2c226912986c,1607900359064:f85afd03-77fe-4381-8b5c-bd02002f1ccf,1,True,class java.lang.String,none,none,clear,clear,1,Yes
3333,1607900359064:a486fd38-1412-4190-9470-2c226912986c,1607900359064:f85afd03-77fe-4381-8b5c-bd02002f1ccf,1,True,class java.lang.String,none,none,clear,clear,1,Yes
3334,1607900359064:a486fd38-1412-4190-9470-2c226912986c,1607900359064:f85afd03-77fe-4381-8b5c-bd02002f1ccf,1,True,class java.lang.String,none,none,clear,clear,1,Yes
3336,1607900359064:a486fd38-1412-4190-9470-2c226912986c,1607900359064:319d9dcf-7430-4f1d-8e8e-b62585ce578b,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
3337,1607900359064:a486fd38-1412-4190-9470-2c226912986c,1607900359064:319d9dcf-7430-4f1d-8e8e-b62585ce578b,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
3339,1607900359064:682e71ab-9046-4376-80d9-1abb15850cf4,1607900359064:6936eaf9-dfb2-4711-93e3-013a572864f1,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
3340,1607900359064:682e71ab-9046-4376-80d9-1abb15850cf4,1607900359064:6936eaf9-dfb2-4711-93e3-013a572864f1,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
3342,1607900359064:682e71ab-9046-4376-80d9-1abb15850cf4,1607900359064:22d60bd9-c2be-4806-8244-44c2ce04daaf,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
3343,1607900359064:682e71ab-9046-4376-80d9-1abb15850cf4,1607900359064:22d60bd9-c2be-4806-8244-44c2ce04daaf,2,True,class java.lang.String,class java.lang.String,none,none,push,1,Yes
3345,1607900359064:0ef13b77-909e-4cd1-9e8d-8547f662ca70,1607900359064:29779646-9e53-49ea-a004-c6c3cc2a7624,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
3346,1607900359064:0ef13b77-909e-4cd1-9e8d-8547f662ca70,1607900359064:29779646-9e53-49ea-a004-c6c3cc2a7624,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
3348,1607900359063:f2f49d48-ddcd-41f2-9333-d76cb9bc8e90,1607900359064:0cec9dd0-3d38-4cb2-aa69-0a6b1b7b8a10,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
3349,1607900359063:f2f49d48-ddcd-41f2-9333-d76cb9bc8e90,1607900359064:0cec9dd0-3d38-4cb2-aa69-0a6b1b7b8a10,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
3351,1607900359063:f2f49d48-ddcd-41f2-9333-d76cb9bc8e90,1607900359063:8ee51cbd-3731-434e-9bc4-06db6483d76e,0,True,EmptyObject,none,none,clear,clear,0,No
3352,1607900359063:f2f49d48-ddcd-41f2-9333-d76cb9bc8e90,1607900359063:8ee51cbd-3731-434e-9bc4-06db6483d76e,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
3353,1607900359063:f2f49d48-ddcd-41f2-9333-d76cb9bc8e90,1607900359063:8ee51cbd-3731-434e-9bc4-06db6483d76e,1,True,class java.lang.String,none,none,clear,clear,1,Yes
3355,1607900359063:b75fb589-c5a2-4f56-8a22-2bf1676c54e0,1607900359063:b090deda-a222-4e1f-918d-cca3f95f9cd5,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
3356,1607900359063:b75fb589-c5a2-4f56-8a22-2bf1676c54e0,1607900359063:b090deda-a222-4e1f-918d-cca3f95f9cd5,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
3358,1607900359063:b75fb589-c5a2-4f56-8a22-2bf1676c54e0,1607900359063:93549034-5557-459f-9730-558200de2ddd,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
3361,1607900359063:699afe01-d33f-4eec-9d9c-e6c44e643787,1607900359063:adb35eaa-6c8b-4eae-9af6-4aaf9ece3f95,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
3362,1607900359063:699afe01-d33f-4eec-9d9c-e6c44e643787,1607900359063:adb35eaa-6c8b-4eae-9af6-4aaf9ece3f95,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
3364,1607900359063:699afe01-d33f-4eec-9d9c-e6c44e643787,1607900359063:5b569818-2da2-4870-a9ec-8961c3baf596,0,True,EmptyObject,none,none,clear,clear,0,No
3365,1607900359063:699afe01-d33f-4eec-9d9c-e6c44e643787,1607900359063:5b569818-2da2-4870-a9ec-8961c3baf596,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
3366,1607900359063:699afe01-d33f-4eec-9d9c-e6c44e643787,1607900359063:5b569818-2da2-4870-a9ec-8961c3baf596,1,True,class java.lang.String,none,none,clear,clear,1,Yes
3367,1607900359063:699afe01-d33f-4eec-9d9c-e6c44e643787,1607900359063:5b569818-2da2-4870-a9ec-8961c3baf596,1,True,class java.lang.String,none,none,clear,clear,1,Yes
3368,1607900359063:699afe01-d33f-4eec-9d9c-e6c44e643787,1607900359063:5b569818-2da2-4870-a9ec-8961c3baf596,1,True,class java.lang.String,none,none,clear,clear,1,Yes
3370,1607900359063:53627301-a612-4fda-bb28-2e3c0d04368f,1607900359063:cdada0d3-ed02-48be-80e7-7a0af3212905,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
3371,1607900359063:53627301-a612-4fda-bb28-2e3c0d04368f,1607900359063:cdada0d3-ed02-48be-80e7-7a0af3212905,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
3373,1607900359062:c79eb73d-31f2-4544-9193-4043ef4e27ae,1607900359062:322bb7cf-712e-4a89-aaec-412940fc98ff,0,True,EmptyObject,none,none,clear,clear,0,No
3374,1607900359062:c79eb73d-31f2-4544-9193-4043ef4e27ae,1607900359062:322bb7cf-712e-4a89-aaec-412940fc98ff,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
3375,1607900359062:c79eb73d-31f2-4544-9193-4043ef4e27ae,1607900359062:322bb7cf-712e-4a89-aaec-412940fc98ff,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
3377,1607900359062:c79eb73d-31f2-4544-9193-4043ef4e27ae,1607900359062:16fe6399-4747-4344-8eee-be7e3a0a9ad9,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
3378,1607900359062:c79eb73d-31f2-4544-9193-4043ef4e27ae,1607900359062:16fe6399-4747-4344-8eee-be7e3a0a9ad9,2,True,class java.lang.String,class java.lang.String,none,none,push,1,Yes
3379,1607900359062:c79eb73d-31f2-4544-9193-4043ef4e27ae,1607900359062:16fe6399-4747-4344-8eee-be7e3a0a9ad9,3,True,class java.lang.String,class java.lang.String,none,none,push,2,Yes
3381,1607900359062:92b5cc00-185e-470c-91a7-94e46a6622fe,1607900359062:94774b3d-1bc5-4a62-a7cf-3456cd85e2ae,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
3382,1607900359062:92b5cc00-185e-470c-91a7-94e46a6622fe,1607900359062:94774b3d-1bc5-4a62-a7cf-3456cd85e2ae,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
3384,1607900359062:92b5cc00-185e-470c-91a7-94e46a6622fe,1607900359062:1875188e-d080-4b9e-b28d-6f46206f7bc5,0,True,EmptyObject,none,none,clear,clear,0,No
3385,1607900359062:92b5cc00-185e-470c-91a7-94e46a6622fe,1607900359062:1875188e-d080-4b9e-b28d-6f46206f7bc5,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
3386,1607900359062:92b5cc00-185e-470c-91a7-94e46a6622fe,1607900359062:1875188e-d080-4b9e-b28d-6f46206f7bc5,1,True,class java.lang.String,none,none,clear,clear,1,Yes
3387,1607900359062:92b5cc00-185e-470c-91a7-94e46a6622fe,1607900359062:1875188e-d080-4b9e-b28d-6f46206f7bc5,1,True,class java.lang.String,none,none,clear,clear,1,Yes
3388,1607900359062:92b5cc00-185e-470c-91a7-94e46a6622fe,1607900359062:1875188e-d080-4b9e-b28d-6f46206f7bc5,1,True,class java.lang.String,none,none,clear,clear,1,Yes
3390,1607900359062:0fb41eee-a816-499e-88c9-0ffa500dfff1,1607900359062:288aee73-7fec-492c-a97f-d26b5f37e0cc,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
3391,1607900359062:0fb41eee-a816-499e-88c9-0ffa500dfff1,1607900359062:288aee73-7fec-492c-a97f-d26b5f37e0cc,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
3393,1607900359061:fdfa118e-7b44-47b2-9d53-aa9425086e63,1607900359062:f852fec2-7013-4208-a297-98839e556ff2,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
3394,1607900359061:fdfa118e-7b44-47b2-9d53-aa9425086e63,1607900359062:f852fec2-7013-4208-a297-98839e556ff2,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
3396,1607900359061:fdfa118e-7b44-47b2-9d53-aa9425086e63,1607900359061:fb513176-4db4-4edf-aa56-2daa0bc7a425,0,True,EmptyObject,none,none,clear,clear,0,No
3397,1607900359061:fdfa118e-7b44-47b2-9d53-aa9425086e63,1607900359061:fb513176-4db4-4edf-aa56-2daa0bc7a425,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
3398,1607900359061:fdfa118e-7b44-47b2-9d53-aa9425086e63,1607900359061:fb513176-4db4-4edf-aa56-2daa0bc7a425,1,True,class java.lang.String,none,none,clear,clear,1,Yes
3399,1607900359061:fdfa118e-7b44-47b2-9d53-aa9425086e63,1607900359061:fb513176-4db4-4edf-aa56-2daa0bc7a425,1,True,class java.lang.String,none,none,clear,clear,1,Yes
3400,1607900359061:fdfa118e-7b44-47b2-9d53-aa9425086e63,1607900359061:fb513176-4db4-4edf-aa56-2daa0bc7a425,1,True,class java.lang.String,none,none,clear,clear,1,Yes
3402,1607900359061:cf2210cb-9f9c-4342-809c-2a897614d1a2,1607900359061:0d1f4892-c7fe-4552-981d-7f74b57acae5,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
3403,1607900359061:cf2210cb-9f9c-4342-809c-2a897614d1a2,1607900359061:0d1f4892-c7fe-4552-981d-7f74b57acae5,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
3405,1607900359061:9e59dd98-7baa-4e07-869c-292e08b2bc45,1607900359061:87366078-ae8d-4469-87c6-516f53172a57,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
3406,1607900359061:9e59dd98-7baa-4e07-869c-292e08b2bc45,1607900359061:87366078-ae8d-4469-87c6-516f53172a57,2,True,class java.lang.String,class java.lang.String,none,none,push,1,Yes
3408,1607900359061:9e59dd98-7baa-4e07-869c-292e08b2bc45,1607900359061:2cb5a4e5-2a15-4f07-9fb6-1e75d38ed14a,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
3409,1607900359061:9e59dd98-7baa-4e07-869c-292e08b2bc45,1607900359061:2cb5a4e5-2a15-4f07-9fb6-1e75d38ed14a,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
3411,1607900359061:88fe4427-b0f9-4110-b59f-7360f06539db,1607900359061:c97d5ab6-8d0b-4c77-83f7-e83d844b042d,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
3412,1607900359061:88fe4427-b0f9-4110-b59f-7360f06539db,1607900359061:c97d5ab6-8d0b-4c77-83f7-e83d844b042d,1,True,class java.lang.String,none,class java.lang.String,none,pop,1,Yes
3414,1607900359061:88fe4427-b0f9-4110-b59f-7360f06539db,1607900359061:427e8677-b6d0-49ef-8d5d-9daa125412e8,0,True,EmptyObject,none,none,clear,clear,0,No
3415,1607900359061:88fe4427-b0f9-4110-b59f-7360f06539db,1607900359061:427e8677-b6d0-49ef-8d5d-9daa125412e8,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
3416,1607900359061:88fe4427-b0f9-4110-b59f-7360f06539db,1607900359061:427e8677-b6d0-49ef-8d5d-9daa125412e8,1,True,class java.lang.String,none,none,clear,clear,1,Yes
3417,1607900359061:88fe4427-b0f9-4110-b59f-7360f06539db,1607900359061:427e8677-b6d0-49ef-8d5d-9daa125412e8,1,True,class java.lang.String,none,none,clear,clear,1,Yes
3418,1607900359061:88fe4427-b0f9-4110-b59f-7360f06539db,1607900359061:427e8677-b6d0-49ef-8d5d-9daa125412e8,1,True,class java.lang.String,none,none,clear,clear,1,Yes
3420,1607900359060:6056578f-3f4d-42ea-9983-18b8dce22b49,1607900359060:1713b392-5e73-4375-96d0-7840cfeb4a69,1,True,class java.lang.String,class java.lang.String,none,none,push,0,Yes
