,testId,instanceId,size,isEmpty,peek_obj_type,push,pop,clear,size_p,isEmpty_p,peek_obj_type_p,push_p,pop_p,clear_p,diff
2767,1607938043687:690ce150-2774-4c4c-8800-cbce202e93b7,1607938043687:caa2725e-897f-47de-880e-bbf42acf5f37,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
2770,1607938043687:690ce150-2774-4c4c-8800-cbce202e93b7,1607938043687:6ca17738-c0bc-41bc-923a-f4942a7bddad,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
2772,1607938043687:66f67327-a78e-4de5-af3c-16c36234a568,1607938043687:c66c8593-6568-40ac-a5b3-baac34aa03ba,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
2775,1607938043686:d1fca888-9db9-4e3e-8a9b-616dfdb14335,1607938043687:19771418-9d05-4c1e-bc5a-356f99934d75,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
2778,1607938043686:d1fca888-9db9-4e3e-8a9b-616dfdb14335,1607938043686:b61ad617-f89a-4dbf-a4c7-d5b88588c347,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
2779,1607938043686:d1fca888-9db9-4e3e-8a9b-616dfdb14335,1607938043686:b61ad617-f89a-4dbf-a4c7-d5b88588c347,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""",Yes
2780,1607938043686:d1fca888-9db9-4e3e-8a9b-616dfdb14335,1607938043686:b61ad617-f89a-4dbf-a4c7-d5b88588c347,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""",Yes
2782,1607938043686:57b87ab2-1736-4698-a941-50e496f2272f,1607938043686:b5d7aab7-30db-4ef7-9287-cebd2b68f8f7,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
2786,1607938043686:57b87ab2-1736-4698-a941-50e496f2272f,1607938043686:1994111e-d9d7-4fb4-934e-1bafc2c7669a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""",Yes
2791,1607938043686:17cba822-4c9a-4aa7-a359-b1fb73f75784,1607938043686:94febd3a-0977-4983-bfa9-9cee98a68fce,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
2794,1607938043686:1606b49b-6864-458e-ae12-14369776e3da,1607938043686:f6b268c2-920c-4dc4-b360-21c50aeb5c62,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
2797,1607938043686:07cd9355-cec4-45c1-9117-56d6f7fe9103,1607938043686:f61b3c0e-f98f-4829-a385-fd4adfd54226,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
2800,1607938043685:81d5e36c-2e87-4e97-8656-1f543d67474b,1607938043685:30e88336-7a93-4cab-95e0-dac8049f4b27,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
2803,1607938043685:7914e334-2789-4151-8bc0-7de4278670a5,1607938043685:c55bafda-361a-44ba-8208-135f82c11344,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
2805,1607938043685:7914e334-2789-4151-8bc0-7de4278670a5,1607938043685:41046ee9-6006-4b34-94ab-0ed68680321c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
2808,1607938043685:2fcf5966-ad42-46f3-bfff-843e48ee2321,1607938043685:208766c2-7d56-44ec-867e-c4c5f675496f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
2812,1607938043685:117758bd-ec0a-4789-b4fe-ae33d41f2635,1607938043685:18b53055-55e7-45d7-80e6-39c788112c27,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""",Yes
2815,1607938043684:c397aac5-99fb-4681-b966-535b72a4cfaf,1607938043684:6f3c82ec-7515-467b-88aa-a147db75ab69,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
2818,1607938043684:39f7d558-4436-48d9-835d-b0481adfedee,1607938043684:451653de-0176-4407-b82b-b57c023e0e4f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
2821,1607938043684:16832fcb-1e8c-45f5-9960-a54297ed09a1,1607938043684:0148e3e6-b6a3-45c8-a83a-3a75bde7e0aa,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
2824,1607938043683:e738c7d4-ea7e-4782-9556-2ab545622e1c,1607938043683:fdbf90e6-7f85-48bf-acd5-f931f71a2138,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
2827,1607938043683:b549a219-c5ec-49e6-be21-324ee260872d,1607938043683:f2b153c6-59bc-4519-b450-c12f61b82174,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
2828,1607938043683:b549a219-c5ec-49e6-be21-324ee260872d,1607938043683:f2b153c6-59bc-4519-b450-c12f61b82174,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""",Yes
2829,1607938043683:b549a219-c5ec-49e6-be21-324ee260872d,1607938043683:f2b153c6-59bc-4519-b450-c12f61b82174,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""",Yes
2832,1607938043683:b549a219-c5ec-49e6-be21-324ee260872d,1607938043683:6efc8f34-bb98-4b1d-9d8a-e74f98c000f9,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""",Yes
2835,1607938043683:a1678aff-23ec-4976-9559-ce305d3634f9,1607938043683:d4e79420-1ee9-4a7c-b107-c749718732c5,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
2838,1607938043683:a1678aff-23ec-4976-9559-ce305d3634f9,1607938043683:93e122ed-d1b0-4ae9-bd2e-a83b2b89f096,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
2840,1607938043683:834fc7e9-77b2-4202-9937-048e1716ab3b,1607938043683:833ae223-de59-47c8-a68c-f8c538809e2c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
2843,1607938043683:627c98a2-6712-446e-b468-688fecd3e485,1607938043683:229ae4c2-bfdd-4e71-b77e-00c4bb584345,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
2847,1607938043683:627c98a2-6712-446e-b468-688fecd3e485,1607938043683:0a83eee4-0d75-473e-b630-c7a5c5f46019,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""",Yes
2852,1607938043682:efaae97b-de3f-4280-8ad6-07f31abc82ee,1607938043682:ff813dae-605b-415d-b927-11cc8b500847,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
2854,1607938043682:efaae97b-de3f-4280-8ad6-07f31abc82ee,1607938043682:3b75f3a3-4652-4e6b-8862-3741161c58ac,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
2857,1607938043682:5e83c564-35ec-4994-a578-868b9ab2cac8,1607938043682:0cea14b6-66fb-412f-9e1a-53923d4b8c95,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
2860,1607938043682:5e83c564-35ec-4994-a578-868b9ab2cac8,1607938043682:04c67c69-4ce5-46ce-a898-d5069e5d5986,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
2862,1607938043682:541366d0-485e-44c5-9c5f-46160987fc9c,1607938043682:efea66d6-28ed-4bf8-908b-ff7fe7704c18,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
2865,1607938043682:51784e8e-dc3b-4578-bb41-ac460da10ecd,1607938043682:9f25810c-de79-4f87-a161-3882c122c460,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
2868,1607938043682:05e027c3-ce1e-4561-b808-5274303774d4,1607938043682:621e157d-19a8-46fe-996a-f6778e285f93,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
2871,1607938043681:cc256696-c844-4afd-bbbc-5ea96430703b,1607938043681:d172916a-a72b-488a-b967-9900dfcb4c54,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
2874,1607938043681:7b6ac2eb-5eaa-4087-94b0-cf558e8bafdf,1607938043681:58a0d8f0-db62-432a-9122-fdcffde75759,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
2878,1607938043681:39a9298a-67da-4e23-9d04-5e61b4b54330,1607938043681:d47f4f30-4bad-40be-b9c2-829ab5f5870c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""",Yes
2881,1607938043681:0ac6e4fc-b1d8-4c46-a7ed-98edccced589,1607938043681:421b212e-4b70-44c3-8f86-3f29119904f3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
2882,1607938043681:0ac6e4fc-b1d8-4c46-a7ed-98edccced589,1607938043681:421b212e-4b70-44c3-8f86-3f29119904f3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""",Yes
2883,1607938043681:0ac6e4fc-b1d8-4c46-a7ed-98edccced589,1607938043681:421b212e-4b70-44c3-8f86-3f29119904f3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""",Yes
2885,1607938043681:0ac6e4fc-b1d8-4c46-a7ed-98edccced589,1607938043681:3f470702-7b69-4fff-ad89-09be961dbe18,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
2888,1607938043680:f80e0a0f-c25d-4e3a-83fe-77c7c699168c,1607938043680:dceab857-7690-411f-be8b-e20b27dd0103,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
2891,1607938043680:e6e685c5-52e2-407d-a598-d6639bbcd08a,1607938043680:e54a46b9-8713-4913-9db1-b1580f40d2b2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
2895,1607938043680:e6e685c5-52e2-407d-a598-d6639bbcd08a,1607938043680:c7d84a9f-1ee4-41ce-8f20-a1fba01d0359,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""",Yes
2900,1607938043680:df3a27ef-4e31-41da-afa1-e1621880d58f,1607938043681:d44243c2-aa74-4f1e-8752-e6ba91ab0052,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
2903,1607938043680:df3a27ef-4e31-41da-afa1-e1621880d58f,1607938043681:cc10cd7f-9820-4173-990d-16bc3e605421,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
2905,1607938043680:df3a27ef-4e31-41da-afa1-e1621880d58f,1607938043680:9934659d-e094-4b90-8db7-da167ab766a4,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
2906,1607938043680:df3a27ef-4e31-41da-afa1-e1621880d58f,1607938043680:9934659d-e094-4b90-8db7-da167ab766a4,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""",Yes
2907,1607938043680:df3a27ef-4e31-41da-afa1-e1621880d58f,1607938043680:9934659d-e094-4b90-8db7-da167ab766a4,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""class java.lang.String""","pop_p == ""none""","clear_p == ""none""",Yes
2910,1607938043680:76ff1439-165e-4de8-b4c6-52c6cd8b6db7,1607938043680:1098c639-6413-43a5-98a6-78212a06c0a9,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
2913,1607938043680:2c694791-0ab9-47e2-ac0d-9bff59efd6ee,1607938043680:7e898616-6a84-47d6-8aa2-80c287273cb9,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
2916,1607938043679:73001f9c-fa5f-40ad-806b-337f73d47dd7,1607938043679:f771a840-3aeb-46b9-9fdb-b2cd9ac32e5d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
2919,1607938043679:5588eaec-faa9-483b-84db-f694164bc582,1607938043679:bd27b871-616e-499d-8577-f6713b9207e3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
2922,1607938043679:5314b887-facd-4723-9f5c-5e2cb6ddbf08,1607938043679:f87e9faa-a134-4b26-923f-bb404fac17a3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
2926,1607938043679:277bf4a7-060b-46ef-9ac8-2ce68bb22b1a,1607938043679:db8eca7e-f33e-485e-bd97-7de925c0b873,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""",Yes
2931,1607938043679:277bf4a7-060b-46ef-9ac8-2ce68bb22b1a,1607938043679:76697c6d-52f6-4227-a5aa-a33b4dca9ac3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
2934,1607938043679:1dab21a1-5480-42b6-af97-7c0d28ff31de,1607938043679:0fa668de-7d70-422c-ab9d-7a8e858f72c0,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
2937,1607938043678:a3a29b7b-d0cb-4abf-9e5a-e3664b50fe53,1607938043678:4aeeb39f-441e-4892-bab6-c5cf06067498,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
2941,1607938043678:92972a86-8bff-4cfe-a8d8-96a479514018,1607938043678:e6ae4c1c-9bb8-44e4-8f51-764a38d50914,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""clear""",Yes
2946,1607938043678:92972a86-8bff-4cfe-a8d8-96a479514018,1607938043678:7358ca04-0ad0-485e-8e53-e00892865ba8,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
2949,1607938043678:7957a748-7429-4a15-94a3-1a647c18d3a5,1607938043678:6b81ce67-2ac5-40ff-bd25-7546491a8642,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
2952,1607938043678:7957a748-7429-4a15-94a3-1a647c18d3a5,1607938043678:4eeebf8d-35d2-4455-9b50-a8f2c029394b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
2954,1607938043678:6a214093-17bd-48e0-af21-a8cdb45ee99b,1607938043678:d6acd6e4-f5f4-41f3-8313-2945ed823570,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""none""","pop_p == ""none""","clear_p == ""none""",Yes
