,testId,instanceId,size,isEmpty,peek_obj_type,push,pop,clear,size_p,diff
1968,1607898863246:07ed41ce-5175-47de-b2d3-f54f089637f7,1607898863246:a0e92d03-17b5-4525-8b53-143a55923ba0,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
1971,1607898863246:07ed41ce-5175-47de-b2d3-f54f089637f7,1607898863246:4239bb9f-81ff-4825-a229-9b585682291b,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
1973,1607898863245:d1e72172-ae99-4fbd-98c9-e8d11dde80c9,1607898863245:008330ac-a7f6-4e5d-8298-54602f6c8b5c,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
1974,1607898863245:d1e72172-ae99-4fbd-98c9-e8d11dde80c9,1607898863245:008330ac-a7f6-4e5d-8298-54602f6c8b5c,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
1976,1607898863245:b1a380f8-72a0-4cb5-a038-8d40a98d6e3a,1607898863245:56a9292c-737c-4e14-be59-6b471213e74c,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
1977,1607898863245:b1a380f8-72a0-4cb5-a038-8d40a98d6e3a,1607898863245:56a9292c-737c-4e14-be59-6b471213e74c,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
1980,1607898863245:86d6e1f0-cdaa-4a41-ae97-1390bf08fffe,1607898863245:4849f62c-5800-4521-acf9-17411158c917,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
1981,1607898863245:86d6e1f0-cdaa-4a41-ae97-1390bf08fffe,1607898863245:4849f62c-5800-4521-acf9-17411158c917,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
1983,1607898863245:86d6e1f0-cdaa-4a41-ae97-1390bf08fffe,1607898863245:075cdaa1-8d4a-4205-8b94-a0ff8cb68644,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
1985,1607898863245:370a05a9-5729-4ad7-99ba-b4280bd77601,1607898863245:b8d92cf3-881d-4c71-b779-2eb11790c6c5,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
1986,1607898863245:370a05a9-5729-4ad7-99ba-b4280bd77601,1607898863245:b8d92cf3-881d-4c71-b779-2eb11790c6c5,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
1988,1607898863244:c717f279-c73b-415d-ad38-21115639548f,1607898863244:3d9c6582-1b15-4df0-9a07-286001a4574f,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
1989,1607898863244:c717f279-c73b-415d-ad38-21115639548f,1607898863244:3d9c6582-1b15-4df0-9a07-286001a4574f,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
1992,1607898863244:ade44eab-a872-462c-962c-3d4e77837e03,1607898863244:0eade8ed-e3fd-4e85-a823-177b3952ded8,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
1993,1607898863244:ade44eab-a872-462c-962c-3d4e77837e03,1607898863244:0eade8ed-e3fd-4e85-a823-177b3952ded8,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
1995,1607898863244:14c0bf27-4f50-4af8-ab21-ed67c92e1858,1607898863245:4acf6431-0846-4687-a1a6-42ea3ec83276,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
1996,1607898863244:14c0bf27-4f50-4af8-ab21-ed67c92e1858,1607898863245:4acf6431-0846-4687-a1a6-42ea3ec83276,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
1999,1607898863244:14c0bf27-4f50-4af8-ab21-ed67c92e1858,1607898863244:cece7687-42df-47b1-bdfd-1ab5068bb113,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
2000,1607898863244:14c0bf27-4f50-4af8-ab21-ed67c92e1858,1607898863244:cece7687-42df-47b1-bdfd-1ab5068bb113,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""1""",Yes
2001,1607898863244:14c0bf27-4f50-4af8-ab21-ed67c92e1858,1607898863244:cece7687-42df-47b1-bdfd-1ab5068bb113,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""1""",Yes
2002,1607898863244:14c0bf27-4f50-4af8-ab21-ed67c92e1858,1607898863244:cece7687-42df-47b1-bdfd-1ab5068bb113,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""1""",Yes
2005,1607898863244:14c0bf27-4f50-4af8-ab21-ed67c92e1858,1607898863244:cb29cf94-a245-447a-9a95-66b6067d4208,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
2006,1607898863244:14c0bf27-4f50-4af8-ab21-ed67c92e1858,1607898863244:cb29cf94-a245-447a-9a95-66b6067d4208,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""1""",Yes
2007,1607898863244:14c0bf27-4f50-4af8-ab21-ed67c92e1858,1607898863244:cb29cf94-a245-447a-9a95-66b6067d4208,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""1""",Yes
2008,1607898863244:14c0bf27-4f50-4af8-ab21-ed67c92e1858,1607898863244:cb29cf94-a245-447a-9a95-66b6067d4208,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""1""",Yes
2011,1607898863243:41f40bae-c2f2-44f9-84a6-77203a3762c3,1607898863243:e952e20b-4f8e-4fa5-805d-d626a68a0eb5,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
2012,1607898863243:41f40bae-c2f2-44f9-84a6-77203a3762c3,1607898863243:e952e20b-4f8e-4fa5-805d-d626a68a0eb5,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
2014,1607898863243:41f40bae-c2f2-44f9-84a6-77203a3762c3,1607898863243:6f8741c8-f1b8-488f-b74d-86ca04910a5c,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
2015,1607898863243:41f40bae-c2f2-44f9-84a6-77203a3762c3,1607898863243:6f8741c8-f1b8-488f-b74d-86ca04910a5c,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""1""",Yes
2016,1607898863243:41f40bae-c2f2-44f9-84a6-77203a3762c3,1607898863243:6f8741c8-f1b8-488f-b74d-86ca04910a5c,"size == ""3""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""2""",Yes
2018,1607898863242:ef67f797-8d97-44a3-b458-c30c5d513713,1607898863242:e8ec849e-ef29-43b7-aa62-1737d02e528c,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
2020,1607898863242:ef67f797-8d97-44a3-b458-c30c5d513713,1607898863242:241719c5-2516-46f1-9172-e8a8a7478afd,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
2021,1607898863242:ef67f797-8d97-44a3-b458-c30c5d513713,1607898863242:241719c5-2516-46f1-9172-e8a8a7478afd,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
2024,1607898863242:e89e0ac7-749a-4bb6-a41d-0529970ac211,1607898863242:9ca2a334-0634-41c0-b1cd-c846154aa3f6,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
2025,1607898863242:e89e0ac7-749a-4bb6-a41d-0529970ac211,1607898863242:9ca2a334-0634-41c0-b1cd-c846154aa3f6,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
2027,1607898863242:e880b787-b1fd-46b5-882a-790a2876c095,1607898863243:630f4a28-afad-4e10-a334-a79d67563b8c,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
2028,1607898863242:e880b787-b1fd-46b5-882a-790a2876c095,1607898863243:630f4a28-afad-4e10-a334-a79d67563b8c,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
2030,1607898863242:38812518-1538-4401-83d2-1e80bb8e5d14,1607898863242:fdea6c25-d8b8-4a05-9e3b-462e7ebac347,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
2031,1607898863242:38812518-1538-4401-83d2-1e80bb8e5d14,1607898863242:fdea6c25-d8b8-4a05-9e3b-462e7ebac347,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""1""",Yes
2033,1607898863242:38812518-1538-4401-83d2-1e80bb8e5d14,1607898863242:41872d59-fb05-4b23-b0df-73f1cecb6ad6,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
2034,1607898863242:38812518-1538-4401-83d2-1e80bb8e5d14,1607898863242:41872d59-fb05-4b23-b0df-73f1cecb6ad6,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
2036,1607898863242:22c9927d-7a32-4e54-b674-470fe1b7e706,1607898863242:5152f096-da90-4334-be78-8fd09dc745c1,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
2037,1607898863242:22c9927d-7a32-4e54-b674-470fe1b7e706,1607898863242:5152f096-da90-4334-be78-8fd09dc745c1,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
2039,1607898863241:d8132aa4-5516-438a-bf33-a34e61a906a8,1607898863241:836cd484-7347-48d2-93b4-63aca0ff921d,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
2041,1607898863241:d8132aa4-5516-438a-bf33-a34e61a906a8,1607898863241:0437f40f-d9e3-451e-8e5f-b0066e28d4c9,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
2042,1607898863241:d8132aa4-5516-438a-bf33-a34e61a906a8,1607898863241:0437f40f-d9e3-451e-8e5f-b0066e28d4c9,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
2045,1607898863241:d23f245d-7aaf-4286-aafb-7b7f0bde3d4c,1607898863241:44f531c3-e0b2-462e-81ed-07092ca4256a,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
2046,1607898863241:d23f245d-7aaf-4286-aafb-7b7f0bde3d4c,1607898863241:44f531c3-e0b2-462e-81ed-07092ca4256a,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
2048,1607898863241:90c1ac7b-4f6b-4acf-b82e-9458e43abef0,1607898863241:d478da2e-06de-4e5f-9b09-f6181e226a72,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
2049,1607898863241:90c1ac7b-4f6b-4acf-b82e-9458e43abef0,1607898863241:d478da2e-06de-4e5f-9b09-f6181e226a72,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
2051,1607898863241:21f4efe3-547d-4b23-bf4f-d3b16b8708a7,1607898863241:66ad38fb-a868-4dd3-b846-bb4eecf403cf,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
2052,1607898863241:21f4efe3-547d-4b23-bf4f-d3b16b8708a7,1607898863241:66ad38fb-a868-4dd3-b846-bb4eecf403cf,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
2055,1607898863241:1b93dc5d-0077-46d1-9760-aae06c505b49,1607898863241:d9a40220-e11d-433e-81a7-52a580ccd023,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
2056,1607898863241:1b93dc5d-0077-46d1-9760-aae06c505b49,1607898863241:d9a40220-e11d-433e-81a7-52a580ccd023,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""1""",Yes
2057,1607898863241:1b93dc5d-0077-46d1-9760-aae06c505b49,1607898863241:d9a40220-e11d-433e-81a7-52a580ccd023,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""1""",Yes
2058,1607898863241:1b93dc5d-0077-46d1-9760-aae06c505b49,1607898863241:d9a40220-e11d-433e-81a7-52a580ccd023,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""1""",Yes
2060,1607898863241:1b93dc5d-0077-46d1-9760-aae06c505b49,1607898863241:9918cc30-da80-46a2-b748-391337a2332f,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
2061,1607898863241:1b93dc5d-0077-46d1-9760-aae06c505b49,1607898863241:9918cc30-da80-46a2-b748-391337a2332f,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
2063,1607898863240:830e0427-9fa7-488b-a4da-80a87f739d1f,1607898863240:9ac43e3a-c9cf-4ca3-bd91-785c3243c2d7,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
2064,1607898863240:830e0427-9fa7-488b-a4da-80a87f739d1f,1607898863240:9ac43e3a-c9cf-4ca3-bd91-785c3243c2d7,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
2066,1607898863240:386cc192-7f60-4ce9-a2b7-fd0dd92b9cee,1607898863240:a58c0693-8083-4bdf-962b-7f901caef2b9,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
2067,1607898863240:386cc192-7f60-4ce9-a2b7-fd0dd92b9cee,1607898863240:a58c0693-8083-4bdf-962b-7f901caef2b9,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
2069,1607898863240:2d6f68a5-9dca-4252-bc94-3012695ccf83,1607898863240:3cfe9e05-64e1-4888-86d5-858e895d7e11,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
2070,1607898863240:2d6f68a5-9dca-4252-bc94-3012695ccf83,1607898863240:3cfe9e05-64e1-4888-86d5-858e895d7e11,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
2072,1607898863240:26851f0e-23ef-4535-8c6c-e5a611774127,1607898863240:c0dc032e-35e8-4673-9d5a-b2f52e7847d2,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
2074,1607898863240:26851f0e-23ef-4535-8c6c-e5a611774127,1607898863240:920b9e5d-1e23-4489-9dbb-16daabc6145a,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
2075,1607898863240:26851f0e-23ef-4535-8c6c-e5a611774127,1607898863240:920b9e5d-1e23-4489-9dbb-16daabc6145a,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
2077,1607898863239:f27f69c6-dff2-4863-9790-4e7351f871b6,1607898863239:1ca333fe-702f-4c0e-8991-432f911ca923,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
2078,1607898863239:f27f69c6-dff2-4863-9790-4e7351f871b6,1607898863239:1ca333fe-702f-4c0e-8991-432f911ca923,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
2080,1607898863239:499440ae-285f-419c-a0e5-79740c7850fe,1607898863239:21826583-fd69-4370-8a1f-0b808e2fa1fa,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
2081,1607898863239:499440ae-285f-419c-a0e5-79740c7850fe,1607898863239:21826583-fd69-4370-8a1f-0b808e2fa1fa,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
2083,1607898863239:0af31eeb-9797-4aa4-a7d2-d62d94e56eb0,1607898863239:6413f4ee-07d3-4a69-806d-94886eb4f2de,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
2084,1607898863239:0af31eeb-9797-4aa4-a7d2-d62d94e56eb0,1607898863239:6413f4ee-07d3-4a69-806d-94886eb4f2de,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""1""",Yes
2086,1607898863239:0af31eeb-9797-4aa4-a7d2-d62d94e56eb0,1607898863239:44c57ccd-2fff-46bd-b90f-f62b020de254,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
2087,1607898863239:0af31eeb-9797-4aa4-a7d2-d62d94e56eb0,1607898863239:44c57ccd-2fff-46bd-b90f-f62b020de254,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
2089,1607898863239:066da412-5c4a-49d3-a2f9-71810128b0a2,1607898863239:95725283-6482-4e31-ac04-9f64bb76a8c6,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
2090,1607898863239:066da412-5c4a-49d3-a2f9-71810128b0a2,1607898863239:95725283-6482-4e31-ac04-9f64bb76a8c6,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
2092,1607898863238:da93ebb8-fee6-4b19-9c36-4186bd66406e,1607898863238:68a84f94-0b37-4d84-b72a-ac6fb84c1624,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
2093,1607898863238:da93ebb8-fee6-4b19-9c36-4186bd66406e,1607898863238:68a84f94-0b37-4d84-b72a-ac6fb84c1624,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
2095,1607898863237:ebb23497-2326-4c27-81d2-97b0cba63516,1607898863237:80773903-ac87-48c8-9dbd-859b23f4fd4d,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
2096,1607898863237:ebb23497-2326-4c27-81d2-97b0cba63516,1607898863237:80773903-ac87-48c8-9dbd-859b23f4fd4d,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
2098,1607898863237:0f918159-abb0-4ab9-8e26-e2caadb08803,1607898863238:58d9a8ca-3fea-47f8-9122-db56fd2e8c2e,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
2099,1607898863237:0f918159-abb0-4ab9-8e26-e2caadb08803,1607898863238:58d9a8ca-3fea-47f8-9122-db56fd2e8c2e,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
2101,1607898863237:0f918159-abb0-4ab9-8e26-e2caadb08803,1607898863237:732fdf5b-12a5-49ad-a68f-496cab94a0de,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
2102,1607898863237:0f918159-abb0-4ab9-8e26-e2caadb08803,1607898863237:732fdf5b-12a5-49ad-a68f-496cab94a0de,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""1""",Yes
2105,1607898863236:fbcdd628-32fa-4048-a251-78a8d7c3a145,1607898863236:c7e4c6ea-df34-477b-84e4-f5301272c60b,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
2106,1607898863236:fbcdd628-32fa-4048-a251-78a8d7c3a145,1607898863236:c7e4c6ea-df34-477b-84e4-f5301272c60b,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
2109,1607898863236:94ef8d21-f90e-41c3-823b-7e9675825c5e,1607898863236:f3dd2493-b0d2-476c-a079-5e2ed171802f,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
2110,1607898863236:94ef8d21-f90e-41c3-823b-7e9675825c5e,1607898863236:f3dd2493-b0d2-476c-a079-5e2ed171802f,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""none""","clear == ""clear""","size_p == ""1""",Yes
2112,1607898863236:94ef8d21-f90e-41c3-823b-7e9675825c5e,1607898863236:d985186d-a26a-4005-af90-8de1539a5f5a,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
2113,1607898863236:94ef8d21-f90e-41c3-823b-7e9675825c5e,1607898863236:d985186d-a26a-4005-af90-8de1539a5f5a,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
2115,1607898863236:4dc7abb0-9832-4acc-9f29-06deaf0acba6,1607898863236:64a0f6a3-5311-43f1-8db5-2f5be19cebd5,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
2116,1607898863236:4dc7abb0-9832-4acc-9f29-06deaf0acba6,1607898863236:64a0f6a3-5311-43f1-8db5-2f5be19cebd5,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""1""",Yes
2118,1607898863236:4dc7abb0-9832-4acc-9f29-06deaf0acba6,1607898863236:22dfb7f0-a555-4e1a-8358-62eb43ba98bf,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""0""",Yes
