,testId,instanceId,size,isEmpty,peek_obj_type,push,pop,clear,size_p,isEmpty_p,peek_obj_type_p,push_p,pop_p,clear_p,calledMethod,diff
2165,1607900029561:1df25bbc-e97e-4576-a1c0-c4bee40fa2da,1607900029561:1cedf0a6-751f-41ce-bf79-9da57ac58168,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""push""",Yes
2166,1607900029561:1df25bbc-e97e-4576-a1c0-c4bee40fa2da,1607900029561:1cedf0a6-751f-41ce-bf79-9da57ac58168,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",Yes
2167,1607900029561:1df25bbc-e97e-4576-a1c0-c4bee40fa2da,1607900029561:1cedf0a6-751f-41ce-bf79-9da57ac58168,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""clear""",Yes
2168,1607900029561:1df25bbc-e97e-4576-a1c0-c4bee40fa2da,1607900029561:1cedf0a6-751f-41ce-bf79-9da57ac58168,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""clear""",Yes
2170,1607900029560:c64163af-b98d-4dfc-8302-77aefdaef1e7,1607900029560:94e7dd9f-c5ae-4e79-b2d4-a911b7035a35,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
2171,1607900029560:c64163af-b98d-4dfc-8302-77aefdaef1e7,1607900029560:94e7dd9f-c5ae-4e79-b2d4-a911b7035a35,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes
2173,1607900029560:970b42c5-a671-482f-ab77-2564852c67bd,1607900029561:9ff80796-ebc0-4221-b715-09687ce5102c,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
2174,1607900029560:970b42c5-a671-482f-ab77-2564852c67bd,1607900029561:9ff80796-ebc0-4221-b715-09687ce5102c,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes
2176,1607900029560:970b42c5-a671-482f-ab77-2564852c67bd,1607900029560:db3bbb38-d61f-4d22-ac86-7cc0e4b7e4d5,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
2177,1607900029560:970b42c5-a671-482f-ab77-2564852c67bd,1607900029560:db3bbb38-d61f-4d22-ac86-7cc0e4b7e4d5,"size == ""3""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
2179,1607900029560:7a7c493c-3958-4ec2-947d-4627c364dea6,1607900029560:4dc7de88-d338-4793-8b03-a4a04b4027e5,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
2180,1607900029560:7a7c493c-3958-4ec2-947d-4627c364dea6,1607900029560:4dc7de88-d338-4793-8b03-a4a04b4027e5,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes
2182,1607900029560:789da6b0-e43a-4120-883d-c2c663064c19,1607900029560:49b17e0e-8fc6-40e0-9a0d-5ed2ca955c93,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
2184,1607900029560:789da6b0-e43a-4120-883d-c2c663064c19,1607900029560:45d157af-2f94-4d89-a4c8-f9fb079f758e,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
2185,1607900029560:789da6b0-e43a-4120-883d-c2c663064c19,1607900029560:45d157af-2f94-4d89-a4c8-f9fb079f758e,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes
2187,1607900029560:3ebe9ed3-daee-428f-9716-e1ff68cf9bc7,1607900029560:69dcea72-fad5-4b17-93e1-6a8d003f96cc,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
2188,1607900029560:3ebe9ed3-daee-428f-9716-e1ff68cf9bc7,1607900029560:69dcea72-fad5-4b17-93e1-6a8d003f96cc,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes
2190,1607900029560:3e88d383-0e80-4c1f-853e-ce742b057f68,1607900029560:09a810f7-f770-4325-a7f4-c8ca3f3e906c,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
2191,1607900029560:3e88d383-0e80-4c1f-853e-ce742b057f68,1607900029560:09a810f7-f770-4325-a7f4-c8ca3f3e906c,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes
2194,1607900029559:ef958d5a-91af-4811-9c11-7715007586d2,1607900029559:14f771ed-9b98-4ba3-8014-0bf7649ed58b,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""push""",Yes
2195,1607900029559:ef958d5a-91af-4811-9c11-7715007586d2,1607900029559:14f771ed-9b98-4ba3-8014-0bf7649ed58b,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes
2197,1607900029559:b224b3bb-b050-4dd4-826c-1f781cf130d5,1607900029559:1a640680-7c89-42d1-89d2-6b247b019062,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
2198,1607900029559:b224b3bb-b050-4dd4-826c-1f781cf130d5,1607900029559:1a640680-7c89-42d1-89d2-6b247b019062,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes
2201,1607900029559:acc4f1a6-cb9a-4fae-ab3b-597502897feb,1607900029559:db540ffe-d100-4567-a05f-6c6f320dd837,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""push""",Yes
2202,1607900029559:acc4f1a6-cb9a-4fae-ab3b-597502897feb,1607900029559:db540ffe-d100-4567-a05f-6c6f320dd837,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes
2204,1607900029559:a1602f6d-fc1f-4831-b40b-5a329d4ad73e,1607900029559:630df525-dd60-46e5-bb14-6a00f0dc8a1b,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
2205,1607900029559:a1602f6d-fc1f-4831-b40b-5a329d4ad73e,1607900029559:630df525-dd60-46e5-bb14-6a00f0dc8a1b,"size == ""3""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
2207,1607900029559:a1602f6d-fc1f-4831-b40b-5a329d4ad73e,1607900029559:15d2c7a7-03d9-4dee-ad5c-e0728224f134,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
2208,1607900029559:a1602f6d-fc1f-4831-b40b-5a329d4ad73e,1607900029559:15d2c7a7-03d9-4dee-ad5c-e0728224f134,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes
2211,1607900029559:224fb609-d9d1-49c2-9dfd-52357d99ca46,1607900029559:56022722-e9d9-4b8a-9282-5031362423db,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""push""",Yes
2212,1607900029559:224fb609-d9d1-49c2-9dfd-52357d99ca46,1607900029559:56022722-e9d9-4b8a-9282-5031362423db,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",Yes
2214,1607900029559:224fb609-d9d1-49c2-9dfd-52357d99ca46,1607900029559:01adca10-d3e4-4933-ad7d-d8da0ef2eff1,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
2215,1607900029559:224fb609-d9d1-49c2-9dfd-52357d99ca46,1607900029559:01adca10-d3e4-4933-ad7d-d8da0ef2eff1,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes
2217,1607900029558:e7a503ef-8b52-47ca-becd-dbee3b882e17,1607900029558:3fa84f0b-73d5-4a03-8f8c-9ba09fdbc660,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
2218,1607900029558:e7a503ef-8b52-47ca-becd-dbee3b882e17,1607900029558:3fa84f0b-73d5-4a03-8f8c-9ba09fdbc660,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes
2220,1607900029558:b06c6296-9d1b-4569-84c4-36cdce0c694d,1607900029558:05709487-3a72-47bd-8b13-57ad16c8e9d2,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
2221,1607900029558:b06c6296-9d1b-4569-84c4-36cdce0c694d,1607900029558:05709487-3a72-47bd-8b13-57ad16c8e9d2,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes
2224,1607900029558:79df80d0-9311-47aa-b20f-09ff44591a87,1607900029558:5a052e69-18d6-44b2-a7d2-59bedf9df3ea,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
2225,1607900029558:79df80d0-9311-47aa-b20f-09ff44591a87,1607900029558:5a052e69-18d6-44b2-a7d2-59bedf9df3ea,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes
2227,1607900029558:79df80d0-9311-47aa-b20f-09ff44591a87,1607900029558:088beccf-bd69-4813-8db2-4f185ffc965d,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
2229,1607900029558:29a97806-17dd-4da1-91a3-86ea46fd1c62,1607900029558:24090ff4-3345-479a-a555-efb0de7d672c,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
2230,1607900029558:29a97806-17dd-4da1-91a3-86ea46fd1c62,1607900029558:24090ff4-3345-479a-a555-efb0de7d672c,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes
2232,1607900029558:17e8e977-e024-4f14-b349-ca85406c216e,1607900029558:99ea6070-1e83-4d1c-b87a-fc1e1024acfb,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
2233,1607900029558:17e8e977-e024-4f14-b349-ca85406c216e,1607900029558:99ea6070-1e83-4d1c-b87a-fc1e1024acfb,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes
2235,1607900029557:c805b540-50ac-4c62-97bb-a17167528b6a,1607900029557:333d4101-b910-4805-8389-2001172042ad,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
2236,1607900029557:c805b540-50ac-4c62-97bb-a17167528b6a,1607900029557:333d4101-b910-4805-8389-2001172042ad,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes
2238,1607900029557:7b9a0f6c-8837-4294-bc29-bffc5e2cdab7,1607900029557:34395046-da6c-44a2-91c6-691d4dc02437,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
2239,1607900029557:7b9a0f6c-8837-4294-bc29-bffc5e2cdab7,1607900029557:34395046-da6c-44a2-91c6-691d4dc02437,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes
2242,1607900029557:6674dc53-11ab-4a7c-bf71-8161f6604991,1607900029557:fac9198c-221a-4fdc-b647-0c697929d48b,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""push""",Yes
2243,1607900029557:6674dc53-11ab-4a7c-bf71-8161f6604991,1607900029557:fac9198c-221a-4fdc-b647-0c697929d48b,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes
2245,1607900029557:508b63e5-4435-4d0f-a891-22fe2733c20e,1607900029558:ec251946-0fff-486d-8fed-3008577305c9,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
2246,1607900029557:508b63e5-4435-4d0f-a891-22fe2733c20e,1607900029558:ec251946-0fff-486d-8fed-3008577305c9,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes
2248,1607900029557:508b63e5-4435-4d0f-a891-22fe2733c20e,1607900029558:6d21140a-c743-430b-8507-67fe979aad8f,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
2251,1607900029557:4d2df8ae-948a-45e8-b634-16a4648f397f,1607900029557:a2ef130d-ae6f-4966-9e27-675d07a27f9c,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""","calledMethod == ""push""",Yes
2252,1607900029557:4d2df8ae-948a-45e8-b634-16a4648f397f,1607900029557:a2ef130d-ae6f-4966-9e27-675d07a27f9c,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""clear""",Yes
2254,1607900029557:4d2df8ae-948a-45e8-b634-16a4648f397f,1607900029557:667499f0-ba69-47c5-b457-47282b8cfb7c,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
2255,1607900029557:4d2df8ae-948a-45e8-b634-16a4648f397f,1607900029557:667499f0-ba69-47c5-b457-47282b8cfb7c,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes
2257,1607900029556:de9bf1de-a4d5-4770-bac2-32a5ccaabe22,1607900029556:d2b68a59-9110-4417-8452-42bd27efd7fa,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
2258,1607900029556:de9bf1de-a4d5-4770-bac2-32a5ccaabe22,1607900029556:d2b68a59-9110-4417-8452-42bd27efd7fa,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes
2260,1607900029556:c72d34bc-6afe-4354-8e74-93f0ef561ce2,1607900029556:afcb940b-0af8-48e0-823b-664351b6995a,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
2261,1607900029556:c72d34bc-6afe-4354-8e74-93f0ef561ce2,1607900029556:afcb940b-0af8-48e0-823b-664351b6995a,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes
2263,1607900029556:825394eb-02bd-4c3d-8768-965c439cfad0,1607900029557:fe1c666e-1907-4385-9bb7-4b8ba4644a4e,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
2265,1607900029556:825394eb-02bd-4c3d-8768-965c439cfad0,1607900029557:a5833cf2-35e6-48fc-a2e3-f9789d4de16b,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""push""",Yes
2266,1607900029556:825394eb-02bd-4c3d-8768-965c439cfad0,1607900029557:a5833cf2-35e6-48fc-a2e3-f9789d4de16b,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""","calledMethod == ""pop""",Yes
