,testId,instanceId,size,isEmpty,peek_obj_type,push,pop,clear,diff
5923,1607899296280:5bb0ee44-5bfd-4fc6-9996-384d82ec4fad,1607899296280:ef47976f-f8a0-4e94-be20-b0d2d564d103,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
5924,1607899296280:5bb0ee44-5bfd-4fc6-9996-384d82ec4fad,1607899296280:ef47976f-f8a0-4e94-be20-b0d2d564d103,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
5925,1607899296280:5bb0ee44-5bfd-4fc6-9996-384d82ec4fad,1607899296280:ef47976f-f8a0-4e94-be20-b0d2d564d103,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
5926,1607899296280:5bb0ee44-5bfd-4fc6-9996-384d82ec4fad,1607899296280:ef47976f-f8a0-4e94-be20-b0d2d564d103,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
5928,1607899296280:5bb0ee44-5bfd-4fc6-9996-384d82ec4fad,1607899296280:43a262d6-419c-4e36-9827-bca17435a425,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
5929,1607899296280:5bb0ee44-5bfd-4fc6-9996-384d82ec4fad,1607899296280:43a262d6-419c-4e36-9827-bca17435a425,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
5931,1607899296280:5bb0ee44-5bfd-4fc6-9996-384d82ec4fad,1607899296280:42e38386-ecaa-4db0-8954-8eaff035b90b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
5932,1607899296280:5bb0ee44-5bfd-4fc6-9996-384d82ec4fad,1607899296280:42e38386-ecaa-4db0-8954-8eaff035b90b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
5933,1607899296280:5bb0ee44-5bfd-4fc6-9996-384d82ec4fad,1607899296280:42e38386-ecaa-4db0-8954-8eaff035b90b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
5934,1607899296280:5bb0ee44-5bfd-4fc6-9996-384d82ec4fad,1607899296280:42e38386-ecaa-4db0-8954-8eaff035b90b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
5935,1607899296280:5bb0ee44-5bfd-4fc6-9996-384d82ec4fad,1607899296280:42e38386-ecaa-4db0-8954-8eaff035b90b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
5937,1607899296279:72e67d85-1663-464a-8dee-8be4ba6b04b1,1607899296279:e60a579c-36ed-422c-ad60-8549e223a695,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
5938,1607899296279:72e67d85-1663-464a-8dee-8be4ba6b04b1,1607899296279:e60a579c-36ed-422c-ad60-8549e223a695,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
5939,1607899296279:72e67d85-1663-464a-8dee-8be4ba6b04b1,1607899296279:e60a579c-36ed-422c-ad60-8549e223a695,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
5942,1607899296279:3c9cc654-9073-4746-a315-e3188c837337,1607899296279:65ffd882-ec6a-4826-bb19-d69d8fc5a1fb,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
5944,1607899296279:3c9cc654-9073-4746-a315-e3188c837337,1607899296279:59da6b03-1f3d-451a-939c-48fe55a386fd,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
5945,1607899296279:3c9cc654-9073-4746-a315-e3188c837337,1607899296279:59da6b03-1f3d-451a-939c-48fe55a386fd,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
5947,1607899296279:311bc2fc-e0af-46fa-bff1-c1ec4b731192,1607899296279:07650703-02e3-4fce-adf2-62ad13ef249f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
5948,1607899296279:311bc2fc-e0af-46fa-bff1-c1ec4b731192,1607899296279:07650703-02e3-4fce-adf2-62ad13ef249f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
5950,1607899296279:2bb695fd-e34d-4876-a006-bf0674470769,1607899296279:3e77a44e-363a-4457-92d1-3cfa86666067,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
5951,1607899296279:2bb695fd-e34d-4876-a006-bf0674470769,1607899296279:3e77a44e-363a-4457-92d1-3cfa86666067,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
5953,1607899296278:9e84df20-4220-4d16-8f04-b1f6e49ca166,1607899296278:f241fd05-3dea-4ff6-9020-bdea221b126b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
5954,1607899296278:9e84df20-4220-4d16-8f04-b1f6e49ca166,1607899296278:f241fd05-3dea-4ff6-9020-bdea221b126b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
5956,1607899296278:451dc16e-84e9-45b7-a1d1-2656177d3eb6,1607899296278:3fe17611-43fc-43bb-82a5-4086eaf58667,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
5957,1607899296278:451dc16e-84e9-45b7-a1d1-2656177d3eb6,1607899296278:3fe17611-43fc-43bb-82a5-4086eaf58667,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
5959,1607899296278:1303fedc-25d8-4748-b2e5-2b41f1d0ea06,1607899296278:73592829-b690-4553-8a8d-b92a4f5c0010,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
5960,1607899296278:1303fedc-25d8-4748-b2e5-2b41f1d0ea06,1607899296278:73592829-b690-4553-8a8d-b92a4f5c0010,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
5962,1607899296278:04098237-405c-4ffb-a0fc-1b7c71115e27,1607899296278:b07c17f6-6713-4efb-8c80-000695243e4a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
5963,1607899296278:04098237-405c-4ffb-a0fc-1b7c71115e27,1607899296278:b07c17f6-6713-4efb-8c80-000695243e4a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
5965,1607899296277:db27cecc-c932-47cf-904d-4a5e06d44f27,1607899296277:9319e4bf-f0bb-4a35-af7f-2a4360f62ac7,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
5966,1607899296277:db27cecc-c932-47cf-904d-4a5e06d44f27,1607899296277:9319e4bf-f0bb-4a35-af7f-2a4360f62ac7,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
5968,1607899296277:db27cecc-c932-47cf-904d-4a5e06d44f27,1607899296277:77d23652-a689-4de6-93e0-1b838e6eaba8,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
5969,1607899296277:db27cecc-c932-47cf-904d-4a5e06d44f27,1607899296277:77d23652-a689-4de6-93e0-1b838e6eaba8,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
5971,1607899296277:9fb87396-bd44-46c0-8fbc-7b22c631eefe,1607899296277:0d1b154d-c719-427f-b2b0-d00fb808fb51,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
5972,1607899296277:9fb87396-bd44-46c0-8fbc-7b22c631eefe,1607899296277:0d1b154d-c719-427f-b2b0-d00fb808fb51,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
5974,1607899296277:764f392a-f7d7-4ff4-90ec-ad97a74459fa,1607899296278:ef617b00-0307-4833-97e1-e8d5d54ae2d3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
5975,1607899296277:764f392a-f7d7-4ff4-90ec-ad97a74459fa,1607899296278:ef617b00-0307-4833-97e1-e8d5d54ae2d3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
5976,1607899296277:764f392a-f7d7-4ff4-90ec-ad97a74459fa,1607899296278:ef617b00-0307-4833-97e1-e8d5d54ae2d3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
5978,1607899296276:c67d5ea9-c7bf-43e7-bc5e-3acc63a48ac6,1607899296276:cfa95aa1-a801-49e7-afac-5ace20d1089a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
5980,1607899296276:c67d5ea9-c7bf-43e7-bc5e-3acc63a48ac6,1607899296276:b0631b76-d519-4b55-98ed-1be22be59fc0,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
5981,1607899296276:c67d5ea9-c7bf-43e7-bc5e-3acc63a48ac6,1607899296276:b0631b76-d519-4b55-98ed-1be22be59fc0,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
5983,1607899296276:bf1a7470-6363-4d63-a8fe-9370eb687b34,1607899296276:d7fa105c-ed56-44c6-87c2-6d1ec1eb7a2a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
5984,1607899296276:bf1a7470-6363-4d63-a8fe-9370eb687b34,1607899296276:d7fa105c-ed56-44c6-87c2-6d1ec1eb7a2a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
5986,1607899296276:6c4659f9-2ecd-43f2-b6cb-45925f459e21,1607899296276:e3bb11bb-9956-4b73-ac31-a0498cd0ebaf,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
5987,1607899296276:6c4659f9-2ecd-43f2-b6cb-45925f459e21,1607899296276:e3bb11bb-9956-4b73-ac31-a0498cd0ebaf,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
5989,1607899296276:427d1df2-aa13-41b4-9b6e-3b535086f7ec,1607899296276:88630665-6141-40b7-bf42-459cdcf513db,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
5990,1607899296276:427d1df2-aa13-41b4-9b6e-3b535086f7ec,1607899296276:88630665-6141-40b7-bf42-459cdcf513db,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
5992,1607899296276:045a45a6-18c3-406a-9245-08f2de982984,1607899296277:94387f37-8655-412d-a16a-27aa66896d08,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
5993,1607899296276:045a45a6-18c3-406a-9245-08f2de982984,1607899296277:94387f37-8655-412d-a16a-27aa66896d08,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
5995,1607899296276:045a45a6-18c3-406a-9245-08f2de982984,1607899296276:5e8ca3f5-b451-48e3-a6ea-9992b8ca8cce,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
5996,1607899296276:045a45a6-18c3-406a-9245-08f2de982984,1607899296276:5e8ca3f5-b451-48e3-a6ea-9992b8ca8cce,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
5997,1607899296276:045a45a6-18c3-406a-9245-08f2de982984,1607899296276:5e8ca3f5-b451-48e3-a6ea-9992b8ca8cce,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
5998,1607899296276:045a45a6-18c3-406a-9245-08f2de982984,1607899296276:5e8ca3f5-b451-48e3-a6ea-9992b8ca8cce,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
5999,1607899296276:045a45a6-18c3-406a-9245-08f2de982984,1607899296276:5e8ca3f5-b451-48e3-a6ea-9992b8ca8cce,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
6001,1607899296275:e011ddc4-2587-48d3-9cf1-13977787c0ac,1607899296275:e85ecdf1-a65e-4729-8d88-944e69633ab8,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
6002,1607899296275:e011ddc4-2587-48d3-9cf1-13977787c0ac,1607899296275:e85ecdf1-a65e-4729-8d88-944e69633ab8,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
6004,1607899296275:ae6716aa-14b2-4008-a59c-be8c08fc2a8d,1607899296275:b98975b0-0ec2-44ff-a749-f2fa2b64a4ca,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
6005,1607899296275:ae6716aa-14b2-4008-a59c-be8c08fc2a8d,1607899296275:b98975b0-0ec2-44ff-a749-f2fa2b64a4ca,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
6007,1607899296275:9132240e-9826-4f7e-8139-c3d9c8fc6bb7,1607899296276:c7b2c85c-8a9a-4488-8e57-29e35e01ec74,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
6008,1607899296275:9132240e-9826-4f7e-8139-c3d9c8fc6bb7,1607899296276:c7b2c85c-8a9a-4488-8e57-29e35e01ec74,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
6010,1607899296275:912359af-ff9d-4f0f-adeb-1830845fc85d,1607899296275:547d6b6e-632c-492e-97c3-53a522ce225f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
6011,1607899296275:912359af-ff9d-4f0f-adeb-1830845fc85d,1607899296275:547d6b6e-632c-492e-97c3-53a522ce225f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
6013,1607899296275:87d824bd-4d8b-4b96-9112-8917b63713e9,1607899296275:e0b47e52-0806-43fe-a414-8ed515679924,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
6014,1607899296275:87d824bd-4d8b-4b96-9112-8917b63713e9,1607899296275:e0b47e52-0806-43fe-a414-8ed515679924,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
6016,1607899296275:87d824bd-4d8b-4b96-9112-8917b63713e9,1607899296275:d8c394fb-e28e-48b0-949b-2d5b73cd10dc,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
6018,1607899296274:b39d9f0f-7163-49dd-8a4d-ebec70709587,1607899296274:d5ebfb1c-db9d-4a8e-8b92-84e9ca9a0b19,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
6019,1607899296274:b39d9f0f-7163-49dd-8a4d-ebec70709587,1607899296274:d5ebfb1c-db9d-4a8e-8b92-84e9ca9a0b19,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
6020,1607899296274:b39d9f0f-7163-49dd-8a4d-ebec70709587,1607899296274:d5ebfb1c-db9d-4a8e-8b92-84e9ca9a0b19,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
6021,1607899296274:b39d9f0f-7163-49dd-8a4d-ebec70709587,1607899296274:d5ebfb1c-db9d-4a8e-8b92-84e9ca9a0b19,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
6022,1607899296274:b39d9f0f-7163-49dd-8a4d-ebec70709587,1607899296274:d5ebfb1c-db9d-4a8e-8b92-84e9ca9a0b19,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
6024,1607899296274:b39d9f0f-7163-49dd-8a4d-ebec70709587,1607899296274:68e96498-847c-4e00-9522-7f8d1bd6949b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
6025,1607899296274:b39d9f0f-7163-49dd-8a4d-ebec70709587,1607899296274:68e96498-847c-4e00-9522-7f8d1bd6949b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
6027,1607899296274:8b6d9c62-cfcd-4e7a-8d6e-61d93e0c9bc4,1607899296274:e0a8b509-c7f0-429f-a3b8-bafdf2d43e73,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
6028,1607899296274:8b6d9c62-cfcd-4e7a-8d6e-61d93e0c9bc4,1607899296274:e0a8b509-c7f0-429f-a3b8-bafdf2d43e73,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
6030,1607899296274:60f5d4f8-8c62-4f41-b657-950daf7babf0,1607899296275:bf6ebd0b-1887-4dcf-8021-3b39199d1477,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
6031,1607899296274:60f5d4f8-8c62-4f41-b657-950daf7babf0,1607899296275:bf6ebd0b-1887-4dcf-8021-3b39199d1477,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
6033,1607899296274:60f5d4f8-8c62-4f41-b657-950daf7babf0,1607899296274:66633824-2add-4c9a-b4a9-af2d978e1417,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
6034,1607899296274:60f5d4f8-8c62-4f41-b657-950daf7babf0,1607899296274:66633824-2add-4c9a-b4a9-af2d978e1417,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
6035,1607899296274:60f5d4f8-8c62-4f41-b657-950daf7babf0,1607899296274:66633824-2add-4c9a-b4a9-af2d978e1417,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
6036,1607899296274:60f5d4f8-8c62-4f41-b657-950daf7babf0,1607899296274:66633824-2add-4c9a-b4a9-af2d978e1417,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
6037,1607899296274:60f5d4f8-8c62-4f41-b657-950daf7babf0,1607899296274:66633824-2add-4c9a-b4a9-af2d978e1417,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
6039,1607899296274:2d2bc1e6-f954-4bba-b381-7e16c20d5d1f,1607899296274:b56fe983-099b-4965-80d5-255fb531a875,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
6040,1607899296274:2d2bc1e6-f954-4bba-b381-7e16c20d5d1f,1607899296274:b56fe983-099b-4965-80d5-255fb531a875,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
6042,1607899296273:decaa870-dfca-4ac6-8f7b-0e653eab97e4,1607899296274:6d3b2b33-a840-4019-83b7-022dd28e3a20,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
6043,1607899296273:decaa870-dfca-4ac6-8f7b-0e653eab97e4,1607899296274:6d3b2b33-a840-4019-83b7-022dd28e3a20,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
6045,1607899296273:decaa870-dfca-4ac6-8f7b-0e653eab97e4,1607899296273:4d72ecb9-34f7-442a-b3b7-d6408b877ce6,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
6046,1607899296273:decaa870-dfca-4ac6-8f7b-0e653eab97e4,1607899296273:4d72ecb9-34f7-442a-b3b7-d6408b877ce6,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
6047,1607899296273:decaa870-dfca-4ac6-8f7b-0e653eab97e4,1607899296273:4d72ecb9-34f7-442a-b3b7-d6408b877ce6,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
6048,1607899296273:decaa870-dfca-4ac6-8f7b-0e653eab97e4,1607899296273:4d72ecb9-34f7-442a-b3b7-d6408b877ce6,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
6049,1607899296273:decaa870-dfca-4ac6-8f7b-0e653eab97e4,1607899296273:4d72ecb9-34f7-442a-b3b7-d6408b877ce6,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
6051,1607899296273:b1cd40ce-1dd8-4cb8-85a2-86b2dc9f2c18,1607899296273:dd698d6d-6d4c-4574-9703-5201303da739,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
6052,1607899296273:b1cd40ce-1dd8-4cb8-85a2-86b2dc9f2c18,1607899296273:dd698d6d-6d4c-4574-9703-5201303da739,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
6054,1607899296273:b1cd40ce-1dd8-4cb8-85a2-86b2dc9f2c18,1607899296273:93d58140-d89d-47de-ba4c-472ccbfa7137,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
6056,1607899296273:7e43a399-220e-4488-9276-3200e88f6214,1607899296273:e8e108b7-8f15-4e5a-b7ac-fc061b88ed6a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
6058,1607899296273:7e43a399-220e-4488-9276-3200e88f6214,1607899296273:31772f6e-4f23-4fb8-9c53-f14954a65ae0,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
6059,1607899296273:7e43a399-220e-4488-9276-3200e88f6214,1607899296273:31772f6e-4f23-4fb8-9c53-f14954a65ae0,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
6061,1607899296273:5d7c62f0-5b31-4ffb-8c46-0ce043b26090,1607899296273:621a0d13-947d-4e02-97e9-77ef831d11d9,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
6062,1607899296273:5d7c62f0-5b31-4ffb-8c46-0ce043b26090,1607899296273:621a0d13-947d-4e02-97e9-77ef831d11d9,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
6063,1607899296273:5d7c62f0-5b31-4ffb-8c46-0ce043b26090,1607899296273:621a0d13-947d-4e02-97e9-77ef831d11d9,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
6065,1607899296273:5d7c62f0-5b31-4ffb-8c46-0ce043b26090,1607899296273:59c766f2-f842-4832-8049-df6c98930eb3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
6066,1607899296273:5d7c62f0-5b31-4ffb-8c46-0ce043b26090,1607899296273:59c766f2-f842-4832-8049-df6c98930eb3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
6068,1607899296272:d979ed90-4c65-4236-b5a1-d4b7471d6675,1607899296272:027df91e-6b5f-4ead-a42f-1839a8086da4,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""",No
6069,1607899296272:d979ed90-4c65-4236-b5a1-d4b7471d6675,1607899296272:027df91e-6b5f-4ead-a42f-1839a8086da4,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
6070,1607899296272:d979ed90-4c65-4236-b5a1-d4b7471d6675,1607899296272:027df91e-6b5f-4ead-a42f-1839a8086da4,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""True""","clear == ""False""",No
6072,1607899296272:a292d066-afc1-419a-8789-fbcd1ad24a74,1607899296272:4ab00424-5af9-4352-9013-a5a5c4822374,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""True""","pop == ""False""","clear == ""False""",Yes
