,testId,instanceId,size,isEmpty,peek_obj_type,push,pop,clear,size_p,isEmpty_p,peek_obj_type_p,push_p,pop_p,clear_p,diff
4254,1607899410047:2f8d4a3f-fd33-4d65-9d07-5d7d35182d8f,1607899410047:c94932c1-3729-45c0-80ea-c1d41acedc2a,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
4255,1607899410047:2f8d4a3f-fd33-4d65-9d07-5d7d35182d8f,1607899410047:c94932c1-3729-45c0-80ea-c1d41acedc2a,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
4257,1607899410047:2f8d4a3f-fd33-4d65-9d07-5d7d35182d8f,1607899410047:00d5e793-638e-4b9a-ba1d-24b59842bbfa,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",No
4258,1607899410047:2f8d4a3f-fd33-4d65-9d07-5d7d35182d8f,1607899410047:00d5e793-638e-4b9a-ba1d-24b59842bbfa,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes
4259,1607899410047:2f8d4a3f-fd33-4d65-9d07-5d7d35182d8f,1607899410047:00d5e793-638e-4b9a-ba1d-24b59842bbfa,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
4261,1607899410046:6241a922-2a51-46fa-80b5-04b1980845f9,1607899410046:e394f838-8ce6-4d44-8e62-1415cd4f4467,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
4262,1607899410046:6241a922-2a51-46fa-80b5-04b1980845f9,1607899410046:e394f838-8ce6-4d44-8e62-1415cd4f4467,"size == ""102""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
4264,1607899410046:6241a922-2a51-46fa-80b5-04b1980845f9,1607899410046:69ece401-d321-482f-a195-9e17048324cf,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
4265,1607899410046:6241a922-2a51-46fa-80b5-04b1980845f9,1607899410046:69ece401-d321-482f-a195-9e17048324cf,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
4267,1607899410046:578191f3-aced-4860-9c8c-c04ad1a40819,1607899410046:07ad3b5f-f45a-4eaf-9c91-2226f771d987,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
4268,1607899410046:578191f3-aced-4860-9c8c-c04ad1a40819,1607899410046:07ad3b5f-f45a-4eaf-9c91-2226f771d987,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
4270,1607899410046:17747d97-e85a-4ac0-a9f5-c942d6ca5c7a,1607899410046:e123829c-7458-4447-8fca-4922c6d39b7e,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
4271,1607899410046:17747d97-e85a-4ac0-a9f5-c942d6ca5c7a,1607899410046:e123829c-7458-4447-8fca-4922c6d39b7e,"size == ""102""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
4273,1607899410046:17747d97-e85a-4ac0-a9f5-c942d6ca5c7a,1607899410046:a651edc0-df45-4b9b-b98f-1e094ed77550,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
4274,1607899410046:17747d97-e85a-4ac0-a9f5-c942d6ca5c7a,1607899410046:a651edc0-df45-4b9b-b98f-1e094ed77550,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
4276,1607899410045:74723022-9dab-410e-9198-ae4b82a46e08,1607899410045:61825fda-64ec-4847-9a13-c0bea45ccb26,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",No
4277,1607899410045:74723022-9dab-410e-9198-ae4b82a46e08,1607899410045:61825fda-64ec-4847-9a13-c0bea45ccb26,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes
4278,1607899410045:74723022-9dab-410e-9198-ae4b82a46e08,1607899410045:61825fda-64ec-4847-9a13-c0bea45ccb26,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
4280,1607899410045:74723022-9dab-410e-9198-ae4b82a46e08,1607899410045:301d8ec0-af49-4fe1-baae-39b087c9137e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",No
4281,1607899410045:74723022-9dab-410e-9198-ae4b82a46e08,1607899410045:301d8ec0-af49-4fe1-baae-39b087c9137e,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes
4282,1607899410045:74723022-9dab-410e-9198-ae4b82a46e08,1607899410045:301d8ec0-af49-4fe1-baae-39b087c9137e,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
4284,1607899410045:3b112e61-076a-414a-ab7c-7b19e6e32b5e,1607899410045:46b16660-8f7f-4464-88b6-0c1b016a14ce,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
4285,1607899410045:3b112e61-076a-414a-ab7c-7b19e6e32b5e,1607899410045:46b16660-8f7f-4464-88b6-0c1b016a14ce,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
4287,1607899410045:1215f251-d40a-4803-8de5-d1f99fad8695,1607899410045:3fc1087a-70a7-4f4b-9be7-19f601a565b7,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
4288,1607899410045:1215f251-d40a-4803-8de5-d1f99fad8695,1607899410045:3fc1087a-70a7-4f4b-9be7-19f601a565b7,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
4290,1607899410044:f91b53e4-3fd2-4a75-a567-212f523d2d49,1607899410044:af920e78-5f94-4954-993d-eadad29b2a77,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
4291,1607899410044:f91b53e4-3fd2-4a75-a567-212f523d2d49,1607899410044:af920e78-5f94-4954-993d-eadad29b2a77,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
4293,1607899410044:f91b53e4-3fd2-4a75-a567-212f523d2d49,1607899410044:1e975c3c-96bf-4bd6-8551-4a649347fa58,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",No
4294,1607899410044:f91b53e4-3fd2-4a75-a567-212f523d2d49,1607899410044:1e975c3c-96bf-4bd6-8551-4a649347fa58,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes
4295,1607899410044:f91b53e4-3fd2-4a75-a567-212f523d2d49,1607899410044:1e975c3c-96bf-4bd6-8551-4a649347fa58,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
4297,1607899410044:f91b53e4-3fd2-4a75-a567-212f523d2d49,1607899410044:0dffb53b-089a-4bb6-bbf2-ad2b1bb1abaf,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",No
4298,1607899410044:f91b53e4-3fd2-4a75-a567-212f523d2d49,1607899410044:0dffb53b-089a-4bb6-bbf2-ad2b1bb1abaf,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes
4299,1607899410044:f91b53e4-3fd2-4a75-a567-212f523d2d49,1607899410044:0dffb53b-089a-4bb6-bbf2-ad2b1bb1abaf,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
4300,1607899410044:f91b53e4-3fd2-4a75-a567-212f523d2d49,1607899410044:0dffb53b-089a-4bb6-bbf2-ad2b1bb1abaf,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes
4301,1607899410044:f91b53e4-3fd2-4a75-a567-212f523d2d49,1607899410044:0dffb53b-089a-4bb6-bbf2-ad2b1bb1abaf,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes
4303,1607899410044:ab191207-c44b-4e59-a06c-f77085674582,1607899410044:a6e70d4c-f520-44f6-9f59-2742082e5342,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
4304,1607899410044:ab191207-c44b-4e59-a06c-f77085674582,1607899410044:a6e70d4c-f520-44f6-9f59-2742082e5342,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
4306,1607899410044:2bb54272-8b6b-4904-bd57-659ed1089ddd,1607899410045:8e4df647-ebd0-40ef-9d8c-6711ae70d5f6,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
4307,1607899410044:2bb54272-8b6b-4904-bd57-659ed1089ddd,1607899410045:8e4df647-ebd0-40ef-9d8c-6711ae70d5f6,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
4309,1607899410044:2bb54272-8b6b-4904-bd57-659ed1089ddd,1607899410044:d12da6ef-9a4d-45b6-89ae-54e027755ad6,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",No
4310,1607899410044:2bb54272-8b6b-4904-bd57-659ed1089ddd,1607899410044:d12da6ef-9a4d-45b6-89ae-54e027755ad6,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes
4311,1607899410044:2bb54272-8b6b-4904-bd57-659ed1089ddd,1607899410044:d12da6ef-9a4d-45b6-89ae-54e027755ad6,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
4312,1607899410044:2bb54272-8b6b-4904-bd57-659ed1089ddd,1607899410044:d12da6ef-9a4d-45b6-89ae-54e027755ad6,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes
4313,1607899410044:2bb54272-8b6b-4904-bd57-659ed1089ddd,1607899410044:d12da6ef-9a4d-45b6-89ae-54e027755ad6,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes
4315,1607899410043:cefbbab3-3a80-46c8-84c8-ac50e026118b,1607899410043:a6312837-47bf-4554-898e-bc7be090a700,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
4316,1607899410043:cefbbab3-3a80-46c8-84c8-ac50e026118b,1607899410043:a6312837-47bf-4554-898e-bc7be090a700,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
4318,1607899410043:9144758f-644b-4184-a5ee-46559e726015,1607899410043:9eab3725-4cae-420b-a209-beda43c854a5,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
4319,1607899410043:9144758f-644b-4184-a5ee-46559e726015,1607899410043:9eab3725-4cae-420b-a209-beda43c854a5,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
4321,1607899410043:9144758f-644b-4184-a5ee-46559e726015,1607899410043:015404e6-dc3b-44e8-8d90-92d74409824a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",No
4322,1607899410043:9144758f-644b-4184-a5ee-46559e726015,1607899410043:015404e6-dc3b-44e8-8d90-92d74409824a,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes
4323,1607899410043:9144758f-644b-4184-a5ee-46559e726015,1607899410043:015404e6-dc3b-44e8-8d90-92d74409824a,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
4324,1607899410043:9144758f-644b-4184-a5ee-46559e726015,1607899410043:015404e6-dc3b-44e8-8d90-92d74409824a,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes
4325,1607899410043:9144758f-644b-4184-a5ee-46559e726015,1607899410043:015404e6-dc3b-44e8-8d90-92d74409824a,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes
4327,1607899410043:14b529a2-bb4c-495d-9f6a-faa04f1d0b67,1607899410043:94565878-f277-454b-ac78-061c4fba0d44,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
4329,1607899410043:14b529a2-bb4c-495d-9f6a-faa04f1d0b67,1607899410043:828dcffa-65f7-45c5-9187-2e6e3a6a5315,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
4330,1607899410043:14b529a2-bb4c-495d-9f6a-faa04f1d0b67,1607899410043:828dcffa-65f7-45c5-9187-2e6e3a6a5315,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
4332,1607899410042:fd190a9b-90d6-4715-9565-fef719b5d952,1607899410042:afc93e32-cba2-4718-856e-60c19ea8383e,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
4333,1607899410042:fd190a9b-90d6-4715-9565-fef719b5d952,1607899410042:afc93e32-cba2-4718-856e-60c19ea8383e,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
4336,1607899410042:fd190a9b-90d6-4715-9565-fef719b5d952,1607899410042:1227edb6-9a9a-47cb-a7dd-e096f37d658d,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
4338,1607899410042:cb3f63e6-6d30-41ec-9c03-4c4c0102fff8,1607899410042:6e7ff7e8-b4c5-40b6-a686-8cde259f2529,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
4339,1607899410042:cb3f63e6-6d30-41ec-9c03-4c4c0102fff8,1607899410042:6e7ff7e8-b4c5-40b6-a686-8cde259f2529,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
4341,1607899410042:9f24cc1c-a7ef-45ea-9d1f-9bb854edde41,1607899410042:fd04614e-983c-4fd1-b59c-e87240f6b00a,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
4342,1607899410042:9f24cc1c-a7ef-45ea-9d1f-9bb854edde41,1607899410042:fd04614e-983c-4fd1-b59c-e87240f6b00a,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
4343,1607899410042:9f24cc1c-a7ef-45ea-9d1f-9bb854edde41,1607899410042:fd04614e-983c-4fd1-b59c-e87240f6b00a,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes
4344,1607899410042:9f24cc1c-a7ef-45ea-9d1f-9bb854edde41,1607899410042:fd04614e-983c-4fd1-b59c-e87240f6b00a,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""False""","pop_p == ""False""","clear_p == ""True""",Yes
4346,1607899410042:4b1ee892-f067-4141-a054-e8139e1efda5,1607899410042:eeddd483-b4c7-465d-a130-f2bbe40432fc,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
4347,1607899410042:4b1ee892-f067-4141-a054-e8139e1efda5,1607899410042:eeddd483-b4c7-465d-a130-f2bbe40432fc,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","size_p == ""101""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","push_p == ""True""","pop_p == ""False""","clear_p == ""False""",Yes
4349,1607899410041:dec9f972-049b-42be-9fb5-d4f13c262e89,1607899410041:1bd545f5-48c0-4aaf-afd9-fcb63fdf8127,"size == ""101""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""EmptyObject""","push_p == ""False""","pop_p == ""False""","clear_p == ""False""",Yes
