,size,isEmpty,peek_obj_type,push,pop,clear,size_p,isEmpty_p,peek_obj_type_p,push_p,pop_p,clear_p,calledMethod,diff,testId,instanceId
9437,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Byte""","push == ""none""","pop == ""class java.lang.Byte""","clear == ""none""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","push_p == ""class java.lang.Byte""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",Yes,1607946326219:1055af49-36c3-414b-a733-3a2acd08844f,1607946326219:e8480e30-c169-4eb2-b24f-6972a7ef0664
9438,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""class experiment.drivers.AlejaStackTestDriver""","pop == ""none""","clear == ""none""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","push_p == ""none""","pop_p == ""class java.lang.Byte""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946326219:1055af49-36c3-414b-a733-3a2acd08844f,1607946326219:e8480e30-c169-4eb2-b24f-6972a7ef0664
9642,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""none""","pop == ""class java.lang.Integer""","clear == ""none""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""","push_p == ""none""","pop_p == ""class java.lang.Integer""","clear_p == ""none""","calledMethod == ""pop""",Yes,1607946326217:1835a246-56e0-47ef-aee4-7ce422b4296a,1607946326217:1dd6e645-2c0c-4e52-a21c-03c256e5a40d
9689,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""class java.lang.Integer""","pop == ""none""","clear == ""none""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""class experiment.drivers.AlejaStackTestDriver""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946326216:28fbdb43-033a-47c5-81fb-661469a0e2b4,1607946326216:50932f4a-0f6a-435b-9826-ac198458a910
9814,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""class java.lang.Class""","pop == ""none""","clear == ""none""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""none""","pop_p == ""class experiment.drivers.AlejaStackTestDriver""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946326214:c159336c-c908-400d-803c-36abf72a2d73,1607946326214:b50f2f6a-09b4-461c-869c-8cc6ea83d9cf
11826,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""class java.lang.Integer""","pop == ""none""","clear == ""none""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""class java.lang.Float""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946326192:7483b467-29f3-4959-a213-95944f2d5d66,1607946326192:7653b097-ec39-4b9a-9e04-afbf10e74038
11969,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""class experiment.drivers.AlejaStackTestDriver""","pop == ""none""","clear == ""none""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""","push_p == ""none""","pop_p == ""class java.lang.Integer""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946326190:3d36d3d8-3645-4c28-ba47-1dcf27c3ab38,1607946326190:f73937a7-b24d-46dc-bc08-e70e54aecfab
12837,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""class experiment.drivers.AlejaStackTestDriver""","pop == ""none""","clear == ""none""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""class java.lang.Long""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946326178:a7acc919-a2f4-4b1a-ace2-506781edb028,1607946326178:6d53d757-40de-46fd-a7c3-45bee190c890
13446,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""class java.lang.Class""","pop == ""none""","clear == ""none""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""none""","pop_p == ""class java.lang.Float""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946326169:0ccb3af9-4a2b-4498-afb8-755716b65fd6,1607946326169:0b447d3e-d38a-40bc-bbad-cdbfb51d73c0
13842,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Object""","push == ""none""","pop == ""class java.lang.Object""","clear == ""none""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Object""","push_p == ""class java.lang.Object""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",Yes,1607946326164:63404215-4c51-4182-8fed-a0d97b912a62,1607946326164:1b8c0335-646c-46cf-ab71-f16fb64b045a
14502,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""class java.lang.Class""","pop == ""none""","clear == ""none""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""class java.lang.Long""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946326158:06879b3c-ecc2-4819-aa32-3b3e5e777256,1607946326158:410ccd33-940a-4184-bf66-0e87a46dfb36
14834,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""class experiment.drivers.AlejaStackTestDriver""","pop == ""none""","clear == ""none""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""none""","pop_p == ""class experiment.drivers.AlejaStackTestDriver""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946326151:08eae15a-4cbd-4103-afeb-ff38650a1428,1607946326151:055914e8-1497-423d-94a1-87ae036559c5
15725,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""class java.lang.Integer""","pop == ""none""","clear == ""none""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""none""","pop_p == ""class experiment.drivers.AlejaStackTestDriver""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946326141:3fba835c-8483-4080-aea2-8f752b4e521b,1607946326141:66deb490-3e9e-44c4-b50d-271116215e11
15726,"size == ""7""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""class experiment.drivers.AlejaStackTestDriver""","pop == ""none""","clear == ""none""","size_p == ""6""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""","push_p == ""class java.lang.Integer""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946326141:3fba835c-8483-4080-aea2-8f752b4e521b,1607946326141:66deb490-3e9e-44c4-b50d-271116215e11
15773,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""class java.lang.Class""","pop == ""none""","clear == ""none""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""none""","pop_p == ""class experiment.drivers.AlejaStackTestDriver""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946326139:61ff1124-e32c-495d-a494-a59cb419897c,1607946326139:d891d5d4-3c9e-485a-a3e4-416fd2a83b11
16590,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""class java.lang.Integer""","pop == ""none""","clear == ""none""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""none""","pop_p == ""class experiment.drivers.AlejaStackTestDriver""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946326130:c99fe522-78af-45e4-8456-8aed1cef056f,1607946326130:562d10b7-0701-4fdf-872e-f1347b289706
16958,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""class java.lang.Class""","pop == ""none""","clear == ""none""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""class experiment.drivers.AlejaStackTestDriver""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946326127:515c4170-ffce-423f-9586-10931259998b,1607946326127:1dae3224-81ca-4566-9b6e-d977c89e0ef7
17207,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Byte""","push == ""none""","pop == ""class java.lang.Byte""","clear == ""none""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","push_p == ""none""","pop_p == ""class java.lang.Byte""","clear_p == ""none""","calledMethod == ""pop""",Yes,1607946326123:2407af60-00ce-40ff-a85a-02c3ca74a2ed,1607946326123:652aa7b6-06e8-4a3e-a5a9-bd790a8a17f1
18119,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""class java.lang.Integer""","pop == ""none""","clear == ""none""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""","push_p == ""class java.lang.Integer""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946326113:01305e74-5071-4829-997f-d7d92a04b26a,1607946326113:08042822-f90a-4641-a099-3d6683de87b3
18491,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""class java.lang.Class""","pop == ""none""","clear == ""none""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""none""","pop_p == ""class experiment.drivers.AlejaStackTestDriver""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946326108:02cab821-cc65-4b1b-8819-ad502cd862cb,1607946326108:ba02d3a1-c763-4bf9-9ff3-2d2c72a89f3c
18705,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""none""","pop == ""class java.lang.Long""","clear == ""none""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""class java.lang.Long""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",Yes,1607946326105:f8a393a0-e8c4-4b07-a5e7-4058dfa3e65b,1607946326105:4f8cf95b-353c-444a-ae04-e6dae2985ed3
18706,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""none""","pop == ""class java.lang.Long""","clear == ""none""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""none""","pop_p == ""class java.lang.Long""","clear_p == ""none""","calledMethod == ""pop""",Yes,1607946326105:f8a393a0-e8c4-4b07-a5e7-4058dfa3e65b,1607946326105:4f8cf95b-353c-444a-ae04-e6dae2985ed3
19098,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""class java.lang.Class""","pop == ""none""","clear == ""none""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""class experiment.drivers.AlejaStackTestDriver""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946326100:c8a9951d-5a63-4834-b2d8-d0c567934208,1607946326100:281cac18-83e6-4dc6-bc31-06959b52a94d
20339,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""none""","pop == ""class java.lang.Long""","clear == ""none""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""none""","pop_p == ""class java.lang.Long""","clear_p == ""none""","calledMethod == ""pop""",Yes,1607946326081:aaeaa363-b49f-42a0-8917-99c72ac0155a,1607946326081:c6c86335-fc91-489a-8bdc-53c6f8b71577
20685,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""none""","pop == ""class java.lang.Float""","clear == ""none""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""none""","pop_p == ""class java.lang.Float""","clear_p == ""none""","calledMethod == ""pop""",Yes,1607946326076:5c0027c2-4a7c-4d72-9e34-931298de958a,1607946326076:cdde629a-680d-44e3-9e01-ed4c98f6762d
22087,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Byte""","push == ""class java.lang.Byte""","pop == ""none""","clear == ""none""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""","push_p == ""class java.lang.Integer""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946326049:47cd4865-74cf-4804-b542-a13319507c75,1607946326049:25081e6f-d31c-4b67-ab30-acf019b3ba95
22566,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""class java.lang.Integer""","pop == ""none""","clear == ""none""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","push_p == ""class java.lang.Byte""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946326040:97677bc6-730e-41d9-9330-a11915aa28aa,1607946326040:145142ca-5bdb-4f02-819c-3bd962eae157
23793,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""none""","pop == ""class java.lang.String""","clear == ""none""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","push_p == ""none""","pop_p == ""class java.lang.String""","clear_p == ""none""","calledMethod == ""pop""",Yes,1607946326023:adf6d5f1-6c1e-4d6e-b389-aa8d5e339eab,1607946326023:b8bcd858-58d4-4898-98b8-e9e62d20a31f
24351,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Double""","push == ""none""","pop == ""class java.lang.Double""","clear == ""none""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Double""","push_p == ""class java.lang.Double""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",Yes,1607946326013:d484df14-c78d-4168-a193-21949f96fdd1,1607946326013:7b4f1093-66e4-4e05-a65c-36369e1a134c
24352,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Double""","push == ""none""","pop == ""class java.lang.Double""","clear == ""none""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Double""","push_p == ""none""","pop_p == ""class java.lang.Double""","clear_p == ""none""","calledMethod == ""pop""",Yes,1607946326013:d484df14-c78d-4168-a193-21949f96fdd1,1607946326013:7b4f1093-66e4-4e05-a65c-36369e1a134c
27738,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Long""","push == ""class java.lang.Long""","pop == ""none""","clear == ""none""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""none""","pop_p == ""class java.lang.Float""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946325967:69727fbf-659b-441b-8d16-2eedd19218bb,1607946325967:06e75fb1-1062-456d-81c1-586dab43b600
28810,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""class experiment.drivers.AlejaStackTestDriver""","pop == ""none""","clear == ""none""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","push_p == ""class java.lang.Byte""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946325956:c27287f3-b838-4859-a01c-d1a329874416,1607946325956:9f491787-716e-4c8e-8890-52d0499f29af
31036,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Character""","push == ""none""","pop == ""class java.lang.Character""","clear == ""none""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Character""","push_p == ""class java.lang.Character""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",Yes,1607946325920:a5f7b53a-9934-4c1e-bb15-8afa4efde7b2,1607946325920:a1a41687-cb3b-462b-8a42-2b2020076a92
31123,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""class experiment.drivers.AlejaStackTestDriver""","pop == ""none""","clear == ""none""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","push_p == ""class java.lang.Byte""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946325919:0309e54a-9e48-4086-b61c-b3e6d4edc1fa,1607946325919:cf8ef664-49ad-4d39-a9cb-ed748777c317
31230,"size == ""7""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""none""","pop == ""class java.lang.Integer""","clear == ""none""","size_p == ""7""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""","push_p == ""class java.lang.Integer""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",Yes,1607946325918:8f9d8710-2cf6-4923-8bc2-61b013a019ae,1607946325918:f9fbc5dc-051f-487e-a9f2-0bc18bf1c5d3
33499,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""class java.lang.Class""","pop == ""none""","clear == ""none""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""class java.lang.Class""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946325884:457adf74-4b0b-4c58-8525-5c61c209e2bf,1607946325884:e8c6e99a-009f-4ce9-89ca-2ccdaf5b8b25
34978,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""class java.lang.Class""","pop == ""none""","clear == ""none""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""none""","pop_p == ""class java.lang.Long""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946325858:a7e7fa41-6466-4b3e-95e3-1e118fb44aa3,1607946325858:d2d57132-4519-45be-b85d-284be08d8b11
35238,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""none""","pop == ""class java.lang.Class""","clear == ""none""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""none""","pop_p == ""class java.lang.Class""","clear_p == ""none""","calledMethod == ""pop""",Yes,1607946325853:f22d7993-399f-423b-bd11-9d1e86ed1f23,1607946325853:7edc3eec-c8a6-4824-9914-831d05916483
36016,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""class java.lang.Float""","pop == ""none""","clear == ""none""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""none""","pop_p == ""class java.lang.Class""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946325834:6cc7c4fb-f2f5-408e-802a-2bbaff6255af,1607946325834:c9ebcbbb-1863-4bd8-ba69-bdc86440b198
36184,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Byte""","push == ""none""","pop == ""class java.lang.Byte""","clear == ""none""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","push_p == ""class java.lang.Byte""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",Yes,1607946325830:f3d6bfd5-45ea-4af4-8123-8ca3cc126799,1607946325830:fc82ab94-c688-49ff-8622-af8c2c7fd7b7
38538,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""none""","pop == ""class java.lang.Integer""","clear == ""none""","size_p == ""6""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""","push_p == ""class java.lang.Integer""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",Yes,1607946325795:a078c926-d96c-4a03-886a-2c24cc95915d,1607946325795:c08a737c-cb18-4f41-8b96-879766281901
38941,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""none""","pop == ""class java.lang.Integer""","clear == ""none""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""","push_p == ""none""","pop_p == ""class java.lang.Integer""","clear_p == ""none""","calledMethod == ""pop""",Yes,1607946325787:99e625e5-7afb-4345-b3e1-2c55a6377cce,1607946325787:eb666687-9a39-48e9-b145-0aba6b96af47
39254,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""class java.lang.Class""","pop == ""none""","clear == ""none""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","push_p == ""none""","pop_p == ""class java.lang.Long""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946325783:634da077-888a-412f-8736-cae3f9d1eae9,1607946325783:5c327c23-297f-47ff-b082-6d6984145344
44958,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""class java.lang.Class""","pop == ""none""","clear == ""none""","size_p == ""5""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""class experiment.drivers.AlejaStackTestDriver""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946325711:35fc6eb1-86f5-4409-a8d6-375ca7d566a8,1607946325711:080c25a0-0467-4fc4-898f-46fd702c7153
45419,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class experiment.drivers.AlejaStackTestDriver""","push == ""class experiment.drivers.AlejaStackTestDriver""","pop == ""none""","clear == ""none""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","push_p == ""none""","pop_p == ""class java.lang.Byte""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946325703:53fe96a4-169b-4482-bf10-801c59ee12f1,1607946325703:dda41da9-2d88-478d-b322-8b43ab7f369b
46499,"size == ""4""","isEmpty == ""False""","peek_obj_type == ""class java.lang.String""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""none""","pop_p == ""class experiment.drivers.AlejaStackTestDriver""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946325690:37f98049-77bb-4917-8211-6b3b8df49187,1607946325690:3524a4ff-571d-4e6e-9912-49bf8227f218
47799,"size == ""5""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""class java.lang.Integer""","pop == ""none""","clear == ""none""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","push_p == ""class experiment.drivers.AlejaStackTestDriver""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946325672:f1009335-1a0a-4bec-a024-36ad6b4e81eb,1607946325672:01871c45-2200-4155-a60e-d89c5d2c7bf9
51284,"size == ""3""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""class java.lang.Integer""","pop == ""none""","clear == ""none""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""","push_p == ""class java.lang.Integer""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946325600:9d760fbf-aea8-42bd-ab0a-b31d313bd765,1607946325600:83137a60-5b03-4011-b89d-aa69e8800ed0
60227,"size == ""6""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Class""","push == ""none""","pop == ""class java.lang.Class""","clear == ""none""","size_p == ""6""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","push_p == ""class java.lang.Class""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""pop""",Yes,1607946325356:6194219e-38de-4614-9157-305001e73f51,1607946325356:4ae36297-6733-4b80-ac91-91d352b89881
61163,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Integer""","push == ""class java.lang.Integer""","pop == ""none""","clear == ""none""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Integer""","push_p == ""class java.lang.Integer""","pop_p == ""none""","clear_p == ""none""","calledMethod == ""push""",Yes,1607946325330:f4dc86c6-5061-4bd7-a26c-b5fdd188f2e1,1607946325330:0229deaf-0116-46d2-ab6b-73e0e209de66
65149,"size == ""2""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Byte""","push == ""none""","pop == ""class java.lang.Byte""","clear == ""none""","size_p == ""2""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","push_p == ""none""","pop_p == ""class java.lang.Byte""","clear_p == ""none""","calledMethod == ""pop""",Yes,1607946325204:2043ec96-eba3-4903-8a82-ac038afa1424,1607946325204:03f84cf6-3224-486c-935c-6e8561d38f4a
67246,"size == ""1""","isEmpty == ""False""","peek_obj_type == ""class java.lang.Float""","push == ""none""","pop == ""class java.lang.Float""","clear == ""none""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","push_p == ""none""","pop_p == ""class java.lang.Float""","clear_p == ""none""","calledMethod == ""pop""",Yes,1607946325073:2aa9e0fa-8d31-4693-b9d4-47849970a131,1607946325074:3eb49f3e-6a81-4abd-9130-aa3ee19eebeb
