,testId,instanceId,size,isEmpty,peek_obj_type,push,pop,clear,calledMethod,size_p,diff
5466,1607895999787:6da83aeb-c3d0-48f6-b792-df3f3deadbcf,1607895999787:4cb6f606-ef82-4fdd-bd59-48c1217d83e1,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
5467,1607895999787:6da83aeb-c3d0-48f6-b792-df3f3deadbcf,1607895999787:4cb6f606-ef82-4fdd-bd59-48c1217d83e1,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","calledMethod == ""pop""","size_p == ""1""",Yes
5469,1607895999786:52924305-168e-4443-8a0b-a2fcaa9197cb,1607895999786:c7febf60-3c81-47f9-9c93-28cf4e5564ee,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
5470,1607895999786:52924305-168e-4443-8a0b-a2fcaa9197cb,1607895999786:c7febf60-3c81-47f9-9c93-28cf4e5564ee,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","calledMethod == ""pop""","size_p == ""1""",Yes
5472,1607895999786:52924305-168e-4443-8a0b-a2fcaa9197cb,1607895999786:43776907-5c1a-47e3-a1d5-dbab17d4aae5,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
5473,1607895999786:52924305-168e-4443-8a0b-a2fcaa9197cb,1607895999786:43776907-5c1a-47e3-a1d5-dbab17d4aae5,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""1""",Yes
5475,1607895999786:3acb2d3f-d9f8-450d-bd5a-8335ad9cec8a,1607895999786:8b7004c9-afc5-4808-863c-95c8fe5838b2,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
5476,1607895999786:3acb2d3f-d9f8-450d-bd5a-8335ad9cec8a,1607895999786:8b7004c9-afc5-4808-863c-95c8fe5838b2,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","calledMethod == ""pop""","size_p == ""1""",Yes
5478,1607895999786:3acb2d3f-d9f8-450d-bd5a-8335ad9cec8a,1607895999786:2c5210f8-d6c3-4ce5-8bdc-172bc8d5ef21,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","calledMethod == ""clear""","size_p == ""0""",Yes
5479,1607895999786:3acb2d3f-d9f8-450d-bd5a-8335ad9cec8a,1607895999786:2c5210f8-d6c3-4ce5-8bdc-172bc8d5ef21,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""1""",Yes
5480,1607895999786:3acb2d3f-d9f8-450d-bd5a-8335ad9cec8a,1607895999786:2c5210f8-d6c3-4ce5-8bdc-172bc8d5ef21,"size == ""3""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","calledMethod == ""clear""","size_p == ""2""",Yes
5481,1607895999786:3acb2d3f-d9f8-450d-bd5a-8335ad9cec8a,1607895999786:2c5210f8-d6c3-4ce5-8bdc-172bc8d5ef21,"size == ""4""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","calledMethod == ""clear""","size_p == ""3""",Yes
5482,1607895999786:3acb2d3f-d9f8-450d-bd5a-8335ad9cec8a,1607895999786:2c5210f8-d6c3-4ce5-8bdc-172bc8d5ef21,"size == ""5""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","calledMethod == ""clear""","size_p == ""4""",Yes
5485,1607895999786:2390ae98-e7e8-4d15-8323-68335fc73ec0,1607895999786:829df4eb-b15f-4560-8f93-c16ed2ba4776,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
5486,1607895999786:2390ae98-e7e8-4d15-8323-68335fc73ec0,1607895999786:829df4eb-b15f-4560-8f93-c16ed2ba4776,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","calledMethod == ""pop""","size_p == ""1""",Yes
5488,1607895999786:2390ae98-e7e8-4d15-8323-68335fc73ec0,1607895999786:70b44d02-88e6-4254-922d-18aa3ae95fb6,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
5490,1607895999785:c8b4aad1-d0c0-45a3-996d-2d4a6550ccdb,1607895999785:36b090c7-a55b-4e88-b590-df7e754bbe6c,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
5491,1607895999785:c8b4aad1-d0c0-45a3-996d-2d4a6550ccdb,1607895999785:36b090c7-a55b-4e88-b590-df7e754bbe6c,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","calledMethod == ""pop""","size_p == ""1""",Yes
5493,1607895999785:51e3d519-b6cd-4321-abd2-87c89ad8e117,1607895999785:08705930-e5b1-49e0-9b9b-8f761107171b,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
5494,1607895999785:51e3d519-b6cd-4321-abd2-87c89ad8e117,1607895999785:08705930-e5b1-49e0-9b9b-8f761107171b,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","calledMethod == ""pop""","size_p == ""1""",Yes
5496,1607895999785:2ce4736f-0620-4a75-8aa5-aec1ef032513,1607895999785:d9931f3e-237f-49d1-9e2e-54ceb9c21c9c,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
5497,1607895999785:2ce4736f-0620-4a75-8aa5-aec1ef032513,1607895999785:d9931f3e-237f-49d1-9e2e-54ceb9c21c9c,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","calledMethod == ""pop""","size_p == ""1""",Yes
5499,1607895999785:0b417530-7b8d-4054-ad74-c7c7585a8fc8,1607895999785:3910110d-e4a9-4a9e-b7bc-76e968b0668b,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
5500,1607895999785:0b417530-7b8d-4054-ad74-c7c7585a8fc8,1607895999785:3910110d-e4a9-4a9e-b7bc-76e968b0668b,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","calledMethod == ""pop""","size_p == ""1""",Yes
5502,1607895999784:e2faaf22-3ea0-4ad2-afc2-bde88635cd3d,1607895999784:aad1344e-8bc9-4d31-8787-1c16aa90d0aa,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
5503,1607895999784:e2faaf22-3ea0-4ad2-afc2-bde88635cd3d,1607895999784:aad1344e-8bc9-4d31-8787-1c16aa90d0aa,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","calledMethod == ""pop""","size_p == ""1""",Yes
5505,1607895999784:e2faaf22-3ea0-4ad2-afc2-bde88635cd3d,1607895999784:30a2c762-ec96-491f-b340-321cc660f91f,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","calledMethod == ""clear""","size_p == ""0""",Yes
5506,1607895999784:e2faaf22-3ea0-4ad2-afc2-bde88635cd3d,1607895999784:30a2c762-ec96-491f-b340-321cc660f91f,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""1""",Yes
5507,1607895999784:e2faaf22-3ea0-4ad2-afc2-bde88635cd3d,1607895999784:30a2c762-ec96-491f-b340-321cc660f91f,"size == ""3""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","calledMethod == ""clear""","size_p == ""2""",Yes
5508,1607895999784:e2faaf22-3ea0-4ad2-afc2-bde88635cd3d,1607895999784:30a2c762-ec96-491f-b340-321cc660f91f,"size == ""4""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","calledMethod == ""clear""","size_p == ""3""",Yes
5509,1607895999784:e2faaf22-3ea0-4ad2-afc2-bde88635cd3d,1607895999784:30a2c762-ec96-491f-b340-321cc660f91f,"size == ""5""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","calledMethod == ""clear""","size_p == ""4""",Yes
5511,1607895999784:428b57e7-3bf7-4e98-bf2b-c7eb3ace22cf,1607895999784:3bdfa56c-d9f4-4190-a49e-a522a13a1db7,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
5512,1607895999784:428b57e7-3bf7-4e98-bf2b-c7eb3ace22cf,1607895999784:3bdfa56c-d9f4-4190-a49e-a522a13a1db7,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","calledMethod == ""pop""","size_p == ""1""",Yes
5514,1607895999784:41cb84a5-163b-4e38-8df3-1d440694f9d3,1607895999784:9cb6c181-3709-4bed-bcca-3735a8c872fc,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
5515,1607895999784:41cb84a5-163b-4e38-8df3-1d440694f9d3,1607895999784:9cb6c181-3709-4bed-bcca-3735a8c872fc,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","calledMethod == ""pop""","size_p == ""1""",Yes
5517,1607895999784:02f9e0af-8051-4788-9aae-8bbbb63ca275,1607895999785:b66500c4-3892-46a3-b5be-be53b71daf6b,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
5518,1607895999784:02f9e0af-8051-4788-9aae-8bbbb63ca275,1607895999785:b66500c4-3892-46a3-b5be-be53b71daf6b,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","calledMethod == ""pop""","size_p == ""1""",Yes
5520,1607895999784:02f9e0af-8051-4788-9aae-8bbbb63ca275,1607895999784:52e9ac76-daf0-4698-ae4e-f17a74178879,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
5522,1607895999783:ffd32484-f84b-4c72-bef0-50a1bbdd7096,1607895999783:9d19563f-28a9-429d-8c16-dccb97a8c8ff,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
5523,1607895999783:ffd32484-f84b-4c72-bef0-50a1bbdd7096,1607895999783:9d19563f-28a9-429d-8c16-dccb97a8c8ff,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","calledMethod == ""pop""","size_p == ""1""",Yes
5525,1607895999783:8304e50d-d2e3-47b6-b41c-88f5bb2595cf,1607895999784:ede885dd-7f20-498c-9e0f-3d1f6cb8b335,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
5526,1607895999783:8304e50d-d2e3-47b6-b41c-88f5bb2595cf,1607895999784:ede885dd-7f20-498c-9e0f-3d1f6cb8b335,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","calledMethod == ""pop""","size_p == ""1""",Yes
5528,1607895999783:8304e50d-d2e3-47b6-b41c-88f5bb2595cf,1607895999783:a0cf599d-d707-481e-a81d-aee935496e6d,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
5531,1607895999783:7ca1c4f6-5748-46a8-a9e0-3658688506fe,1607895999783:78b87f35-f85d-4f74-9066-aad8d8a3530b,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
5532,1607895999783:7ca1c4f6-5748-46a8-a9e0-3658688506fe,1607895999783:78b87f35-f85d-4f74-9066-aad8d8a3530b,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","calledMethod == ""pop""","size_p == ""1""",Yes
5534,1607895999783:5f770230-26ed-4bd3-a501-d33a4b028340,1607895999783:d28a5097-cd77-4fca-9c88-9f90022deb55,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
5535,1607895999783:5f770230-26ed-4bd3-a501-d33a4b028340,1607895999783:d28a5097-cd77-4fca-9c88-9f90022deb55,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""1""",Yes
5537,1607895999783:5f770230-26ed-4bd3-a501-d33a4b028340,1607895999783:2007d558-cdfa-47e1-8905-5220705cb6a8,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
5538,1607895999783:5f770230-26ed-4bd3-a501-d33a4b028340,1607895999783:2007d558-cdfa-47e1-8905-5220705cb6a8,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","calledMethod == ""pop""","size_p == ""1""",Yes
5540,1607895999783:4e9bc77f-d7a1-4cc2-8b3d-a15b10f5c61b,1607895999783:89e718fa-c796-4de9-862e-c37ca0fdfdc5,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
5541,1607895999783:4e9bc77f-d7a1-4cc2-8b3d-a15b10f5c61b,1607895999783:89e718fa-c796-4de9-862e-c37ca0fdfdc5,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","calledMethod == ""pop""","size_p == ""1""",Yes
5543,1607895999782:cb6d0e7d-fc5b-49a1-8e62-893c9f0e3b6a,1607895999782:0e3c544b-6ead-445c-a5d0-a5f59a4788fb,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
5544,1607895999782:cb6d0e7d-fc5b-49a1-8e62-893c9f0e3b6a,1607895999782:0e3c544b-6ead-445c-a5d0-a5f59a4788fb,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","calledMethod == ""pop""","size_p == ""1""",Yes
5546,1607895999782:9d918558-e46b-4516-8ccd-54f2b5e4dafb,1607895999782:3edd8002-6ce4-452b-b7cd-a75b3950143b,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
5547,1607895999782:9d918558-e46b-4516-8ccd-54f2b5e4dafb,1607895999782:3edd8002-6ce4-452b-b7cd-a75b3950143b,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","calledMethod == ""pop""","size_p == ""1""",Yes
5549,1607895999782:85ffd6b2-1a39-4649-a4ae-0f32c54c7832,1607895999782:f8efcc41-7142-47b5-8fc5-a75a8adf06be,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
5550,1607895999782:85ffd6b2-1a39-4649-a4ae-0f32c54c7832,1607895999782:f8efcc41-7142-47b5-8fc5-a75a8adf06be,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","calledMethod == ""pop""","size_p == ""1""",Yes
5552,1607895999782:4f9f040a-3636-49f7-8130-25ad26d3ab6f,1607895999782:e0654507-84d3-4bff-9cbf-1159c59b4deb,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
5554,1607895999782:4f9f040a-3636-49f7-8130-25ad26d3ab6f,1607895999782:59424ba8-195e-4b32-ac31-810d46ea4aa9,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
5555,1607895999782:4f9f040a-3636-49f7-8130-25ad26d3ab6f,1607895999782:59424ba8-195e-4b32-ac31-810d46ea4aa9,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","calledMethod == ""pop""","size_p == ""1""",Yes
5557,1607895999781:b29b9e06-c1ec-4bf5-9a87-92a83cb063ab,1607895999781:fc8ecb47-3854-4901-933b-3045efedbc9f,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
5558,1607895999781:b29b9e06-c1ec-4bf5-9a87-92a83cb063ab,1607895999781:fc8ecb47-3854-4901-933b-3045efedbc9f,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","calledMethod == ""pop""","size_p == ""1""",Yes
5560,1607895999781:b29b9e06-c1ec-4bf5-9a87-92a83cb063ab,1607895999781:8a410d46-339c-4a6f-aa68-e324e8e1a6bf,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","calledMethod == ""clear""","size_p == ""0""",Yes
5561,1607895999781:b29b9e06-c1ec-4bf5-9a87-92a83cb063ab,1607895999781:8a410d46-339c-4a6f-aa68-e324e8e1a6bf,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""1""",Yes
5562,1607895999781:b29b9e06-c1ec-4bf5-9a87-92a83cb063ab,1607895999781:8a410d46-339c-4a6f-aa68-e324e8e1a6bf,"size == ""3""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","calledMethod == ""clear""","size_p == ""2""",Yes
5563,1607895999781:b29b9e06-c1ec-4bf5-9a87-92a83cb063ab,1607895999781:8a410d46-339c-4a6f-aa68-e324e8e1a6bf,"size == ""4""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","calledMethod == ""clear""","size_p == ""3""",Yes
5564,1607895999781:b29b9e06-c1ec-4bf5-9a87-92a83cb063ab,1607895999781:8a410d46-339c-4a6f-aa68-e324e8e1a6bf,"size == ""5""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","calledMethod == ""clear""","size_p == ""4""",Yes
5566,1607895999781:67a8eeb7-dcab-47f9-b965-23758f703f9f,1607895999781:bf44da17-4a36-4440-a623-d5e1a3239f19,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
5567,1607895999781:67a8eeb7-dcab-47f9-b965-23758f703f9f,1607895999781:bf44da17-4a36-4440-a623-d5e1a3239f19,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","calledMethod == ""pop""","size_p == ""1""",Yes
5569,1607895999780:fad5c998-3a44-4532-8030-e60ef1acf838,1607895999780:c9870d5b-c9ca-44b2-861a-04e0700e1271,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
5570,1607895999780:fad5c998-3a44-4532-8030-e60ef1acf838,1607895999780:c9870d5b-c9ca-44b2-861a-04e0700e1271,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","calledMethod == ""pop""","size_p == ""1""",Yes
5572,1607895999780:fad5c998-3a44-4532-8030-e60ef1acf838,1607895999780:8ae1c970-6abf-4dc1-9271-dc225d1f3f63,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
5573,1607895999780:fad5c998-3a44-4532-8030-e60ef1acf838,1607895999780:8ae1c970-6abf-4dc1-9271-dc225d1f3f63,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""1""",Yes
5575,1607895999780:e3db991a-4fe1-44b1-a430-e4a0e8511af2,1607895999781:0866b8f2-38c4-495d-a79e-24ad84248999,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
5576,1607895999780:e3db991a-4fe1-44b1-a430-e4a0e8511af2,1607895999781:0866b8f2-38c4-495d-a79e-24ad84248999,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","calledMethod == ""pop""","size_p == ""1""",Yes
5578,1607895999780:e3db991a-4fe1-44b1-a430-e4a0e8511af2,1607895999781:057bdcb7-34fc-438a-a04e-5f0dcdf68adc,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","calledMethod == ""clear""","size_p == ""0""",Yes
5579,1607895999780:e3db991a-4fe1-44b1-a430-e4a0e8511af2,1607895999781:057bdcb7-34fc-438a-a04e-5f0dcdf68adc,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""1""",Yes
5580,1607895999780:e3db991a-4fe1-44b1-a430-e4a0e8511af2,1607895999781:057bdcb7-34fc-438a-a04e-5f0dcdf68adc,"size == ""3""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","calledMethod == ""clear""","size_p == ""2""",Yes
5581,1607895999780:e3db991a-4fe1-44b1-a430-e4a0e8511af2,1607895999781:057bdcb7-34fc-438a-a04e-5f0dcdf68adc,"size == ""4""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","calledMethod == ""clear""","size_p == ""3""",Yes
5582,1607895999780:e3db991a-4fe1-44b1-a430-e4a0e8511af2,1607895999781:057bdcb7-34fc-438a-a04e-5f0dcdf68adc,"size == ""5""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","calledMethod == ""clear""","size_p == ""4""",Yes
5584,1607895999780:e3db991a-4fe1-44b1-a430-e4a0e8511af2,1607895999780:06ec0670-3bd7-47d5-887e-24bd577dfbb5,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","calledMethod == ""clear""","size_p == ""0""",Yes
5585,1607895999780:e3db991a-4fe1-44b1-a430-e4a0e8511af2,1607895999780:06ec0670-3bd7-47d5-887e-24bd577dfbb5,"size == ""2""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""1""",Yes
5586,1607895999780:e3db991a-4fe1-44b1-a430-e4a0e8511af2,1607895999780:06ec0670-3bd7-47d5-887e-24bd577dfbb5,"size == ""3""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","calledMethod == ""clear""","size_p == ""2""",Yes
5587,1607895999780:e3db991a-4fe1-44b1-a430-e4a0e8511af2,1607895999780:06ec0670-3bd7-47d5-887e-24bd577dfbb5,"size == ""4""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","calledMethod == ""clear""","size_p == ""3""",Yes
5588,1607895999780:e3db991a-4fe1-44b1-a430-e4a0e8511af2,1607895999780:06ec0670-3bd7-47d5-887e-24bd577dfbb5,"size == ""5""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","calledMethod == ""clear""","size_p == ""4""",Yes
5589,1607895999780:e3db991a-4fe1-44b1-a430-e4a0e8511af2,1607895999780:06ec0670-3bd7-47d5-887e-24bd577dfbb5,"size == ""6""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","calledMethod == ""clear""","size_p == ""5""",Yes
5590,1607895999780:e3db991a-4fe1-44b1-a430-e4a0e8511af2,1607895999780:06ec0670-3bd7-47d5-887e-24bd577dfbb5,"size == ""7""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""False""","clear == ""True""","calledMethod == ""clear""","size_p == ""6""",Yes
5592,1607895999780:d20bc976-a02d-4543-bec7-713d27ff6ad9,1607895999780:c32d982c-dc86-4186-859e-33c2e7aec510,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""True""","pop == ""False""","clear == ""False""","calledMethod == ""push""","size_p == ""0""",Yes
5593,1607895999780:d20bc976-a02d-4543-bec7-713d27ff6ad9,1607895999780:c32d982c-dc86-4186-859e-33c2e7aec510,"size == ""1""","isEmpty == ""True""","peek_obj_type == ""class java.lang.String""","push == ""False""","pop == ""True""","clear == ""False""","calledMethod == ""pop""","size_p == ""1""",Yes
